variant_id,slot_index,pattern_x,pattern_y,candidate_id,mask_u16_hex,socket_signature,transform,selection_reason,attempt_count,main_route,branch_route,split_rejoin_route,map21_02_presentation_family_link
MP_RUN_02_B_VERTICAL_LOOP,340,4,8,VIS01_MP_5501,0x5501,NA-SE-W2-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,341,5,8,VIS01_MP_5105,0x5105,NA-SA-W2-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,342,6,8,VIS01_MP_50F0,0x50F0,NA-SF-W5-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,343,7,8,VIS01_MP_4400,0x4400,NB-SF-WF-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,1,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,344,8,8,VIS01_MP_44FF,0x44FF,NB-S0-WC-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,345,9,8,VIS01_MP_47C0,0x47C0,NB-SF-WB-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,346,10,8,VIS01_MP_4100,0x4100,NB-SF-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,347,11,8,VIS01_MP_4200,0x4200,NB-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,348,12,8,VIS01_MP_4455,0x4455,NB-SA-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,349,13,8,VIS01_MP_44FF,0x44FF,NB-S0-WC-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,350,14,8,VIS01_MP_4710,0x4710,NB-SF-W9-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,351,15,8,VIS01_MP_408C,0x408C,NB-S3-WF-EC,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,1,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,352,16,8,VIS01_MP_1B8A,0x1B8A,NE-S5-W3-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,353,17,8,VIS01_MP_0542,0x0542,NF-SD-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,354,18,8,VIS01_MP_07F3,0x07F3,NF-SC-W8-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,355,19,8,VIS01_MP_00EF,0x00EF,NF-S0-WE-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,356,20,8,VIS01_MP_0273,0x0273,NF-SC-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,357,21,8,VIS01_MP_037F,0x037F,NF-S0-W8-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,358,22,8,VIS01_MP_0D01,0x0D01,NF-SE-WA-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,359,23,8,VIS01_MP_0E8F,0x0E8F,NF-S0-WE-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,360,24,8,VIS01_MP_0804,0x0804,NF-SB-WF-EB,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,3,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,361,25,8,VIS01_MP_0990,0x0990,NF-SF-W9-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,362,26,8,VIS01_MP_0B0F,0x0B0F,NF-S0-WA-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,363,27,8,VIS01_MP_F415,0xF415,N0-SA-W4-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,364,28,8,VIS01_MP_F60A,0xF60A,N0-S5-W7-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,365,29,8,VIS01_MP_F037,0xF037,N0-S8-W4-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,366,30,8,VIS01_MP_F1DF,0xF1DF,N0-S0-W0-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,367,31,8,VIS01_MP_F344,0xF344,N0-SB-W3-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,368,32,8,VIS01_MP_2271,0x2271,ND-SE-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,369,33,8,VIS01_MP_0CD8,0x0CD8,NF-S7-WD-E8,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,46,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,370,34,8,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,371,35,8,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,372,36,8,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,373,37,8,VIS01_MP_2ACE,0x2ACE,ND-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,374,38,8,VIS01_MP_1537,0x1537,NE-S8-W0-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,375,39,8,VIS01_MP_160F,0x160F,NE-S0-W6-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,376,40,8,VIS01_MP_17CF,0x17CF,NE-S0-W2-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,377,41,8,VIS01_MP_1100,0x1100,NE-SF-W3-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,378,0,9,VIS01_MP_128E,0x128E,NE-S1-W7-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,379,1,9,VIS01_MP_1D77,0x1D77,NE-S8-W0-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,380,2,9,VIS01_MP_1D9D,0x1D9D,NE-S2-W0-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,381,3,9,VIS01_MP_1F03,0x1F03,NE-SC-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,382,4,9,VIS01_MP_18E2,0x18E2,NE-SD-W7-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,383,5,9,VIS01_MP_1A08,0x1A08,NE-S7-W7-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,384,6,9,VIS01_MP_1D77,0x1D77,NE-S8-W0-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,385,7,9,VIS01_MP_1D9D,0x1D9D,NE-S2-W0-E8,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,2,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,386,8,9,VIS01_MP_1F03,0x1F03,NE-SC-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,387,9,9,VIS01_MP_18E2,0x18E2,NE-SD-W7-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,388,10,9,VIS01_MP_1A08,0x1A08,NE-S7-W7-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,389,11,9,VIS01_MP_1B8A,0x1B8A,NE-S5-W3-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,390,12,9,VIS01_MP_0526,0x0526,NF-S9-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,391,13,9,VIS01_MP_06E3,0x06E3,NF-SC-WE-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,392,14,9,VIS01_MP_00C0,0x00C0,NF-SF-WF-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,393,15,9,VIS01_MP_0240,0x0240,NF-SF-WF-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,1,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,394,16,9,VIS01_MP_037F,0x037F,NF-S0-W8-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,395,17,9,VIS01_MP_0D77,0x0D77,NF-S8-W8-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,396,18,9,VIS01_MP_0ECE,0x0ECE,NF-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,397,19,9,VIS01_MP_0801,0x0801,NF-SE-WE-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,398,20,9,VIS01_MP_0990,0x0990,NF-SF-W9-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,399,21,9,VIS01_MP_0B0F,0x0B0F,NF-S0-WA-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,400,22,9,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,401,23,9,VIS01_MP_2413,0x2413,ND-SC-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,402,24,9,VIS01_MP_0600,0x0600,NF-SF-WF-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,45,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,403,25,9,VIS01_MP_2622,0x2622,ND-SD-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,404,26,9,VIS01_MP_20D1,0x20D1,ND-SE-WC-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,405,27,9,VIS01_MP_2271,0x2271,ND-SE-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,406,28,9,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,407,29,9,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,408,30,9,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,409,31,9,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,410,32,9,VIS01_MP_2ACE,0x2ACE,ND-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,411,33,9,VIS01_MP_15D0,0x15D0,NE-SF-W1-ED,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,3,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,412,34,9,VIS01_MP_15D0,0x15D0,NE-SF-W1-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,413,35,9,VIS01_MP_171C,0x171C,NE-S3-W1-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,414,36,9,VIS01_MP_1100,0x1100,NE-SF-W3-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,415,37,9,VIS01_MP_128E,0x128E,NE-S1-W7-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,416,38,9,VIS01_MP_ECC8,0xECC8,N1-S7-WF-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,417,39,9,VIS01_MP_EE09,0xEE09,N1-S6-WE-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,418,40,9,VIS01_MP_E8AC,0xE8AC,N1-S3-WF-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,419,41,9,VIS01_MP_EA00,0xEA00,N1-SF-WF-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,420,0,10,VIS01_MP_EA15,0xEA15,N1-SA-WC-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,421,1,10,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,422,2,10,VIS01_MP_D54D,0xD54D,N2-S2-W2-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,423,3,10,VIS01_MP_D0C9,0xD0C9,N2-S6-W6-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,424,4,10,VIS01_MP_D0C9,0xD0C9,N2-S6-W6-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,425,5,10,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,426,6,10,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,427,7,10,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,4,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,428,8,10,VIS01_MP_D833,0xD833,N2-SC-W4-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,429,9,10,VIS01_MP_D88F,0xD88F,N2-S0-W6-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,430,10,10,VIS01_MP_D88F,0xD88F,N2-S0-W6-E0,IDENTITY_NO_ROTATION,BRANCH_ROUTE_SOCKET_FILTERED,2,FALSE,TRUE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,431,11,10,VIS01_MP_C474,0xC474,N3-SB-WD-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_B_VERTICAL_LOOP,432,12,10,VIS01_MP_F430,0xF430,N0-SF-W5-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
