candidate_id,local_x,local_y,tile_code,tile_role,source_biome,material_token,canonical_digest
BND_CRATER_ROOT_V_02,1,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,eec0958a783abe2664b24f4dc2ba668628c7e4f30347198c2aec1020a64225ba
BND_CRATER_ROOT_V_02,2,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,277de81846c10a18999d5d96a5580be5de16c5fc3d2ee66121052d175fd055dd
BND_CRATER_ROOT_V_02,3,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,b761e548975736a30cbcbec82228416c41227c648321f23d8dd70b7ade60c089
BND_CRATER_ROOT_V_02,4,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,75943e2d20a32c7808dbc1e59cb6991ebe44d5765603f2de6f18f5e6197ca79b
BND_CRATER_ROOT_V_02,5,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,2d7cebf940aa80d7940d97192096344c7f4a3c5fde7f435de46c80ac214b53a3
BND_CRATER_ROOT_V_02,6,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,31961740d2fe43e7868319acdddd770567adeddca6363bd3a8d0728c773f1661
BND_CRATER_ROOT_V_02,7,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,77648deb553a267109760dda841f71c236c82bbb35ba9755f9d0548389f10557
BND_CRATER_ROOT_V_02,8,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,cd92f8606a8e5e29733cbf0115302f4675b0577fa9c3ce3bac2179fb3019dd39
BND_CRATER_ROOT_V_02,9,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,74f48a70b6093de9682df4069018931082705cf2a213fb336c7d4bdd6475fc3c
BND_CRATER_ROOT_V_02,10,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,89ae51e30cfede2cbe85353fca30e906321aa076c1a20dbc263b7628313e41a1
BND_CRATER_ROOT_V_02,11,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,6026af868f0e2da1fa180b70bf30ee6ec298c90def454bbe76860ad87cd56b5b
BND_CRATER_ROOT_V_02,0,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,19a8ab456ecda954f7cdc43cd637f2c0d51d0b4bfbe364db9b36860e1ba19172
BND_CRATER_ROOT_V_02,1,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,21a3a062c841420130708a3ac38cb521a2954e1fac7691952b014120985480c7
BND_CRATER_ROOT_V_02,2,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,861d72cafe1004ec6e1d54fa19e695ce130c4c75bfbcdb5194c135f556c3317b
BND_CRATER_ROOT_V_02,3,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,5c98df3ea1ebc8cdefc8ee05bd7b994474f1fe8227d0a0380ca12ce10a8755c5
BND_CRATER_ROOT_V_02,4,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,3662cc9f4079153f9b55b70e6b29c85d158e6d02c6f39ddb7670f2d8438582c4
BND_CRATER_ROOT_V_02,5,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,7833ce0a5759a30ce7dfe522637cd51b345a33ce90d40c2ada8a526beecff216
BND_CRATER_ROOT_V_02,6,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,72bce1263d1ad9a10f00ddd2674eae190912fa48051ab64e50715b5ea4f2370b
BND_CRATER_ROOT_V_02,7,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,12a54a0bbc964bd2b8b104b15f6523ce119d09524ffa22a386abfb77e56d8434
BND_CRATER_ROOT_V_02,8,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,e6e7cc2fbdaa02aa59eb359abcb98c2d533d9c8ef27833a5a263710bc61c319c
BND_CRATER_ROOT_V_02,9,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,014f2e7051befe77b811cd88c91c09708832da137c4ec00750c3e280d9c89ef0
BND_CRATER_ROOT_V_02,10,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,bf178da3f4f1329989b8a00b62e022a35a2bea632042e47bf2ce20354d797b42
BND_CRATER_ROOT_V_02,11,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,31528a46f3db66fb6e4d7d09ce5a56897d5e3eda15f5f21a70d8eea034f3d3e3
BND_CRATER_ROOT_V_02,0,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,069d5f9fdbde8f0842024d30287e916302bbb1587da3f7370bd6ec340dbfda04
BND_CRATER_ROOT_V_02,1,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,08b97f7b9bb9b19178d83148c58da8c44713af3757a5697ba97f77f5d43065b8
BND_CRATER_ROOT_V_02,2,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,962332903e04221024109308132f2e48e4ea352f3bdae1a727e0a96b87ab4d82
BND_CRATER_ROOT_V_02,3,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,f583dbd518e13368e8eed805bde6ec634c3e7ca4eb5b81f1c5b6cc08f91b69e4
BND_CRATER_ROOT_V_02,4,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,22fd63f924397a07e31d5d6e9477995179e98cfea6e7a5444755c6d6a11f425f
BND_CRATER_ROOT_V_02,5,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,1856b5fe21f621ea97d24473ca187b1c1566e04b8a8b6b1cb3f763517b23d43d
BND_CRATER_ROOT_V_02,6,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,1e760a0ec8f0ec8f6bd562ddb7e2547d0b8d5744cb8e184a806f7295eb2ecdb5
BND_CRATER_ROOT_V_02,7,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,992cec471e0dc904cb97f80da65213d637487140a508e92166a74582cc4186e3
BND_CRATER_ROOT_V_02,8,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,cbc22c3052be4a2b3ff131ceab49848ca4462ecf59698b4528436c35907ef619
BND_CRATER_ROOT_V_02,9,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,4b711b858c0bf9ff3c64d04b061a557c906db21dd98a7f78497490baa4d563db
BND_CRATER_ROOT_V_02,10,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,900d73bd32f56e8bd7a8a53be45f7eaeb4287ef1a02d689cfb1e40069f0cb01d
BND_CRATER_ROOT_V_02,11,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,3ac4cf45a5a3ec31bf9422c77bce009efbeed272170f9ded1c3dab5400c5f0a3
BND_CRATER_ROOT_V_02,0,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,b9a2fd91c45ffa1e84bd40a2626d64bd857a4525ead85aac15fdf9f72f47d4ef
BND_CRATER_ROOT_V_02,1,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,bf0eab7e96ec4767ba7ef3ae84655b0b5d4bfbd73cf4b19a685697098df39939
BND_CRATER_ROOT_V_02,2,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,5dbc5051e5ad4866d0092383b9ece93b8706c1ed3cd51b36325285981a1df2b5
BND_CRATER_ROOT_V_02,3,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,d011fc8781e9374539a1977ae6d34914fc2feed253b92ff2e9c1ee6745ea8bbc
BND_CRATER_ROOT_V_02,4,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,8cf7d58ea45f4416ea2e1c0ff6d4b1ec99e3d3f697d35e8e9afc18699cc8d860
BND_CRATER_ROOT_V_02,5,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,72b5380f07b25e5ec217e8c82aeaca5ae57301a7eedf89e058ec0ed6006d171c
BND_CRATER_ROOT_V_02,6,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,01d38e7b40837dbd5702eb8783afcb613edb851a82844b69e8a7c2fa42bfd453
BND_CRATER_ROOT_V_02,7,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,303a797145d77f47249a668c1378045811dbe518e8f3afe2ee1f9c9c4f39468b
BND_CRATER_ROOT_V_02,8,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,0938a3f8913d2a175778cfa90d3ad33d02f431b7cd913512397106ca250b2aa1
BND_CRATER_ROOT_V_02,9,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,728de4ee30f4f496d466dcb80042cc7178b436cb41b49da6d5541501845e57db
BND_CRATER_ROOT_V_02,10,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,34597eb7ba25c608ec98cba11937744805dfd7f172a0a4c41018ec1a2de89f1a
BND_CRATER_ROOT_V_02,11,6,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,d746c3eb67567eb6c5106a0031d8f3bb47e35911ed8a23888e2ad9d01d53a253
BND_CRATER_ROOT_V_02,0,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,fb82cb4cde49ecd3f097a3aa67a86e5c3e46afd48c0b333a232ef026bf6c1e40
BND_CRATER_ROOT_V_02,1,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,cc0da251015de7ba3ebe109145e1e4083fc8e04b5b2f3cf6a71c8eb080cd18a6
BND_CRATER_ROOT_V_02,2,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,5bd2fc6c350dfe5f09744274fb0f7dd2c3bac42737b03ea63b97d3866e535a50
BND_CRATER_ROOT_V_02,3,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,70463b17145883c5c1fcce16ccfca52518f9284e89e103979fecfa1b52080be7
BND_CRATER_ROOT_V_02,4,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,871022651b5fa0e0ae346ca65d13e792ec29c8fa096c123a8a765c417220f082
BND_CRATER_ROOT_V_02,5,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,8fde017f88a7f08854d2ff2b72fbbff54c8efe64dcae0d9a6a776bc0461b7309
BND_CRATER_ROOT_V_02,6,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,18aa1d21a6a3d59ea550a4188b6157611505f00f62535efe35383bbbf6b51430
BND_CRATER_ROOT_V_02,7,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,518805d3f1f76ccbbb2ed85dece77b5d2d44968b15d58b35da40e05dab6b96bd
BND_CRATER_ROOT_V_02,8,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,65e00777008a6e756f7525de64bc5666e08d77bff032e8c9376bdae5d7f70186
BND_CRATER_ROOT_V_02,9,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,a5183ab095975e76a6b2a37b6c201e9bcc71c67cf71112b5eb211194887d5c5f
BND_CRATER_ROOT_V_02,10,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,fac943a554e8700f0455d30121ce7147de5eaa3b8ff8af8576510a09975cdbcb
BND_CRATER_ROOT_V_02,11,7,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,cca3ccdecdc12fb76652ef4e7acf4770bae1456b6495c315756a83a78e81e77c
BND_CRATER_ROOT_V_03,0,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,37ee42c6a3e6d1809f75f581289627e5593528ea136da7511c6bb6419854fbc5
BND_CRATER_ROOT_V_03,1,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,87bd12c469722c239fddb814005ae45437a1346362baa2aa24a1bf90068d4834
BND_CRATER_ROOT_V_03,2,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,972ec99fe96d111d9fffe8fab6b894955cafdf477792e05e02d73d68a254424f
BND_CRATER_ROOT_V_03,3,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,7e93230c9be9aff58161fce6b489c84759318629f94a7344f7b0514ad446f550
BND_CRATER_ROOT_V_03,4,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,ee68854f5c706deca3fa1f2729eeb91e48a5220e1a0079c912c8421a23292a45
BND_CRATER_ROOT_V_03,5,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,0f14985010472e4fe762f01aad4bd1a3d9ad76a459af0c994155bc8f89a108dd
BND_CRATER_ROOT_V_03,6,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,842f8aca7a8c00c6b15f42a47b40486470066fad193c79eaf48c92010937c249
BND_CRATER_ROOT_V_03,7,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,b040a1312fc4836b4f09bf19cf788772d47121d6355bd98e640ede043576393c
BND_CRATER_ROOT_V_03,8,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,08fe04943dd2da73ed44e346ac91da866dbb7b0f7c10e758d9dca75aba5c7b72
BND_CRATER_ROOT_V_03,9,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,99e6d8d14be820744789dd55d5000512c070d5a05d8dbb24cf464ba0fc4b7474
BND_CRATER_ROOT_V_03,10,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,2106adbbfb6db53c3f438820ad1ab18bb13dff5de883d0ffaa855817bb555679
BND_CRATER_ROOT_V_03,11,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,1b218d2f38c9d472fdebcd8a7e677aff3af941ed37753ebb34468178b7ca1b88
BND_CRATER_ROOT_V_03,0,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,50013461b3ce3ceb50437dc45b13e43ed802ec975db4b5d80cc4e2fa5bbae17b
BND_CRATER_ROOT_V_03,1,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,b866cf4e4fcd52b54f5fa47e75837abfed25872a8fabcfee37baa14c019d2639
BND_CRATER_ROOT_V_03,2,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,27abbd0543169df6ca7392f1fba3f67158b12e5cb29cf76c8dfe2ee387a3fa92
BND_CRATER_ROOT_V_03,3,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,bd73528a119b667118770478efd04e9f4ff86de9244a47b018f5b6ba3523c7aa
BND_CRATER_ROOT_V_03,4,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,bb82f1b6c4a48383ab1e5edca5a3fc00496dacb44aa15bc0c5fc5f1d6b069c22
BND_CRATER_ROOT_V_03,5,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,6a2d1749c03204040f824e8a32566165b0db44efdb4bce5228746f80f4c21cb3
BND_CRATER_ROOT_V_03,6,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,df4c57179fd0a03c5b40ab5193f35d6056363546f13b53251d39a530c80ca701
BND_CRATER_ROOT_V_03,7,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,d3228367077bb2d34f45e4fa189ba580cf39d7d9228aefdd751522ffb95bed72
BND_CRATER_ROOT_V_03,8,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,4656c758facedfbaa30a7289c16c0d59d99753086a96d418ad994dcc75967459
BND_CRATER_ROOT_V_03,9,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,84317fc42af515a183468759b62f4428416276f8249ccbc414c18995d877c930
BND_CRATER_ROOT_V_03,10,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,36af3caddca5e342dbf002f49e10be7188ed121203073e90dd53aaf778ff6014
BND_CRATER_ROOT_V_03,11,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,609f8f0551f92cbf1b0dede3f5c7e37a49d4797a264ca1caad75cbde018f456a
BND_CRATER_ROOT_V_03,0,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,3e4c2fa53796585625d624fb9060ba85b823817dea5c720fb810d703502c2791
BND_CRATER_ROOT_V_03,1,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,fcb18d7864b6afbe2d3cec3fc8279b6a7e65155440727728bf5326f9f45d2341
BND_CRATER_ROOT_V_03,2,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,f370971d60cc7e2801d973d6dba39912d5834d79f507ef3348e519e6a836d791
BND_CRATER_ROOT_V_03,3,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,2de52aaace2cb906d91cde694e5aed59a8906f6328caba288c2971d185af39c8
BND_CRATER_ROOT_V_03,4,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,1e9f38c9c7f59b60e62b7908fd35fd6122ce3e8bb6a189b06c9dd732fa556c37
BND_CRATER_ROOT_V_03,5,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,5a0904fe7df2d880f3209618ba4f13667c995aca5d3df5046636b395aaf9eb7e
BND_CRATER_ROOT_V_03,6,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,4e794d471868df57d20e7a805f507cd658c3b5af8675b4d768715e36bc39f7f5
BND_CRATER_ROOT_V_03,7,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,6f0d84713306dc0e9221af70cc4900165fe18acd4561d7540e98c0791cb0b111
BND_CRATER_ROOT_V_03,8,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,d1f18417170537dd3729e385132d2f00f76d5d2c086216a1d7a9cc02ad5cd363
BND_CRATER_ROOT_V_03,9,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,75699d2be65d74e2e95c7fc89d3f939bec31f2e9819588b5252d438926f51afc
BND_CRATER_ROOT_V_03,10,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,feb34a65f5762cc9531b9e5533108f345db4eecaa8cad0051dd9fe7bcd2ca2f4
BND_CRATER_ROOT_V_03,11,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,2e178364ed4765e1724bc23d30554f859c0a36eab10ce9b80377677afe9d9c54
BND_CRATER_ROOT_V_03,0,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,df80243bd2c6a576392fb53a414998c1d6eabefdd7f34562cd81c30df9cda9e9
BND_CRATER_ROOT_V_03,1,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,04bf2a1e0ba820ae2fc664cb21c2affba11ef668b0be57a8c11f885b1d76fff7
BND_CRATER_ROOT_V_03,2,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,1fe1b93b33c900a03c90b7e47cb033bcc23b47eba5e50264e1c15e0333c9bb35
BND_CRATER_ROOT_V_03,3,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,9c75a5e98cda92f82743155945c6788b1a7a3feda26eba6275984e42545bdad5
BND_CRATER_ROOT_V_03,4,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,49cdba7fe28be0d09a58661edc8fb9a163748ad0aae0578d800271d3898686cf
BND_CRATER_ROOT_V_03,5,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,d53fed30d96bc5fea713cdc6e03b3b30b85412dd58fb10f93b67a251f338f0b0
BND_CRATER_ROOT_V_03,6,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,197b49cc67a1b9250030e5f39839a2a2a0271c5d16328d9b258c5813bbc24eea
BND_CRATER_ROOT_V_03,7,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,d55b49a814609caf09905adf0e798910b6501b340f43a1c7152810b98ccc7fd5
BND_CRATER_ROOT_V_03,8,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,f8e903532223e6139ae45d93d185105f02191f5bd279a4cbf513d9f21135bd41
BND_CRATER_ROOT_V_03,9,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,959028e12e7d7190a4696d7371d9dce387e56f05d4bab00b7873f9c3489d29a9
BND_CRATER_ROOT_V_03,10,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,4750649d02340254a762ac1da08344f53f8e443275f1b0f4e398a839b44f7f23
BND_CRATER_ROOT_V_03,11,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,f2b4095a8a654c244daf54adacebea6fbd370fd06a47ffc8348f3c4a22b476cd
BND_CRATER_ROOT_V_03,0,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,7045d04c90e987296fdaca964cde3bb19faeefbb155bd0e8894d394ff38861e0
BND_CRATER_ROOT_V_03,1,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,2eed6dc9bcf051b909ec6dc6d222a7ab2df63ce5397d9579518b78bd08ce47d5
BND_CRATER_ROOT_V_03,2,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,bbbac26e525a27f653b79b2e7c493397d271dc87937f81f6012f22f8e7702c64
BND_CRATER_ROOT_V_03,3,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,a877c0c4558c20db73d050646b8d989ed8d94b8625926309d607ae7724e0341e
BND_CRATER_ROOT_V_03,4,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,c870c2c89c8a273558efd302c4776d08e24c53007a4ec3ba5484f53b911c28a4
BND_CRATER_ROOT_V_03,5,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,5f466bbe942761fc7d3504f42d2ae0abf03a58bb895015e48671ce66e4ecee78
BND_CRATER_ROOT_V_03,6,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,6da07be4001d2e134c164ca34b20fc3c651694226b6acfe44547a87d8d7f6ed6
BND_CRATER_ROOT_V_03,7,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,06d25f72a1a9cc26bbe87779214c496c48b0b3b90e8948a6e7e25a500374ec50
BND_CRATER_ROOT_V_03,8,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,f5ac013654248e8580013864509a938fa2b20e5b1c2fe382b9c7494f4040ccbc
BND_CRATER_ROOT_V_03,9,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,0e5045255bbbec2068fa5820ed864c9bfcbd88682bc046071b90d698e85bf1c0
BND_CRATER_ROOT_V_03,10,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,f63a265254372a3d207812e3d01c14a2206a205c2d95ab0d7cc5b0d1c2ba927d
BND_CRATER_ROOT_V_03,11,4,MP_BOUNDARY_BLEND,BoundarySeam,CassiaRoot,MAT_CASSIA_ROOT,0f6eea4c7deab41e4ef8aec23411bf842553375898943a927bf6cb79bac28a92
BND_CRATER_ROOT_V_03,0,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,a8c7eb7d80bef9f611d2d3ea8bd7c55e17c19ef6d03d1f6a1e13e89a995f78f9
BND_CRATER_ROOT_V_03,1,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,2e39451a86145bccd70bb2dc784fa52efcf36e4c870bcbb661b1ce312693d0a0
BND_CRATER_ROOT_V_03,2,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,72172e2a94fbc9f0fe8b24a687f0fba00291159ec0c85c352424f1b6f3c52deb
BND_CRATER_ROOT_V_03,3,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,69a71589cb0bc129030f8e68c1eb7fe5f977f7d2d0c3ae84d7b3331e6c7ebfc3
BND_CRATER_ROOT_V_03,4,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,5b1a4316e10710fdcc6c266cc196522184ebdd3ee2447724112903fc11f0eecf
BND_CRATER_ROOT_V_03,5,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,35796b616b1076321b7dbc2141e2ff62a1f42478f81aca4bdd998707a590a986
BND_CRATER_ROOT_V_03,6,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,b0ce34f81a4ccc37b5f15ba9659521c4e0243b6a82f747fbebddce940ba50309
BND_CRATER_ROOT_V_03,7,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,21d113eda5814061d1e15be8d004ca8bc42ca28b07fbdf2817572d348586aaf5
BND_CRATER_ROOT_V_03,8,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,6f47bb5a038fe488f546e18f4d0fd294b6af72884236f8f664f7dd200953c5a0
BND_CRATER_ROOT_V_03,9,5,MP_BACKGROUND_CORE,BackgroundShell,CassiaRoot,MAT_CASSIA_ROOT,d5b9272a9eada5e7ec3dd22850dca8b6216465a640531065be3e938fa4b5e1bc
