ComparisonScope,SourceId,SourceMaskReference,FinalCandidateId,Decision
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8200","0x8200","RMAP11_DD0F933269F3","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_820E","0x820E","RMAP11_F96E52C5059F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8242","0x8242","RMAP11_83FB3294EF6C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8337","0x8337","RMAP11_74698AECBCD5","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8350","0x8350","RMAP11_29E902048056","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8393","0x8393","RMAP11_A9D8E0A79F08","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_83FC","0x83FC","RMAP11_8C1A9DA0AC40","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8400","0x8400","RMAP11_14006E102934","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_840E","0x840E","RMAP11_A944E93C56DA","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8420","0x8420","RMAP11_DB58B4C12307","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8457","0x8457","RMAP11_7F67B208C7D6","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_846E","0x846E","RMAP11_77F231F360D6","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8502","0x8502","RMAP11_0BA8F05EECB6","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8508","0x8508","RMAP11_B2EDFAE47B25","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8641","0x8641","RMAP11_078E516041B6","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8800","0x8800","RMAP07_33DA78CFFC2B","MERGED_WITH_RETAINED_RMAP07_16_CELL_GEOMETRY"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_880E","0x880E","RMAP11_225DBDB96E9C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_88A0","0x88A0","RMAP11_5532CF908CE6","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_88D8","0x88D8","RMAP11_A63E8E8F2937","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_893F","0x893F","RMAP11_ED84C122A35D","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_89EE","0x89EE","RMAP11_C2E089D7CDB3","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8A2C","0x8A2C","RMAP11_A9860E6E0790","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8A8B","0x8A8B","RMAP11_9614DEBEED63","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8AA0","0x8AA0","RMAP11_E5E1F75C337C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8AE8","0x8AE8","RMAP11_10BDEE2F1D49","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8AF8","0x8AF8","RMAP11_71BE0FBA5558","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8B8A","0x8B8A","RMAP11_A10FC8957DD4","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8C66","0x8C66","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8C90","0x8C90","RMAP11_876C1347FB99","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8C93","0x8C93","RMAP11_FA61A129DEEB","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8CDC","0x8CDC","RMAP11_62526EA487AC","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8CFC","0x8CFC","RMAP11_93417B77D832","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8D1C","0x8D1C","RMAP11_C875471B0693","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8DD9","0x8DD9","RMAP11_81FC8AFE293D","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8DDC","0x8DDC","RMAP11_3373D2000288","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8DEE","0x8DEE","RMAP11_13BB86F8C0CA","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8E90","0x8E90","RMAP11_4632F516A2F4","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8EAA","0x8EAA","RMAP11_249C06C89B32","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8EB0","0x8EB0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8EFF","0x8EFF","RMAP11_0BF40E2F1320","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8F1B","0x8F1B","RMAP11_852EC6537DDD","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8F38","0x8F38","RMAP11_5D3682CAEC2E","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_8F51","0x8F51","RMAP11_BBADB62AC6C9","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9000","0x9000","RMAP11_7ADB83A13D7F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9017","0x9017","RMAP11_2672359EAA29","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_90A1","0x90A1","RMAP11_05CE0B82AC81","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_90D8","0x90D8","RMAP11_A92B7198B8E4","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9131","0x9131","RMAP11_D67D1E35818D","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9137","0x9137","RMAP11_C00CC0A00670","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_91C3","0x91C3","RMAP11_062071346000","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_91D9","0x91D9","RMAP11_77956465E774","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9200","0x9200","RMAP11_73EEBCAE078D","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_928D","0x928D","RMAP11_6C796C8984A1","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_92E0","0x92E0","RMAP11_E82D1AA98DAC","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9457","0x9457","RMAP11_DC87F043DEF1","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9571","0x9571","RMAP11_5758E90A31B3","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9705","0x9705","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9807","0x9807","RMAP11_BB3F8B2E0202","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_98A8","0x98A8","RMAP11_3A2033FAB8C4","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_98E3","0x98E3","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_98F0","0x98F0","RMAP11_0137098E5EAF","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_991F","0x991F","RMAP11_953831864706","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9940","0x9940","RMAP11_F6A1AD992558","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_99DD","0x99DD","RMAP11_128ACFBC0BAE","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_99F0","0x99F0","RMAP11_A5BAF6016FA6","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9B01","0x9B01","RMAP11_215F805F7EBE","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9C07","0x9C07","RMAP11_DBF6A1D00B74","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9C66","0x9C66","RMAP11_B4FDE08343CB","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9CE0","0x9CE0","RMAP11_9BCDEC2DF256","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9CF1","0x9CF1","RMAP11_5CBDC78FBA46","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9D90","0x9D90","RMAP11_16D5A10144F1","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9D98","0x9D98","RMAP11_387DCBEC82B5","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_9EC0","0x9EC0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_A000","0xA000","RMAP11_CAB2E349E767","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_A022","0xA022","RMAP11_A034B5D3164B","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_A057","0xA057","RMAP11_5DDA746F2981","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_A0DD","0xA0DD","RMAP11_8F3F2BCC87C9","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_A227","0xA227","RMAP11_9673FE8BD336","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_A29F","0xA29F","RMAP11_732E0FBCEBDF","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_A809","0xA809","RMAP11_4CDA42FE3F51","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_A866","0xA866","RMAP11_FD201BE8C8CA","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_AA02","0xAA02","RMAP11_645B340A805F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_AA17","0xAA17","RMAP11_65268408D2A1","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_AAA0","0xAAA0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B013","0xB013","RMAP11_1014F5189B40","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B082","0xB082","RMAP11_1DEE79A0B3BF","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B100","0xB100","RMAP11_0AD99D68438A","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B130","0xB130","RMAP11_FC6092992153","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B311","0xB311","RMAP11_449FA5A07C9F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B33B","0xB33B","RMAP11_072F6976F669","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B837","0xB837","RMAP11_C05AB71EF21C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B88F","0xB88F","RMAP11_3F2F2CBAAAE7","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B8B3","0xB8B3","RMAP11_88593F1A6227","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B90B","0xB90B","RMAP11_DD4B990446F6","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B922","0xB922","RMAP11_88F5BF4D5BEC","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_B9D0","0xB9D0","RMAP11_FC1209042B84","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_BA89","0xBA89","RMAP11_C44AD443EAAD","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_BA8A","0xBA8A","RMAP11_06C3A5F64A70","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_BB0D","0xBB0D","RMAP11_F6CD6B1668C4","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_BB3C","0xBB3C","RMAP11_CDA883D9353A","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_BB8B","0xBB8B","RMAP11_2D4F8074CB04","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C000","0xC000","RMAP11_AA93E1EF6E33","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C0BB","0xC0BB","RMAP11_0E2894E4D7D2","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C157","0xC157","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C271","0xC271","RMAP11_06D841DBB66C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C2C8","0xC2C8","RMAP11_C762BB48FFE3","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C2C9","0xC2C9","RMAP11_E274E065EE58","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C2EC","0xC2EC","RMAP11_04DDAF892ECF","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C460","0xC460","RMAP11_47899BCBD524","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C474","0xC474","RMAP11_DC78671833C8","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C854","0xC854","RMAP11_4236574C3FC5","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C8B9","0xC8B9","RMAP11_481B8C8A0C03","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C8CF","0xC8CF","RMAP11_A59E86FB497F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C8F8","0xC8F8","RMAP11_7C3DD832F2F0","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C9AE","0xC9AE","RMAP11_F58607A347F7","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_C9B3","0xC9B3","RMAP11_0EBBC1D56403","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CB26","0xCB26","RMAP11_77CECCBCE8DF","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CB39","0xCB39","RMAP11_F9B2AA677AFD","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CB99","0xCB99","RMAP11_107C4AFAC963","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CBB3","0xCBB3","RMAP11_E6520EBCA709","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CC2F","0xCC2F","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CC77","0xCC77","RMAP11_D6340F2AD34C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CCE9","0xCCE9","RMAP11_9B810F4C00F5","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CD0C","0xCD0C","RMAP11_D814A859F3EE","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CDD0","0xCDD0","RMAP11_E916FF177BAA","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CE71","0xCE71","RMAP11_BADD444AD2FD","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CE89","0xCE89","RMAP11_90C4B04EB88D","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_CEC0","0xCEC0","RMAP11_124AECCC2051","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_D0C9","0xD0C9","RMAP11_07403374A393","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_D100","0xD100","RMAP11_B6EAECC84BAE","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_D514","0xD514","RMAP11_7E2601F6A40A","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_D54D","0xD54D","RMAP11_4124606A1E1F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_D833","0xD833","RMAP11_AA5C51242206","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_D88F","0xD88F","RMAP11_64B609586728","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_D8E9","0xD8E9","RMAP11_68E5044B0998","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_DC0E","0xDC0E","RMAP11_4E49F87395BA","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_DC70","0xDC70","RMAP11_AE00B5FCE91F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_DD00","0xDD00","RMAP11_84009946ACB8","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_DDCE","0xDDCE","RMAP11_3053D2016EF5","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E020","0xE020","RMAP11_78B832D6DA0F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E059","0xE059","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E06E","0xE06E","RMAP11_2DE86E7BA734","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E0A2","0xE0A2","RMAP11_94D1AB4D776B","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E0FF","0xE0FF","RMAP11_A02439E85F31","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E439","0xE439","RMAP11_A5E075EC8020","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E468","0xE468","RMAP11_B9795CA77CF4","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E644","0xE644","RMAP11_A4FC03C20B7E","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E673","0xE673","RMAP11_B12461AFF903","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E800","0xE800","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E80C","0xE80C","RMAP11_4612CC51B466","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E819","0xE819","RMAP11_A9C7E26E3381","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E837","0xE837","RMAP11_2A30F393788F","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E8AC","0xE8AC","RMAP11_432E4ACC8BDD","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_E8E0","0xE8E0","RMAP11_5A4543D7EED9","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EA00","0xEA00","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EA15","0xEA15","RMAP11_8402F597DF72","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EC22","0xEC22","RMAP11_807C7D1F4648","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EC44","0xEC44","RMAP11_D76C4CE30E21","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_ECC8","0xECC8","RMAP11_2E008EA6987D","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EE09","0xEE09","RMAP11_0235A4203594","RETAINED_FINAL_POOL"
