boundary_id,source_micro_x,source_micro_y,target_micro_x,target_micro_y,direction,source_patch_id,target_patch_id,canonical_pair,orientation,source_contract,pair_rule_id,edge_signature_id,authoring_candidate_ids,authoring_profile_ids,tool_requirement,mandatory_route_allowed
"42248cfdfd33521965618d8367246e071152198ff8969cec3d5ab08045b12d89","12","13","13","13","Right","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","MoonCrater<->CassiaRoot","Horizontal","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_H_MID_WALK","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"432797eceacdfa4aac4d0005b34b7d8961d6b6c78abfba4f5c7e3cdca4379ece","25","5","26","5","Right","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"43e25849f200833177ef3773500c5f81b71e169be16f644d32ab0ca2e991d7ee","38","8","39","8","Right","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","CassiaRoot<->AbandonedMill","Horizontal","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_H_MID_WALK","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"4442e3f85d0c0bd952bd35c5d7abee64b7128517a774f96578cd57dea1bc4daf","38","22","39","22","Right","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill<->MoonDough","Horizontal","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_H_MID_WALK","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"44897861a3af231b99406227d4ebc7fb78bf17da87d177293bf4879aa78cde98","25","11","26","11","Right","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"45ef785318b6c193c8a254c7acadcf42d470f27d5b94a98cc6740bfca7891c32","38","33","39","33","Right","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater<->CassiaRoot","Horizontal","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_H_MID_WALK","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"46110d08b5ad2a70a8a3cfe1b1194312de0e7b2e2619b79e8a97c6ab2f6f1b0c","45","25","45","26","Up","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater<->AbandonedMill","Vertical","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_V_CENTER_CLIMB","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"4612b6faf6d38e4000939eb93cefeb64c80de81e2792f254ddf3cd7c5868a8dd","25","50","26","50","Right","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"484b9dcefd0087643188917753e3d85fa65e4aab9c4fb645a726bbb4de9122f7","12","3","13","3","Right","5e82aa367ab79c2f5eef7cdec4c5c77717125efd17c3f201d721034e7fcd5c45","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","MoonCrater<->MoonDough","Horizontal","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_H_MID_WALK","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"48569e4b2f7df320de7f7c2007137deda071b201c8d763fcfe32be97237be98d","30","12","30","13","Up","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","AbandonedMill<->MoonDough","Vertical","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_V_CENTER_CLIMB","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"487832443a1428be60cae0e1869d1e41a8151dab570c71430ad731e03ffd6ae2","25","10","26","10","Right","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"4a0330f971d8ee3c01c54610cdc77efde3f2dfa27c18a7ba1b9bed61429b9c98","25","1","26","1","Right","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"4a73f34d2df4bf45d9a0633110ba90b21ba0c71108095ee808e6cac042be3312","9","25","9","26","Up","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","MoonCrater<->AbandonedMill","Vertical","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_V_CENTER_CLIMB","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"4ac3096547ab3ed2171fcdc8a765dffa87c55ebac351e20cb78ae7639f45af2f","11","12","11","13","Up","5e82aa367ab79c2f5eef7cdec4c5c77717125efd17c3f201d721034e7fcd5c45","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"4b4c94eec340eec3c36ad22adb3ce29cb32a8ac7163f7ee60073f4bfcb0daed2","1","25","1","26","Up","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","MoonCrater<->AbandonedMill","Vertical","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_V_CENTER_CLIMB","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"4b5cf189c0c745ced45dd6bde2e70c1b7996d15f72d5db3a263d1fe922f682b6","38","9","39","9","Right","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","CassiaRoot<->AbandonedMill","Horizontal","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_H_MID_WALK","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"4bbfe2b33b8465725bddbaf5d279d24ffdba529eb3158aaaaa01cf4fb35c75b3","25","27","26","27","Right","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot<->MoonDough","Horizontal","MoonpalaceRootDoughBoundaryAuthoringContract","PAIR_ROOT_DOUGH","EDGE_H_MID_WALK","BCH_ROOT_DOUGH_H_SOFT_01|BCH_ROOT_DOUGH_H_TUNNEL_01|BCH_ROOT_DOUGH_V_LAYER_01|BCH_ROOT_DOUGH_V_SOFT_01|BCH_ROOT_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"4c3993b28fb7de034a9bae4ebec8063a57425aa0a67cc11fd5e6a779352c433c","49","38","49","39","Up","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"4d54697922bb35321a55edf55cbb832e84733dc476405c96159bf15ad1f4536b","48","25","48","26","Up","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater<->AbandonedMill","Vertical","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_V_CENTER_CLIMB","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"4dd972fce57e43a3bff63603d507aef3189895c2985e41753c40e20ce10679e7","43","38","43","39","Up","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"4e26e243e7e9dd4d6a898c5327b92d8f344f94873d344374f8bef168fbdb4773","25","40","26","40","Right","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"4e91e26b86fabf77c2bacfc37a908780e4595ddaad59eb5395e716c733ea72e2","12","20","13","20","Right","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","MoonCrater<->CassiaRoot","Horizontal","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_H_MID_WALK","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"4f0a9f58c3febd3cbc9abd5931763caa4ec12b3108148caf67576b4e51fcb5c9","17","12","17","13","Up","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","MoonCrater<->CassiaRoot","Vertical","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_V_CENTER_CLIMB","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"4f369d04e16a3339472c8697efb7b9bb82bf343c5ff9e6b5a3034ab309d85539","48","12","48","13","Up","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","CassiaRoot<->AbandonedMill","Vertical","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_V_CENTER_CLIMB","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"50075537448bf9846f1933a4e061a414bf24c05412f81e7b386bb66aca6be6ee","41","38","41","39","Up","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"510ffe5530d42b106694207d5b979f8600133272b59d32d13d416f7a2569d4ab","38","3","39","3","Right","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","CassiaRoot<->AbandonedMill","Horizontal","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_H_MID_WALK","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"5183c1f0940c1fdeb1c0ab6384daaa93d4966dcde56da3c4aa5e899b9521766c","17","38","17","39","Up","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill<->MoonDough","Vertical","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_V_CENTER_CLIMB","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"51c13a132a51a6e3d247fbf7e098124940eafc21c0b329015c2fe1d2614bd085","6","12","6","13","Up","5e82aa367ab79c2f5eef7cdec4c5c77717125efd17c3f201d721034e7fcd5c45","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"525734601d92aadb7eedc1ecdf6eac91e2f50b8e89470349e3b7e8a45ae0e975","25","42","26","42","Right","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"52bab1e494072f2783bd7f3ce4df0241ebcc2012e24910f97e38737cba253ca3","25","43","26","43","Right","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"52e56f34d2fd6741c1dcf33699c00c18f485a997c2218a1c879d65cbe737a1b8","26","25","26","26","Up","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot<->MoonDough","Vertical","MoonpalaceRootDoughBoundaryAuthoringContract","PAIR_ROOT_DOUGH","EDGE_V_CENTER_CLIMB","BCH_ROOT_DOUGH_H_SOFT_01|BCH_ROOT_DOUGH_H_TUNNEL_01|BCH_ROOT_DOUGH_V_LAYER_01|BCH_ROOT_DOUGH_V_SOFT_01|BCH_ROOT_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"572d916e739aa44b8beee7c1562d3c9c470ec9e2a31a54d4dc80225c25d46621","13","38","13","39","Up","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill<->MoonDough","Vertical","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_V_CENTER_CLIMB","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"5778b484cb9f8125f592e1a4d87325914afd8449f2e0005ce5b554833ebf715c","38","17","39","17","Right","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill<->MoonDough","Horizontal","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_H_MID_WALK","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"5898823012c2798e5292f3d90ddf2acc4e73f56a4cc48f7f527c0e4617fa874d","2","12","2","13","Up","5e82aa367ab79c2f5eef7cdec4c5c77717125efd17c3f201d721034e7fcd5c45","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"59d35b189532eac26fd34ef05850025cb488c52c8bdacda002d7153a6c8a98f6","25","33","26","33","Right","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot<->MoonDough","Horizontal","MoonpalaceRootDoughBoundaryAuthoringContract","PAIR_ROOT_DOUGH","EDGE_H_MID_WALK","BCH_ROOT_DOUGH_H_SOFT_01|BCH_ROOT_DOUGH_H_TUNNEL_01|BCH_ROOT_DOUGH_V_LAYER_01|BCH_ROOT_DOUGH_V_SOFT_01|BCH_ROOT_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"5a3ba07786eefd3171876bb6c07248ffe0127a838bcb8d467385e3e7959ecde7","12","19","13","19","Right","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","MoonCrater<->CassiaRoot","Horizontal","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_H_MID_WALK","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"5aa287abe3bd6aeca2940950433c7394f7fba8f39dbece4c8929c0f44bfe0c5f","44","38","44","39","Up","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
