micro_x,micro_y,tile_min_x,tile_min_y,patch_id,biome_key,owner_state
"11","24","132","192","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"12","24","144","192","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"13","24","156","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"14","24","168","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"15","24","180","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"16","24","192","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"17","24","204","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"18","24","216","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"19","24","228","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"20","24","240","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"21","24","252","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"22","24","264","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"23","24","276","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"24","24","288","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"25","24","300","192","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"26","24","312","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"27","24","324","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"28","24","336","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"29","24","348","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"30","24","360","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"31","24","372","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"32","24","384","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"33","24","396","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"34","24","408","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"35","24","420","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"36","24","432","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"37","24","444","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"38","24","456","192","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"39","24","468","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"40","24","480","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"41","24","492","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"42","24","504","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"43","24","516","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"44","24","528","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"45","24","540","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"46","24","552","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"47","24","564","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"48","24","576","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"49","24","588","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"50","24","600","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"51","24","612","192","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"0","25","0","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"1","25","12","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"2","25","24","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"3","25","36","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"4","25","48","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"5","25","60","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"6","25","72","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"7","25","84","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"8","25","96","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"9","25","108","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"10","25","120","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"11","25","132","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"12","25","144","200","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater","Active"
"13","25","156","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"14","25","168","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"15","25","180","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"16","25","192","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"17","25","204","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"18","25","216","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"19","25","228","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"20","25","240","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"21","25","252","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"22","25","264","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"23","25","276","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"24","25","288","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"25","25","300","200","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","CassiaRoot","Active"
"26","25","312","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"27","25","324","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"28","25","336","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"29","25","348","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"30","25","360","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"31","25","372","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"32","25","384","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"33","25","396","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"34","25","408","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"35","25","420","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"36","25","432","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"37","25","444","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"38","25","456","200","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","MoonDough","Active"
"39","25","468","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"40","25","480","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"41","25","492","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"42","25","504","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"43","25","516","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"44","25","528","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"45","25","540","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"46","25","552","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"47","25","564","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"48","25","576","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"49","25","588","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"50","25","600","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"51","25","612","200","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill","Active"
"0","26","0","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"1","26","12","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"2","26","24","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"3","26","36","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"4","26","48","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"5","26","60","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"6","26","72","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"7","26","84","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"8","26","96","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"9","26","108","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"10","26","120","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"11","26","132","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"12","26","144","208","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"13","26","156","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"14","26","168","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"15","26","180","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"16","26","192","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"17","26","204","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"18","26","216","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"19","26","228","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"20","26","240","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"21","26","252","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"22","26","264","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"23","26","276","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"24","26","288","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"25","26","300","208","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"26","26","312","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"27","26","324","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"28","26","336","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"29","26","348","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"30","26","360","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"31","26","372","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"32","26","384","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"33","26","396","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"34","26","408","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"35","26","420","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"36","26","432","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"37","26","444","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"38","26","456","208","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"39","26","468","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"40","26","480","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"41","26","492","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"42","26","504","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"43","26","516","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"44","26","528","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"45","26","540","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"46","26","552","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"47","26","564","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"48","26","576","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"49","26","588","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"50","26","600","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"51","26","612","208","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"0","27","0","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"1","27","12","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"2","27","24","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"3","27","36","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"4","27","48","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"5","27","60","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"6","27","72","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"7","27","84","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"8","27","96","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"9","27","108","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"10","27","120","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"11","27","132","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"12","27","144","216","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"13","27","156","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"14","27","168","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"15","27","180","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"16","27","192","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"17","27","204","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"18","27","216","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"19","27","228","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"20","27","240","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"21","27","252","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"22","27","264","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"23","27","276","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"24","27","288","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"25","27","300","216","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"26","27","312","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"27","27","324","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"28","27","336","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"29","27","348","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"30","27","360","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"31","27","372","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"32","27","384","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"33","27","396","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"34","27","408","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"35","27","420","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"36","27","432","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"37","27","444","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"38","27","456","216","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot","Active"
"39","27","468","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"40","27","480","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"41","27","492","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"42","27","504","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"43","27","516","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"44","27","528","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"45","27","540","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"46","27","552","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"47","27","564","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"48","27","576","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"49","27","588","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"50","27","600","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"51","27","612","216","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater","Active"
"0","28","0","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"1","28","12","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"2","28","24","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"3","28","36","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"4","28","48","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"5","28","60","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"6","28","72","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"7","28","84","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"8","28","96","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"9","28","108","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"10","28","120","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"11","28","132","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"12","28","144","224","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","AbandonedMill","Active"
"13","28","156","224","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"14","28","168","224","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"15","28","180","224","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"16","28","192","224","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"17","28","204","224","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"18","28","216","224","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"19","28","228","224","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
"20","28","240","224","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","MoonDough","Active"
