overlay_id,kind,world_x,world_y,owner_id,condition
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_154","LADDER","532","279","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_155","LADDER","532","280","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_156","LADDER","532","281","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_157","LADDER","532","282","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_158","LADDER","532","283","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_159","LADDER","532","284","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_16","LADDER","532","141","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_160","LADDER","532","285","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_161","LADDER","532","286","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_162","LADDER","532","287","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_163","LADDER","532","288","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_164","LADDER","532","289","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_165","LADDER","532","290","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_166","LADDER","532","291","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_167","LADDER","532","292","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_168","LADDER","532","293","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_169","LADDER","532","294","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_17","LADDER","532","142","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_170","LADDER","532","295","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_171","LADDER","532","296","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_172","LADDER","532","297","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_173","LADDER","532","298","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_174","LADDER","532","299","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_175","LADDER","532","300","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_176","LADDER","532","301","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_177","LADDER","532","302","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_178","LADDER","532","303","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_179","LADDER","532","304","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_18","LADDER","532","143","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_180","LADDER","532","305","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_181","LADDER","532","306","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_182","LADDER","532","307","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_183","LADDER","532","308","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_184","LADDER","532","309","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_185","LADDER","532","310","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_186","LADDER","532","311","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_187","LADDER","532","312","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_19","LADDER","532","144","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_20","LADDER","532","145","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_21","LADDER","532","146","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_22","LADDER","532","147","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_23","LADDER","532","148","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_24","LADDER","532","149","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_25","LADDER","532","150","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_26","LADDER","532","151","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_27","LADDER","532","152","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_28","LADDER","532","153","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_29","LADDER","532","154","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_30","LADDER","532","155","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_31","LADDER","532","156","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_32","LADDER","532","157","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_33","LADDER","532","158","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_34","LADDER","532","159","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_35","LADDER","532","160","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_36","LADDER","532","161","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_37","LADDER","532","162","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_38","LADDER","532","163","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_39","LADDER","532","164","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_40","LADDER","532","165","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_41","LADDER","532","166","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_42","LADDER","532","167","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_43","LADDER","532","168","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_44","LADDER","532","169","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_45","LADDER","532","170","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_46","LADDER","532","171","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_47","LADDER","532","172","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_48","LADDER","532","173","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_49","LADDER","532","174","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_50","LADDER","532","175","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_51","LADDER","532","176","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_52","LADDER","532","177","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_53","LADDER","532","178","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_54","LADDER","532","179","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_55","LADDER","532","180","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_56","LADDER","532","181","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_57","LADDER","532","182","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_58","LADDER","532","183","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_59","LADDER","532","184","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_60","LADDER","532","185","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_61","LADDER","532","186","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_62","LADDER","532","187","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_63","LADDER","532","188","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_64","LADDER","532","189","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_65","LADDER","532","190","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_66","LADDER","532","191","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_67","LADDER","532","192","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_68","LADDER","532","193","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_69","LADDER","532","194","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_70","LADDER","532","195","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_71","LADDER","532","196","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_72","LADDER","532","197","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_73","LADDER","532","198","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_74","LADDER","532","199","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_75","LADDER","532","200","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_76","LADDER","532","201","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_77","LADDER","532","202","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_78","LADDER","532","203","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_79","LADDER","532","204","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_80","LADDER","532","205","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_81","LADDER","532","206","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_82","LADDER","532","207","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_83","LADDER","532","208","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_84","LADDER","532","209","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_85","LADDER","532","210","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_86","LADDER","532","211","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_87","LADDER","532","212","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_88","LADDER","532","213","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_89","LADDER","532","214","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_90","LADDER","532","215","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
"29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa_CLIMB_91","LADDER","532","216","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa","CharacterLiveClimbSurface.StaticSafe"
