micro_x,micro_y,patch_id,state,cluster_id,protected_cell_count,port_type
"49","28","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"50","28","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"51","28","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"0","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"1","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"2","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"3","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"4","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"5","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"6","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"7","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"8","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"9","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"10","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"11","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"12","29","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"13","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"14","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"15","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"16","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"17","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"18","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"19","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"20","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"21","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"22","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"23","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"24","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"25","29","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"26","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"27","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"28","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"29","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"30","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"31","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"32","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"33","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"34","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"35","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"36","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"37","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"38","29","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"39","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"40","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"41","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"42","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"43","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"44","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"45","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"46","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"47","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"48","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"49","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"50","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"51","29","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"0","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"1","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"2","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"3","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"4","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"5","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"6","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"7","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"8","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"9","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"10","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"11","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"12","30","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"13","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"14","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"15","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"16","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"17","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"18","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"19","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"20","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"21","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"22","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"23","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"24","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"25","30","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"26","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"27","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"28","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"29","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"30","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"31","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"32","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"33","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"34","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"35","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"36","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"37","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"38","30","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"39","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"40","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"41","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"42","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"43","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"44","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"45","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"46","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"47","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"48","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"49","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"50","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"51","30","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"0","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"1","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"2","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"3","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"4","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"5","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"6","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"7","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"8","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"9","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"10","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"11","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"12","31","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"13","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"14","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"15","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"16","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"17","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"18","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"19","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"20","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"21","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"22","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"23","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"24","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"25","31","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"26","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"27","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"28","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"29","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"30","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"31","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"32","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"33","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"34","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"35","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"36","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"37","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"38","31","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"39","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"40","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"41","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"42","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"43","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"44","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"45","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"46","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"47","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"48","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"49","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"50","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"51","31","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"0","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"1","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"2","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"3","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"4","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"5","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"6","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"7","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"8","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"9","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"10","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"11","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"12","32","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"13","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"14","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"15","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"16","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"17","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"18","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"19","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"20","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"21","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"22","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"23","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"24","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"25","32","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"26","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"27","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"28","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"29","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"30","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"31","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"32","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"33","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"34","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"35","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"36","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"37","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"38","32","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"39","32","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"40","32","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"41","32","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"42","32","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"43","32","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"44","32","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"45","32","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
