scope_kind,scope_id,solid,air,one_way,total,density_permille,policy
"CHUNK_STATE","Active:9,26","72","24","0","96","750","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,26","72","24","0","96","750","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,26","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,26","79","17","0","96","822","ACTUAL_S_A_O"
"CHUNK_STATE","InactiveSolid:13,26","96","0","0","96","1000","ALL_SOLID_REQUIRED"
"CHUNK_STATE","Active:14,26","73","23","0","96","760","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,26","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,26","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,26","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,26","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,26","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,26","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,26","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,26","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,26","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,26","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,26","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","InactiveSolid:26,26","96","0","0","96","1000","ALL_SOLID_REQUIRED"
"CHUNK_STATE","Active:27,26","76","20","0","96","791","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,26","78","18","0","96","812","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,26","87","9","0","96","906","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,26","77","19","0","96","802","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,26","81","15","0","96","843","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,26","83","13","0","96","864","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,26","81","15","0","96","843","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,26","75","21","0","96","781","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,26","80","16","0","96","833","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,26","77","19","0","96","802","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,26","82","14","0","96","854","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,26","76","20","0","96","791","ACTUAL_S_A_O"
"CHUNK_STATE","InactiveSolid:39,26","96","0","0","96","1000","ALL_SOLID_REQUIRED"
"CHUNK_STATE","Active:40,26","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,26","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,26","77","19","0","96","802","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,26","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,26","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,26","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,26","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,26","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,26","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,26","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,26","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,26","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,27","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,27","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,27","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,27","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,27","77","19","0","96","802","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,27","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,27","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,27","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,27","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,27","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,27","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,27","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,27","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,27","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,27","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,27","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,27","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,27","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,27","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,27","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,27","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,27","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,27","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,27","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,27","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,27","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,27","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,27","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,27","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,27","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,27","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,27","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,27","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,27","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,27","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,27","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,27","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,27","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,27","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,27","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,27","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,27","39","57","0","96","406","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,27","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,27","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,27","37","59","0","96","385","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,27","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,27","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,27","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,27","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,27","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,27","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,27","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,28","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,28","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,28","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,28","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,28","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,28","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,28","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,28","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,28","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,28","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,28","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,28","71","25","0","96","739","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,28","71","25","0","96","739","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,28","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,28","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,28","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,28","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,28","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,28","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,28","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,28","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,28","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,28","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,28","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,28","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,28","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,28","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,28","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,28","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,28","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,28","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,28","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,28","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,28","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,28","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,28","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,28","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,28","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,28","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,28","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,28","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,28","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,28","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,28","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,28","40","56","0","96","416","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,28","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,28","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,28","41","55","0","96","427","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,28","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,28","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,28","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,28","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,29","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,29","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,29","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,29","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,29","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,29","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,29","71","25","0","96","739","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,29","79","17","0","96","822","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,29","74","22","0","96","770","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,29","74","22","0","96","770","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,29","77","19","0","96","802","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,29","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,29","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,29","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,29","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,29","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,29","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,29","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,29","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,29","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,29","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,29","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,29","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,29","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,29","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,29","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,29","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,29","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,29","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,29","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,29","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,29","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,29","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,29","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,29","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,29","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,29","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,29","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,29","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,29","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,29","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,29","39","57","0","96","406","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,29","35","61","0","96","364","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,29","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,29","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,29","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,29","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,29","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,29","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,29","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,29","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,29","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,30","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,30","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,30","75","21","0","96","781","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,30","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,30","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,30","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,30","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,30","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,30","71","25","0","96","739","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,30","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,30","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,30","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,30","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,30","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,30","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,30","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,30","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,30","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,30","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,30","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,30","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,30","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,30","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,30","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,30","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,30","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,30","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,30","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,30","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,30","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,30","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,30","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,30","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,30","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,30","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,30","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,30","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,30","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,30","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,30","40","56","0","96","416","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,30","41","55","0","96","427","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,30","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,30","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,30","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,30","30","66","0","96","312","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,30","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,30","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,30","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,30","37","59","0","96","385","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,30","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,30","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,30","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,31","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,31","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,31","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,31","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,31","72","24","0","96","750","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,31","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,31","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,31","71","25","0","96","739","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,31","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,31","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,31","73","23","0","96","760","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,31","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,31","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,31","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,31","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,31","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,31","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,31","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,31","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,31","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,31","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,31","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,31","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,31","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,31","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,31","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,31","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,31","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,31","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,31","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,31","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,31","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,31","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,31","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,31","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,31","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,31","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,31","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,31","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,31","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,31","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,31","41","55","0","96","427","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,31","40","56","0","96","416","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,31","35","61","0","96","364","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,31","39","57","0","96","406","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,31","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,31","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,31","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,31","40","56","0","96","416","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,31","36","60","0","96","375","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,31","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,31","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,32","76","20","0","96","791","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,32","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,32","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,32","75","21","0","96","781","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,32","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,32","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,32","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,32","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,32","73","23","0","96","760","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,32","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,32","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,32","69","27","0","96","718","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,32","71","25","0","96","739","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,32","70","26","0","96","729","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,32","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,32","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,32","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,32","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,32","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,32","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,32","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,32","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,32","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,32","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,32","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,32","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,32","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,32","64","32","0","96","666","ACTUAL_S_A_O"
