layer_index,layer_name,x,y,value
3,RECOVERY_ROUTE,34,15,
3,RECOVERY_ROUTE,35,15,
3,RECOVERY_ROUTE,36,15,
3,RECOVERY_ROUTE,37,15,
3,RECOVERY_ROUTE,38,15,
3,RECOVERY_ROUTE,39,15,
3,RECOVERY_ROUTE,40,15,
3,RECOVERY_ROUTE,41,15,
3,RECOVERY_ROUTE,42,15,
3,RECOVERY_ROUTE,43,15,
3,RECOVERY_ROUTE,44,15,
3,RECOVERY_ROUTE,45,15,
3,RECOVERY_ROUTE,46,15,
3,RECOVERY_ROUTE,47,15,
3,RECOVERY_ROUTE,0,16,
3,RECOVERY_ROUTE,1,16,
3,RECOVERY_ROUTE,2,16,
3,RECOVERY_ROUTE,3,16,
3,RECOVERY_ROUTE,4,16,
3,RECOVERY_ROUTE,5,16,
3,RECOVERY_ROUTE,6,16,
3,RECOVERY_ROUTE,7,16,
3,RECOVERY_ROUTE,8,16,
3,RECOVERY_ROUTE,9,16,
3,RECOVERY_ROUTE,10,16,
3,RECOVERY_ROUTE,11,16,
3,RECOVERY_ROUTE,12,16,
3,RECOVERY_ROUTE,13,16,
3,RECOVERY_ROUTE,14,16,
3,RECOVERY_ROUTE,15,16,
3,RECOVERY_ROUTE,16,16,
3,RECOVERY_ROUTE,17,16,
3,RECOVERY_ROUTE,18,16,
3,RECOVERY_ROUTE,19,16,
3,RECOVERY_ROUTE,20,16,
3,RECOVERY_ROUTE,21,16,
3,RECOVERY_ROUTE,22,16,
3,RECOVERY_ROUTE,23,16,
3,RECOVERY_ROUTE,24,16,
3,RECOVERY_ROUTE,25,16,
3,RECOVERY_ROUTE,26,16,
3,RECOVERY_ROUTE,27,16,
3,RECOVERY_ROUTE,28,16,
3,RECOVERY_ROUTE,29,16,
3,RECOVERY_ROUTE,30,16,
3,RECOVERY_ROUTE,31,16,
3,RECOVERY_ROUTE,32,16,
3,RECOVERY_ROUTE,33,16,
3,RECOVERY_ROUTE,34,16,
3,RECOVERY_ROUTE,35,16,
3,RECOVERY_ROUTE,36,16,
3,RECOVERY_ROUTE,37,16,
3,RECOVERY_ROUTE,38,16,
3,RECOVERY_ROUTE,39,16,
3,RECOVERY_ROUTE,40,16,
3,RECOVERY_ROUTE,41,16,
3,RECOVERY_ROUTE,42,16,
3,RECOVERY_ROUTE,43,16,
3,RECOVERY_ROUTE,44,16,
3,RECOVERY_ROUTE,45,16,
3,RECOVERY_ROUTE,46,16,
3,RECOVERY_ROUTE,47,16,
3,RECOVERY_ROUTE,0,17,
3,RECOVERY_ROUTE,1,17,
3,RECOVERY_ROUTE,2,17,
3,RECOVERY_ROUTE,3,17,
3,RECOVERY_ROUTE,4,17,
3,RECOVERY_ROUTE,5,17,
3,RECOVERY_ROUTE,6,17,
3,RECOVERY_ROUTE,7,17,
3,RECOVERY_ROUTE,8,17,
3,RECOVERY_ROUTE,9,17,
3,RECOVERY_ROUTE,10,17,
3,RECOVERY_ROUTE,11,17,
3,RECOVERY_ROUTE,12,17,
3,RECOVERY_ROUTE,13,17,
3,RECOVERY_ROUTE,14,17,
3,RECOVERY_ROUTE,15,17,
3,RECOVERY_ROUTE,16,17,
3,RECOVERY_ROUTE,17,17,
3,RECOVERY_ROUTE,18,17,
3,RECOVERY_ROUTE,19,17,
3,RECOVERY_ROUTE,20,17,
3,RECOVERY_ROUTE,21,17,
3,RECOVERY_ROUTE,22,17,
3,RECOVERY_ROUTE,23,17,
3,RECOVERY_ROUTE,24,17,
3,RECOVERY_ROUTE,25,17,
3,RECOVERY_ROUTE,26,17,
3,RECOVERY_ROUTE,27,17,
3,RECOVERY_ROUTE,28,17,
3,RECOVERY_ROUTE,29,17,
3,RECOVERY_ROUTE,30,17,
3,RECOVERY_ROUTE,31,17,
3,RECOVERY_ROUTE,32,17,
3,RECOVERY_ROUTE,33,17,
3,RECOVERY_ROUTE,34,17,
3,RECOVERY_ROUTE,35,17,
3,RECOVERY_ROUTE,36,17,
3,RECOVERY_ROUTE,37,17,
3,RECOVERY_ROUTE,38,17,
3,RECOVERY_ROUTE,39,17,
3,RECOVERY_ROUTE,40,17,
3,RECOVERY_ROUTE,41,17,
3,RECOVERY_ROUTE,42,17,
3,RECOVERY_ROUTE,43,17,
3,RECOVERY_ROUTE,44,17,
3,RECOVERY_ROUTE,45,17,
3,RECOVERY_ROUTE,46,17,
3,RECOVERY_ROUTE,47,17,
3,RECOVERY_ROUTE,0,18,
3,RECOVERY_ROUTE,1,18,
3,RECOVERY_ROUTE,2,18,
3,RECOVERY_ROUTE,3,18,
3,RECOVERY_ROUTE,4,18,
3,RECOVERY_ROUTE,5,18,
3,RECOVERY_ROUTE,6,18,
3,RECOVERY_ROUTE,7,18,
3,RECOVERY_ROUTE,8,18,
3,RECOVERY_ROUTE,9,18,
3,RECOVERY_ROUTE,10,18,
3,RECOVERY_ROUTE,11,18,
3,RECOVERY_ROUTE,12,18,
3,RECOVERY_ROUTE,13,18,
3,RECOVERY_ROUTE,14,18,
3,RECOVERY_ROUTE,15,18,
3,RECOVERY_ROUTE,16,18,
3,RECOVERY_ROUTE,17,18,
3,RECOVERY_ROUTE,18,18,
3,RECOVERY_ROUTE,19,18,
3,RECOVERY_ROUTE,20,18,
3,RECOVERY_ROUTE,21,18,
3,RECOVERY_ROUTE,22,18,
3,RECOVERY_ROUTE,23,18,
3,RECOVERY_ROUTE,24,18,
3,RECOVERY_ROUTE,25,18,
3,RECOVERY_ROUTE,26,18,
3,RECOVERY_ROUTE,27,18,
3,RECOVERY_ROUTE,28,18,
3,RECOVERY_ROUTE,29,18,
3,RECOVERY_ROUTE,30,18,
3,RECOVERY_ROUTE,31,18,
3,RECOVERY_ROUTE,32,18,
3,RECOVERY_ROUTE,33,18,
3,RECOVERY_ROUTE,34,18,
3,RECOVERY_ROUTE,35,18,
3,RECOVERY_ROUTE,36,18,
3,RECOVERY_ROUTE,37,18,
3,RECOVERY_ROUTE,38,18,
3,RECOVERY_ROUTE,39,18,
3,RECOVERY_ROUTE,40,18,
3,RECOVERY_ROUTE,41,18,
3,RECOVERY_ROUTE,42,18,
3,RECOVERY_ROUTE,43,18,
3,RECOVERY_ROUTE,44,18,
3,RECOVERY_ROUTE,45,18,
3,RECOVERY_ROUTE,46,18,
3,RECOVERY_ROUTE,47,18,
3,RECOVERY_ROUTE,0,19,
3,RECOVERY_ROUTE,1,19,
3,RECOVERY_ROUTE,2,19,
3,RECOVERY_ROUTE,3,19,
3,RECOVERY_ROUTE,4,19,
3,RECOVERY_ROUTE,5,19,
3,RECOVERY_ROUTE,6,19,
3,RECOVERY_ROUTE,7,19,
3,RECOVERY_ROUTE,8,19,
3,RECOVERY_ROUTE,9,19,
3,RECOVERY_ROUTE,10,19,
3,RECOVERY_ROUTE,11,19,
3,RECOVERY_ROUTE,12,19,
3,RECOVERY_ROUTE,13,19,
3,RECOVERY_ROUTE,14,19,
3,RECOVERY_ROUTE,15,19,
3,RECOVERY_ROUTE,16,19,
3,RECOVERY_ROUTE,17,19,
3,RECOVERY_ROUTE,18,19,
3,RECOVERY_ROUTE,19,19,
3,RECOVERY_ROUTE,20,19,
3,RECOVERY_ROUTE,21,19,
3,RECOVERY_ROUTE,22,19,
3,RECOVERY_ROUTE,23,19,
3,RECOVERY_ROUTE,24,19,
3,RECOVERY_ROUTE,25,19,
3,RECOVERY_ROUTE,26,19,
3,RECOVERY_ROUTE,27,19,
3,RECOVERY_ROUTE,28,19,
3,RECOVERY_ROUTE,29,19,
3,RECOVERY_ROUTE,30,19,
3,RECOVERY_ROUTE,31,19,
3,RECOVERY_ROUTE,32,19,
3,RECOVERY_ROUTE,33,19,
3,RECOVERY_ROUTE,34,19,
3,RECOVERY_ROUTE,35,19,
3,RECOVERY_ROUTE,36,19,
3,RECOVERY_ROUTE,37,19,
3,RECOVERY_ROUTE,38,19,
3,RECOVERY_ROUTE,39,19,
3,RECOVERY_ROUTE,40,19,
3,RECOVERY_ROUTE,41,19,
3,RECOVERY_ROUTE,42,19,
3,RECOVERY_ROUTE,43,19,
3,RECOVERY_ROUTE,44,19,
3,RECOVERY_ROUTE,45,19,
3,RECOVERY_ROUTE,46,19,
3,RECOVERY_ROUTE,47,19,
3,RECOVERY_ROUTE,0,20,RECOVERY
3,RECOVERY_ROUTE,1,20,RECOVERY
3,RECOVERY_ROUTE,2,20,RECOVERY
3,RECOVERY_ROUTE,3,20,RECOVERY
3,RECOVERY_ROUTE,4,20,RECOVERY
3,RECOVERY_ROUTE,5,20,RECOVERY
3,RECOVERY_ROUTE,6,20,RECOVERY
3,RECOVERY_ROUTE,7,20,RECOVERY
3,RECOVERY_ROUTE,8,20,RECOVERY
3,RECOVERY_ROUTE,9,20,RECOVERY
3,RECOVERY_ROUTE,10,20,RECOVERY
3,RECOVERY_ROUTE,11,20,RECOVERY
3,RECOVERY_ROUTE,12,20,RECOVERY
3,RECOVERY_ROUTE,13,20,RECOVERY
3,RECOVERY_ROUTE,14,20,RECOVERY
3,RECOVERY_ROUTE,15,20,RECOVERY
3,RECOVERY_ROUTE,16,20,RECOVERY
3,RECOVERY_ROUTE,17,20,RECOVERY
3,RECOVERY_ROUTE,18,20,RECOVERY
3,RECOVERY_ROUTE,19,20,RECOVERY
3,RECOVERY_ROUTE,20,20,RECOVERY
3,RECOVERY_ROUTE,21,20,RECOVERY
3,RECOVERY_ROUTE,22,20,RECOVERY
3,RECOVERY_ROUTE,23,20,RECOVERY
3,RECOVERY_ROUTE,24,20,RECOVERY
3,RECOVERY_ROUTE,25,20,RECOVERY
3,RECOVERY_ROUTE,26,20,RECOVERY
3,RECOVERY_ROUTE,27,20,RECOVERY
3,RECOVERY_ROUTE,28,20,RECOVERY
3,RECOVERY_ROUTE,29,20,RECOVERY
3,RECOVERY_ROUTE,30,20,RECOVERY
3,RECOVERY_ROUTE,31,20,RECOVERY
3,RECOVERY_ROUTE,32,20,RECOVERY
3,RECOVERY_ROUTE,33,20,RECOVERY
3,RECOVERY_ROUTE,34,20,RECOVERY
3,RECOVERY_ROUTE,35,20,RECOVERY
3,RECOVERY_ROUTE,36,20,RECOVERY
3,RECOVERY_ROUTE,37,20,RECOVERY
3,RECOVERY_ROUTE,38,20,RECOVERY
3,RECOVERY_ROUTE,39,20,RECOVERY
3,RECOVERY_ROUTE,40,20,RECOVERY
3,RECOVERY_ROUTE,41,20,RECOVERY
3,RECOVERY_ROUTE,42,20,RECOVERY
3,RECOVERY_ROUTE,43,20,RECOVERY
3,RECOVERY_ROUTE,44,20,RECOVERY
3,RECOVERY_ROUTE,45,20,RECOVERY
3,RECOVERY_ROUTE,46,20,RECOVERY
3,RECOVERY_ROUTE,47,20,RECOVERY
3,RECOVERY_ROUTE,0,21,
3,RECOVERY_ROUTE,1,21,
3,RECOVERY_ROUTE,2,21,
3,RECOVERY_ROUTE,3,21,
3,RECOVERY_ROUTE,4,21,
3,RECOVERY_ROUTE,5,21,
3,RECOVERY_ROUTE,6,21,
3,RECOVERY_ROUTE,7,21,
3,RECOVERY_ROUTE,8,21,
3,RECOVERY_ROUTE,9,21,
3,RECOVERY_ROUTE,10,21,
3,RECOVERY_ROUTE,11,21,
3,RECOVERY_ROUTE,12,21,
3,RECOVERY_ROUTE,13,21,
3,RECOVERY_ROUTE,14,21,
3,RECOVERY_ROUTE,15,21,
3,RECOVERY_ROUTE,16,21,
3,RECOVERY_ROUTE,17,21,
3,RECOVERY_ROUTE,18,21,
3,RECOVERY_ROUTE,19,21,
3,RECOVERY_ROUTE,20,21,
3,RECOVERY_ROUTE,21,21,
3,RECOVERY_ROUTE,22,21,
3,RECOVERY_ROUTE,23,21,
3,RECOVERY_ROUTE,24,21,
3,RECOVERY_ROUTE,25,21,
3,RECOVERY_ROUTE,26,21,
3,RECOVERY_ROUTE,27,21,
3,RECOVERY_ROUTE,28,21,
3,RECOVERY_ROUTE,29,21,
3,RECOVERY_ROUTE,30,21,
3,RECOVERY_ROUTE,31,21,
3,RECOVERY_ROUTE,32,21,
3,RECOVERY_ROUTE,33,21,
3,RECOVERY_ROUTE,34,21,
3,RECOVERY_ROUTE,35,21,
3,RECOVERY_ROUTE,36,21,
3,RECOVERY_ROUTE,37,21,
3,RECOVERY_ROUTE,38,21,
3,RECOVERY_ROUTE,39,21,
3,RECOVERY_ROUTE,40,21,
3,RECOVERY_ROUTE,41,21,
3,RECOVERY_ROUTE,42,21,
3,RECOVERY_ROUTE,43,21,
3,RECOVERY_ROUTE,44,21,
3,RECOVERY_ROUTE,45,21,
3,RECOVERY_ROUTE,46,21,
3,RECOVERY_ROUTE,47,21,
3,RECOVERY_ROUTE,0,22,
3,RECOVERY_ROUTE,1,22,
3,RECOVERY_ROUTE,2,22,
3,RECOVERY_ROUTE,3,22,
3,RECOVERY_ROUTE,4,22,
3,RECOVERY_ROUTE,5,22,
3,RECOVERY_ROUTE,6,22,
3,RECOVERY_ROUTE,7,22,
3,RECOVERY_ROUTE,8,22,
3,RECOVERY_ROUTE,9,22,
3,RECOVERY_ROUTE,10,22,
3,RECOVERY_ROUTE,11,22,
3,RECOVERY_ROUTE,12,22,
3,RECOVERY_ROUTE,13,22,
3,RECOVERY_ROUTE,14,22,
3,RECOVERY_ROUTE,15,22,
3,RECOVERY_ROUTE,16,22,
3,RECOVERY_ROUTE,17,22,
3,RECOVERY_ROUTE,18,22,
3,RECOVERY_ROUTE,19,22,
3,RECOVERY_ROUTE,20,22,
3,RECOVERY_ROUTE,21,22,
3,RECOVERY_ROUTE,22,22,
3,RECOVERY_ROUTE,23,22,
3,RECOVERY_ROUTE,24,22,
3,RECOVERY_ROUTE,25,22,
3,RECOVERY_ROUTE,26,22,
3,RECOVERY_ROUTE,27,22,
3,RECOVERY_ROUTE,28,22,
3,RECOVERY_ROUTE,29,22,
3,RECOVERY_ROUTE,30,22,
3,RECOVERY_ROUTE,31,22,
3,RECOVERY_ROUTE,32,22,
3,RECOVERY_ROUTE,33,22,
3,RECOVERY_ROUTE,34,22,
3,RECOVERY_ROUTE,35,22,
3,RECOVERY_ROUTE,36,22,
3,RECOVERY_ROUTE,37,22,
3,RECOVERY_ROUTE,38,22,
3,RECOVERY_ROUTE,39,22,
3,RECOVERY_ROUTE,40,22,
3,RECOVERY_ROUTE,41,22,
3,RECOVERY_ROUTE,42,22,
3,RECOVERY_ROUTE,43,22,
3,RECOVERY_ROUTE,44,22,
3,RECOVERY_ROUTE,45,22,
3,RECOVERY_ROUTE,46,22,
3,RECOVERY_ROUTE,47,22,
3,RECOVERY_ROUTE,0,23,
3,RECOVERY_ROUTE,1,23,
3,RECOVERY_ROUTE,2,23,
3,RECOVERY_ROUTE,3,23,
3,RECOVERY_ROUTE,4,23,
3,RECOVERY_ROUTE,5,23,
3,RECOVERY_ROUTE,6,23,
3,RECOVERY_ROUTE,7,23,
3,RECOVERY_ROUTE,8,23,
3,RECOVERY_ROUTE,9,23,
3,RECOVERY_ROUTE,10,23,
3,RECOVERY_ROUTE,11,23,
3,RECOVERY_ROUTE,12,23,
3,RECOVERY_ROUTE,13,23,
3,RECOVERY_ROUTE,14,23,
3,RECOVERY_ROUTE,15,23,
3,RECOVERY_ROUTE,16,23,
3,RECOVERY_ROUTE,17,23,
3,RECOVERY_ROUTE,18,23,
3,RECOVERY_ROUTE,19,23,
3,RECOVERY_ROUTE,20,23,
3,RECOVERY_ROUTE,21,23,
3,RECOVERY_ROUTE,22,23,
3,RECOVERY_ROUTE,23,23,
3,RECOVERY_ROUTE,24,23,
3,RECOVERY_ROUTE,25,23,
3,RECOVERY_ROUTE,26,23,
3,RECOVERY_ROUTE,27,23,
3,RECOVERY_ROUTE,28,23,
3,RECOVERY_ROUTE,29,23,
3,RECOVERY_ROUTE,30,23,
3,RECOVERY_ROUTE,31,23,
3,RECOVERY_ROUTE,32,23,
3,RECOVERY_ROUTE,33,23,
3,RECOVERY_ROUTE,34,23,
3,RECOVERY_ROUTE,35,23,
3,RECOVERY_ROUTE,36,23,
3,RECOVERY_ROUTE,37,23,
3,RECOVERY_ROUTE,38,23,
3,RECOVERY_ROUTE,39,23,
3,RECOVERY_ROUTE,40,23,
3,RECOVERY_ROUTE,41,23,
3,RECOVERY_ROUTE,42,23,
3,RECOVERY_ROUTE,43,23,
3,RECOVERY_ROUTE,44,23,
3,RECOVERY_ROUTE,45,23,
3,RECOVERY_ROUTE,46,23,
3,RECOVERY_ROUTE,47,23,
3,RECOVERY_ROUTE,0,24,
3,RECOVERY_ROUTE,1,24,
3,RECOVERY_ROUTE,2,24,
3,RECOVERY_ROUTE,3,24,
3,RECOVERY_ROUTE,4,24,
3,RECOVERY_ROUTE,5,24,
3,RECOVERY_ROUTE,6,24,
3,RECOVERY_ROUTE,7,24,
3,RECOVERY_ROUTE,8,24,
3,RECOVERY_ROUTE,9,24,
3,RECOVERY_ROUTE,10,24,
3,RECOVERY_ROUTE,11,24,
3,RECOVERY_ROUTE,12,24,
3,RECOVERY_ROUTE,13,24,
3,RECOVERY_ROUTE,14,24,
3,RECOVERY_ROUTE,15,24,
3,RECOVERY_ROUTE,16,24,
3,RECOVERY_ROUTE,17,24,
3,RECOVERY_ROUTE,18,24,
3,RECOVERY_ROUTE,19,24,
3,RECOVERY_ROUTE,20,24,
3,RECOVERY_ROUTE,21,24,
3,RECOVERY_ROUTE,22,24,
3,RECOVERY_ROUTE,23,24,
3,RECOVERY_ROUTE,24,24,
3,RECOVERY_ROUTE,25,24,
3,RECOVERY_ROUTE,26,24,
3,RECOVERY_ROUTE,27,24,
3,RECOVERY_ROUTE,28,24,
3,RECOVERY_ROUTE,29,24,
3,RECOVERY_ROUTE,30,24,
3,RECOVERY_ROUTE,31,24,
3,RECOVERY_ROUTE,32,24,
3,RECOVERY_ROUTE,33,24,
3,RECOVERY_ROUTE,34,24,
3,RECOVERY_ROUTE,35,24,
3,RECOVERY_ROUTE,36,24,
3,RECOVERY_ROUTE,37,24,
3,RECOVERY_ROUTE,38,24,
3,RECOVERY_ROUTE,39,24,
3,RECOVERY_ROUTE,40,24,
3,RECOVERY_ROUTE,41,24,
3,RECOVERY_ROUTE,42,24,
3,RECOVERY_ROUTE,43,24,
3,RECOVERY_ROUTE,44,24,
3,RECOVERY_ROUTE,45,24,
3,RECOVERY_ROUTE,46,24,
3,RECOVERY_ROUTE,47,24,
3,RECOVERY_ROUTE,0,25,
3,RECOVERY_ROUTE,1,25,
3,RECOVERY_ROUTE,2,25,
3,RECOVERY_ROUTE,3,25,
3,RECOVERY_ROUTE,4,25,
3,RECOVERY_ROUTE,5,25,
3,RECOVERY_ROUTE,6,25,
3,RECOVERY_ROUTE,7,25,
3,RECOVERY_ROUTE,8,25,
3,RECOVERY_ROUTE,9,25,
3,RECOVERY_ROUTE,10,25,
3,RECOVERY_ROUTE,11,25,
3,RECOVERY_ROUTE,12,25,
3,RECOVERY_ROUTE,13,25,
3,RECOVERY_ROUTE,14,25,
3,RECOVERY_ROUTE,15,25,
3,RECOVERY_ROUTE,16,25,
3,RECOVERY_ROUTE,17,25,
3,RECOVERY_ROUTE,18,25,
3,RECOVERY_ROUTE,19,25,
3,RECOVERY_ROUTE,20,25,
3,RECOVERY_ROUTE,21,25,
3,RECOVERY_ROUTE,22,25,
3,RECOVERY_ROUTE,23,25,
3,RECOVERY_ROUTE,24,25,
3,RECOVERY_ROUTE,25,25,
3,RECOVERY_ROUTE,26,25,
3,RECOVERY_ROUTE,27,25,
3,RECOVERY_ROUTE,28,25,
3,RECOVERY_ROUTE,29,25,
3,RECOVERY_ROUTE,30,25,
3,RECOVERY_ROUTE,31,25,
3,RECOVERY_ROUTE,32,25,
3,RECOVERY_ROUTE,33,25,
3,RECOVERY_ROUTE,34,25,
3,RECOVERY_ROUTE,35,25,
3,RECOVERY_ROUTE,36,25,
3,RECOVERY_ROUTE,37,25,
3,RECOVERY_ROUTE,38,25,
3,RECOVERY_ROUTE,39,25,
3,RECOVERY_ROUTE,40,25,
3,RECOVERY_ROUTE,41,25,
3,RECOVERY_ROUTE,42,25,
3,RECOVERY_ROUTE,43,25,
3,RECOVERY_ROUTE,44,25,
3,RECOVERY_ROUTE,45,25,
3,RECOVERY_ROUTE,46,25,
3,RECOVERY_ROUTE,47,25,
3,RECOVERY_ROUTE,0,26,
3,RECOVERY_ROUTE,1,26,
3,RECOVERY_ROUTE,2,26,
3,RECOVERY_ROUTE,3,26,
3,RECOVERY_ROUTE,4,26,
3,RECOVERY_ROUTE,5,26,
3,RECOVERY_ROUTE,6,26,
3,RECOVERY_ROUTE,7,26,
3,RECOVERY_ROUTE,8,26,
3,RECOVERY_ROUTE,9,26,
3,RECOVERY_ROUTE,10,26,
3,RECOVERY_ROUTE,11,26,
3,RECOVERY_ROUTE,12,26,
3,RECOVERY_ROUTE,13,26,
3,RECOVERY_ROUTE,14,26,
3,RECOVERY_ROUTE,15,26,
3,RECOVERY_ROUTE,16,26,
3,RECOVERY_ROUTE,17,26,
3,RECOVERY_ROUTE,18,26,
3,RECOVERY_ROUTE,19,26,
3,RECOVERY_ROUTE,20,26,
3,RECOVERY_ROUTE,21,26,
3,RECOVERY_ROUTE,22,26,
3,RECOVERY_ROUTE,23,26,
3,RECOVERY_ROUTE,24,26,
3,RECOVERY_ROUTE,25,26,
3,RECOVERY_ROUTE,26,26,
3,RECOVERY_ROUTE,27,26,
3,RECOVERY_ROUTE,28,26,
3,RECOVERY_ROUTE,29,26,
3,RECOVERY_ROUTE,30,26,
3,RECOVERY_ROUTE,31,26,
3,RECOVERY_ROUTE,32,26,
3,RECOVERY_ROUTE,33,26,
3,RECOVERY_ROUTE,34,26,
3,RECOVERY_ROUTE,35,26,
3,RECOVERY_ROUTE,36,26,
3,RECOVERY_ROUTE,37,26,
3,RECOVERY_ROUTE,38,26,
3,RECOVERY_ROUTE,39,26,
3,RECOVERY_ROUTE,40,26,
3,RECOVERY_ROUTE,41,26,
3,RECOVERY_ROUTE,42,26,
3,RECOVERY_ROUTE,43,26,
3,RECOVERY_ROUTE,44,26,
3,RECOVERY_ROUTE,45,26,
3,RECOVERY_ROUTE,46,26,
3,RECOVERY_ROUTE,47,26,
3,RECOVERY_ROUTE,0,27,
3,RECOVERY_ROUTE,1,27,
3,RECOVERY_ROUTE,2,27,
3,RECOVERY_ROUTE,3,27,
3,RECOVERY_ROUTE,4,27,
3,RECOVERY_ROUTE,5,27,
3,RECOVERY_ROUTE,6,27,
3,RECOVERY_ROUTE,7,27,
3,RECOVERY_ROUTE,8,27,
3,RECOVERY_ROUTE,9,27,
3,RECOVERY_ROUTE,10,27,
3,RECOVERY_ROUTE,11,27,
3,RECOVERY_ROUTE,12,27,
3,RECOVERY_ROUTE,13,27,
3,RECOVERY_ROUTE,14,27,
3,RECOVERY_ROUTE,15,27,
3,RECOVERY_ROUTE,16,27,
3,RECOVERY_ROUTE,17,27,
3,RECOVERY_ROUTE,18,27,
3,RECOVERY_ROUTE,19,27,
3,RECOVERY_ROUTE,20,27,
3,RECOVERY_ROUTE,21,27,
3,RECOVERY_ROUTE,22,27,
3,RECOVERY_ROUTE,23,27,
3,RECOVERY_ROUTE,24,27,
3,RECOVERY_ROUTE,25,27,
3,RECOVERY_ROUTE,26,27,
3,RECOVERY_ROUTE,27,27,
3,RECOVERY_ROUTE,28,27,
3,RECOVERY_ROUTE,29,27,
3,RECOVERY_ROUTE,30,27,
3,RECOVERY_ROUTE,31,27,
3,RECOVERY_ROUTE,32,27,
3,RECOVERY_ROUTE,33,27,
3,RECOVERY_ROUTE,34,27,
3,RECOVERY_ROUTE,35,27,
3,RECOVERY_ROUTE,36,27,
3,RECOVERY_ROUTE,37,27,
3,RECOVERY_ROUTE,38,27,
3,RECOVERY_ROUTE,39,27,
3,RECOVERY_ROUTE,40,27,
3,RECOVERY_ROUTE,41,27,
3,RECOVERY_ROUTE,42,27,
3,RECOVERY_ROUTE,43,27,
3,RECOVERY_ROUTE,44,27,
3,RECOVERY_ROUTE,45,27,
3,RECOVERY_ROUTE,46,27,
3,RECOVERY_ROUTE,47,27,
3,RECOVERY_ROUTE,0,28,RECOVERY
3,RECOVERY_ROUTE,1,28,RECOVERY
3,RECOVERY_ROUTE,2,28,RECOVERY
3,RECOVERY_ROUTE,3,28,RECOVERY
3,RECOVERY_ROUTE,4,28,RECOVERY
3,RECOVERY_ROUTE,5,28,RECOVERY
3,RECOVERY_ROUTE,6,28,RECOVERY
3,RECOVERY_ROUTE,7,28,RECOVERY
3,RECOVERY_ROUTE,8,28,RECOVERY
3,RECOVERY_ROUTE,9,28,RECOVERY
3,RECOVERY_ROUTE,10,28,RECOVERY
3,RECOVERY_ROUTE,11,28,RECOVERY
3,RECOVERY_ROUTE,12,28,RECOVERY
3,RECOVERY_ROUTE,13,28,RECOVERY
3,RECOVERY_ROUTE,14,28,RECOVERY
3,RECOVERY_ROUTE,15,28,RECOVERY
3,RECOVERY_ROUTE,16,28,RECOVERY
3,RECOVERY_ROUTE,17,28,RECOVERY
3,RECOVERY_ROUTE,18,28,RECOVERY
3,RECOVERY_ROUTE,19,28,RECOVERY
3,RECOVERY_ROUTE,20,28,RECOVERY
3,RECOVERY_ROUTE,21,28,RECOVERY
3,RECOVERY_ROUTE,22,28,RECOVERY
3,RECOVERY_ROUTE,23,28,RECOVERY
3,RECOVERY_ROUTE,24,28,RECOVERY
3,RECOVERY_ROUTE,25,28,RECOVERY
3,RECOVERY_ROUTE,26,28,RECOVERY
3,RECOVERY_ROUTE,27,28,RECOVERY
3,RECOVERY_ROUTE,28,28,RECOVERY
3,RECOVERY_ROUTE,29,28,RECOVERY
3,RECOVERY_ROUTE,30,28,RECOVERY
3,RECOVERY_ROUTE,31,28,RECOVERY
3,RECOVERY_ROUTE,32,28,RECOVERY
3,RECOVERY_ROUTE,33,28,RECOVERY
3,RECOVERY_ROUTE,34,28,RECOVERY
3,RECOVERY_ROUTE,35,28,RECOVERY
3,RECOVERY_ROUTE,36,28,RECOVERY
3,RECOVERY_ROUTE,37,28,RECOVERY
3,RECOVERY_ROUTE,38,28,RECOVERY
3,RECOVERY_ROUTE,39,28,RECOVERY
3,RECOVERY_ROUTE,40,28,RECOVERY
3,RECOVERY_ROUTE,41,28,RECOVERY
3,RECOVERY_ROUTE,42,28,RECOVERY
3,RECOVERY_ROUTE,43,28,RECOVERY
3,RECOVERY_ROUTE,44,28,RECOVERY
3,RECOVERY_ROUTE,45,28,RECOVERY
3,RECOVERY_ROUTE,46,28,RECOVERY
3,RECOVERY_ROUTE,47,28,RECOVERY
3,RECOVERY_ROUTE,0,29,
3,RECOVERY_ROUTE,1,29,
3,RECOVERY_ROUTE,2,29,
3,RECOVERY_ROUTE,3,29,
3,RECOVERY_ROUTE,4,29,
3,RECOVERY_ROUTE,5,29,
3,RECOVERY_ROUTE,6,29,
3,RECOVERY_ROUTE,7,29,
3,RECOVERY_ROUTE,8,29,
3,RECOVERY_ROUTE,9,29,
3,RECOVERY_ROUTE,10,29,
3,RECOVERY_ROUTE,11,29,
3,RECOVERY_ROUTE,12,29,
3,RECOVERY_ROUTE,13,29,
3,RECOVERY_ROUTE,14,29,
3,RECOVERY_ROUTE,15,29,
3,RECOVERY_ROUTE,16,29,
3,RECOVERY_ROUTE,17,29,
3,RECOVERY_ROUTE,18,29,
3,RECOVERY_ROUTE,19,29,
3,RECOVERY_ROUTE,20,29,
3,RECOVERY_ROUTE,21,29,
3,RECOVERY_ROUTE,22,29,
3,RECOVERY_ROUTE,23,29,
3,RECOVERY_ROUTE,24,29,
3,RECOVERY_ROUTE,25,29,
3,RECOVERY_ROUTE,26,29,
3,RECOVERY_ROUTE,27,29,
3,RECOVERY_ROUTE,28,29,
3,RECOVERY_ROUTE,29,29,
3,RECOVERY_ROUTE,30,29,
3,RECOVERY_ROUTE,31,29,
