pair_key,sector_a,sector_b,lower_bound,endpoint_pairs,plan_digest
S06_10|S06_10,S06_10,S06_10,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_10|S06_11,S06_10,S06_11,1,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_10|S07_09,S07_09,S06_10,2,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_10|S07_10,S06_10,S07_10,1,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_10|S07_11,S06_10,S07_11,2,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_10|S07_12,S06_10,S07_12,34,7,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_10|S08_10,S06_10,S08_10,49,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_11|S06_11,S06_11,S06_11,0,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_11|S07_09,S07_09,S06_11,34,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_11|S07_10,S07_10,S06_11,2,48,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_11|S07_11,S06_11,S07_11,1,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_11|S07_12,S06_11,S07_12,2,12,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S06_11|S08_11,S06_11,S08_11,49,120,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_00|S07_00,S07_00,S07_00,0,9,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_00|S08_01,S07_00,S08_01,2,6,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_00|S09_00,S07_00,S09_00,49,21,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_09|S07_09,S07_09,S07_09,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_09|S07_10,S07_09,S07_10,1,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_09|S07_11,S07_09,S07_11,33,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_09|S08_07,S08_07,S07_09,34,7,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_09|S08_09,S07_09,S08_09,1,7,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_09|S08_10,S07_09,S08_10,2,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_09|S08_11,S07_09,S08_11,34,70,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_10|S07_10,S07_10,S07_10,0,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_10|S07_11,S07_10,S07_11,1,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_10|S07_12,S07_10,S07_12,33,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_10|S08_09,S08_09,S07_10,2,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_10|S08_10,S07_10,S08_10,1,24,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_10|S08_11,S07_10,S08_11,2,40,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_10|S08_12,S07_10,S08_12,34,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_10|S09_10,S07_10,S09_10,49,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_11|S07_11,S07_11,S07_11,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_11|S07_12,S07_11,S07_12,1,7,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_11|S08_09,S08_09,S07_11,34,7,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_11|S08_10,S08_10,S07_11,2,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_11|S08_11,S07_11,S08_11,1,70,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_11|S08_12,S07_11,S08_12,2,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_11|S09_11,S07_11,S09_11,49,35,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_12|S07_12,S07_12,S07_12,0,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_12|S08_10,S08_10,S07_12,34,6,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_12|S08_11,S08_11,S07_12,2,10,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_12|S08_12,S07_12,S08_12,1,7,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S07_12|S09_12,S07_12,S09_12,49,6,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_01|S08_01,S08_01,S08_01,0,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_01|S09_00,S09_00,S08_01,2,14,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_01|S09_01,S08_01,S09_01,1,26,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_01|S09_02,S08_01,S09_02,2,26,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_01|S09_03,S08_01,S09_03,34,2,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_01|S10_01,S08_01,S10_01,49,10,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_07|S08_07,S08_07,S08_07,0,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_07|S08_09,S08_07,S08_09,33,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_07|S09_07,S08_07,S09_07,1,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_07|S09_08,S08_07,S09_08,2,2,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_09|S08_09,S08_09,S08_09,0,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_09|S08_10,S08_09,S08_10,1,6,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_09|S08_11,S08_09,S08_11,33,10,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_09|S09_07,S09_07,S08_09,34,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_09|S09_08,S09_08,S08_09,2,2,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_09|S09_10,S08_09,S09_10,2,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_09|S09_11,S08_09,S09_11,34,5,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_10|S08_10,S08_10,S08_10,0,36,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_10|S08_11,S08_10,S08_11,1,60,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_10|S08_12,S08_10,S08_12,33,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_10|S09_08,S09_08,S08_10,34,12,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_10|S09_10,S08_10,S09_10,1,6,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_10|S09_11,S08_10,S09_11,2,30,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_10|S09_12,S08_10,S09_12,34,36,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_11|S08_11,S08_11,S08_11,0,100,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_11|S08_12,S08_11,S08_12,1,70,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_11|S09_10,S09_10,S08_11,2,10,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_11|S09_11,S08_11,S09_11,1,50,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_11|S09_12,S08_11,S09_12,2,60,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_11|S10_11,S08_11,S10_11,49,210,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_12|S08_12,S08_12,S08_12,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_12|S09_10,S09_10,S08_12,34,7,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_12|S09_11,S09_11,S08_12,2,35,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_12|S09_12,S08_12,S09_12,1,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S08_12|S10_12,S08_12,S10_12,49,70,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_00|S09_00,S09_00,S09_00,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_00|S09_01,S09_00,S09_01,1,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_00|S09_02,S09_00,S09_02,33,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_00|S10_00,S09_00,S10_00,1,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_00|S10_01,S09_00,S10_01,2,35,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_00|S10_02,S09_00,S10_02,34,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_00|S11_00,S09_00,S11_00,49,21,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_01|S09_01,S09_01,S09_01,0,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_01|S09_02,S09_01,S09_02,1,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_01|S09_03,S09_01,S09_03,33,13,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_01|S10_00,S10_00,S09_01,2,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_01|S10_01,S09_01,S10_01,1,65,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_01|S10_02,S09_01,S10_02,2,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_01|S10_03,S09_01,S10_03,34,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_01|S11_01,S09_01,S11_01,49,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_02|S09_02,S09_02,S09_02,0,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_02|S09_03,S09_02,S09_03,1,13,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_02|S10_00,S10_00,S09_02,34,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_02|S10_01,S10_01,S09_02,2,65,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_02|S10_02,S09_02,S10_02,1,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_02|S10_03,S09_02,S10_03,2,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_02|S11_02,S09_02,S11_02,49,247,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_03|S09_03,S09_03,S09_03,0,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_03|S10_01,S10_01,S09_03,34,5,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_03|S10_02,S10_02,S09_03,2,12,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_03|S10_03,S09_03,S10_03,1,13,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_03|S11_03,S09_03,S11_03,49,12,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_07|S09_07,S09_07,S09_07,0,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_07|S09_08,S09_07,S09_08,1,8,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_07|S10_08,S09_07,S10_08,2,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_08|S09_08,S09_08,S09_08,0,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_08|S09_10,S09_08,S09_10,33,2,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_08|S10_08,S09_08,S10_08,1,2,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_08|S11_08,S09_08,S11_08,49,12,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_10|S09_10,S09_10,S09_10,0,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_10|S09_11,S09_10,S09_11,1,5,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_10|S09_12,S09_10,S09_12,33,6,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_10|S10_08,S10_08,S09_10,34,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_10|S10_11,S09_10,S10_11,2,21,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_10|S10_12,S09_10,S10_12,34,10,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_11|S09_11,S09_11,S09_11,0,25,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_11|S09_12,S09_11,S09_12,1,30,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_11|S10_11,S09_11,S10_11,1,105,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_11|S10_12,S09_11,S10_12,2,50,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_12|S09_12,S09_12,S09_12,0,36,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_12|S10_11,S10_11,S09_12,2,126,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_12|S10_12,S09_12,S10_12,1,60,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S09_12|S11_12,S09_12,S11_12,49,24,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_00|S10_00,S10_00,S10_00,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_00|S10_01,S10_00,S10_01,1,35,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_00|S10_02,S10_00,S10_02,33,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_00|S11_00,S10_00,S11_00,1,21,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_00|S11_01,S10_00,S11_01,2,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_00|S11_02,S10_00,S11_02,34,133,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_00|S12_00,S10_00,S12_00,49,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_01|S10_01,S10_01,S10_01,0,25,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_01|S10_02,S10_01,S10_02,1,60,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_01|S10_03,S10_01,S10_03,33,65,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_01|S11_00,S11_00,S10_01,2,15,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_01|S11_01,S10_01,S11_01,1,60,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_01|S11_02,S10_01,S11_02,2,95,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_01|S11_03,S10_01,S11_03,34,60,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_01|S12_01,S10_01,S12_01,49,35,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_02|S10_02,S10_02,S10_02,0,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_02|S10_03,S10_02,S10_03,1,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_02|S11_00,S11_00,S10_02,34,36,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_02|S11_01,S11_01,S10_02,2,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_02|S11_02,S10_02,S11_02,1,228,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_02|S11_03,S10_02,S11_03,2,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_02|S11_04,S10_02,S11_04,34,48,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_02|S12_02,S10_02,S12_02,49,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_03|S10_03,S10_03,S10_03,0,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_03|S11_01,S11_01,S10_03,34,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_03|S11_02,S11_02,S10_03,2,247,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_03|S11_03,S10_03,S11_03,1,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_03|S11_04,S10_03,S11_04,2,52,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_03|S11_05,S10_03,S11_05,34,26,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_03|S12_03,S10_03,S12_03,49,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_08|S10_08,S10_08,S10_08,0,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_08|S11_06,S11_06,S10_08,34,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_08|S11_08,S10_08,S11_08,1,6,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_08|S12_08,S10_08,S12_08,49,9,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_11|S10_11,S10_11,S10_11,0,441,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_11|S10_12,S10_11,S10_12,1,210,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_11|S11_12,S10_11,S11_12,2,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_12|S10_12,S10_12,S10_12,0,100,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_12|S11_12,S10_12,S11_12,1,40,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S10_12|S12_12,S10_12,S12_12,49,40,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_00|S11_00,S11_00,S11_00,0,9,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_00|S11_01,S11_00,S11_01,1,36,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_00|S11_02,S11_00,S11_02,33,57,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_00|S12_00,S11_00,S12_00,1,12,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_00|S12_01,S11_00,S12_01,2,21,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_00|S12_02,S11_00,S12_02,34,21,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_01|S11_01,S11_01,S11_01,0,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_01|S11_02,S11_01,S11_02,1,228,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_01|S11_03,S11_01,S11_03,33,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_01|S12_00,S12_00,S11_01,2,48,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_01|S12_01,S11_01,S12_01,1,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_01|S12_02,S11_01,S12_02,2,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_01|S12_03,S11_01,S12_03,34,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_02|S11_02,S11_02,S11_02,0,361,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_02|S11_03,S11_02,S11_03,1,228,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_02|S11_04,S11_02,S11_04,33,76,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_02|S12_00,S12_00,S11_02,34,76,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_02|S12_01,S12_01,S11_02,2,133,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_02|S12_02,S11_02,S12_02,1,133,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_02|S12_03,S11_02,S12_03,2,247,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_03|S11_03,S11_03,S11_03,0,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_03|S11_04,S11_03,S11_04,1,48,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_03|S11_05,S11_03,S11_05,33,24,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_03|S12_01,S12_01,S11_03,34,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_03|S12_02,S12_02,S11_03,2,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_03|S12_03,S11_03,S12_03,1,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_04|S11_04,S11_04,S11_04,0,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_04|S11_05,S11_04,S11_05,1,8,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_04|S11_06,S11_04,S11_06,33,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_04|S12_02,S12_02,S11_04,34,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_04|S12_03,S12_03,S11_04,2,52,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_05|S11_05,S11_05,S11_05,0,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_05|S11_06,S11_05,S11_06,1,2,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_05|S12_03,S12_03,S11_05,34,26,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_05|S12_07,S11_05,S12_07,34,26,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_06|S11_06,S11_06,S11_06,0,1,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_06|S11_08,S11_06,S11_08,33,6,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_06|S12_07,S11_06,S12_07,2,13,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_06|S12_08,S11_06,S12_08,34,9,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_08|S11_08,S11_08,S11_08,0,36,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_08|S12_07,S12_07,S11_08,2,78,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_08|S12_08,S11_08,S12_08,1,54,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_08|S12_09,S11_08,S12_09,2,30,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_08|S12_10,S11_08,S12_10,34,48,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_12|S11_12,S11_12,S11_12,0,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
