slot_index,pattern_x,pattern_y,candidate_id,mask_u16_hex,socket_signature,transform,selection_reason,attempt_count,main_path,branch_index,map21_02_presentation_family_link
237,37,5,VIS01_MP_8350,0x8350,N7-SF-W9-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_North_South,31,FALSE,6,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
238,38,5,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
239,39,5,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
240,0,6,VIS01_MP_DC0E,0xDC0E,N2-S1-W7-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,2,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
241,1,6,VIS01_MP_DC0E,0xDC0E,N2-S1-W7-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,5,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
242,2,6,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,5,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
243,3,6,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,4,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
244,4,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,4,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
245,5,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_North_West,7,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
246,6,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,9,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
247,7,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,3,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
248,8,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,6,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
249,9,6,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,5,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
250,10,6,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,7,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
251,11,6,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_South_West,5,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
252,12,6,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,11,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
253,13,6,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,18,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
254,14,6,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,4,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
255,15,6,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,2,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
256,16,6,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,3,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
257,17,6,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,3,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
258,18,6,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_North_West,2,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
259,19,6,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,2,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
260,20,6,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,1,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
261,21,6,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,1,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
262,22,6,VIS01_MP_DC0E,0xDC0E,N2-S1-W7-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,1,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
263,23,6,VIS01_MP_DC0E,0xDC0E,N2-S1-W7-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,4,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
264,24,6,VIS01_MP_DC0E,0xDC0E,N2-S1-W7-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,5,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
265,25,6,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_South_West,5,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
266,26,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,4,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
267,27,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,8,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
268,28,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,1,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
269,29,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,3,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
270,30,6,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,6,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
271,31,6,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,5,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
272,32,6,VIS01_MP_DC0E,0xDC0E,N2-S1-W7-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_North_West,68,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
273,33,6,VIS01_MP_FD04,0xFD04,N0-SB-W3-E3,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,6,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
274,34,6,VIS01_MP_FD04,0xFD04,N0-SB-W3-E3,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,5,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
275,35,6,VIS01_MP_F909,0xF909,N0-S6-W2-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,2,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
276,36,6,VIS01_MP_FA0F,0xFA0F,N0-S0-W6-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,1,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
277,37,6,VIS01_MP_EE09,0xEE09,N1-S6-WE-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_South_West,18,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
278,38,6,VIS01_MP_EE09,0xEE09,N1-S6-WE-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,10,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
279,39,6,VIS01_MP_EE09,0xEE09,N1-S6-WE-E2,IDENTITY_NO_ROTATION,ROUTE_SOCKET_East_West,14,TRUE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
280,0,7,VIS01_MP_E06E,0xE06E,N1-S1-WF-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
281,1,7,VIS01_MP_E0A2,0xE0A2,N1-SD-WF-E5,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
282,2,7,VIS01_MP_EC22,0xEC22,N1-SD-WF-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
283,3,7,VIS01_MP_ECC8,0xECC8,N1-S7-WF-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
284,4,7,VIS01_MP_EE0B,0xEE0B,N1-S4-WE-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
285,5,7,VIS01_MP_CDD0,0xCDD0,N3-SF-W9-E1,IDENTITY_NO_ROTATION,ROUTE_SOCKET_North_South,81,FALSE,1,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
286,6,7,VIS01_MP_EA00,0xEA00,N1-SF-WF-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
287,7,7,VIS01_MP_D54D,0xD54D,N2-S2-W2-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
288,8,7,VIS01_MP_A227,0xA227,N5-S8-WE-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
289,9,7,VIS01_MP_A0DD,0xA0DD,N5-S2-WC-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
290,10,7,VIS01_MP_A227,0xA227,N5-S8-WE-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
291,11,7,VIS01_MP_A29F,0xA29F,N5-S0-WC-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
292,12,7,VIS01_MP_A809,0xA809,N5-S6-WE-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
293,13,7,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
294,14,7,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
295,15,7,VIS01_MP_AA17,0xAA17,N5-S8-WC-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
296,16,7,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
297,17,7,VIS01_MP_9571,0x9571,N6-SE-W0-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
298,18,7,VIS01_MP_928D,0x928D,N6-S2-W6-E4,IDENTITY_NO_ROTATION,ROUTE_SOCKET_North_South,5,FALSE,3,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
299,19,7,VIS01_MP_9000,0x9000,N6-SF-W7-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
300,20,7,VIS01_MP_91D9,0x91D9,N6-S6-W0-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
301,21,7,VIS01_MP_9200,0x9200,N6-SF-W7-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
302,22,7,VIS01_MP_9CF1,0x9CF1,N6-SE-W4-E1,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
303,23,7,VIS01_MP_9EC0,0x9EC0,N6-SF-W7-E1,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
304,24,7,VIS01_MP_CE71,0xCE71,N3-SE-WC-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
305,25,7,VIS01_MP_CE89,0xCE89,N3-S6-WE-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
306,26,7,VIS01_MP_C9AE,0xC9AE,N3-S1-WB-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
307,27,7,VIS01_MP_CB39,0xCB39,N3-S6-W8-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
308,28,7,VIS01_MP_B082,0xB082,N4-SD-W7-E5,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
309,29,7,VIS01_MP_B33B,0xB33B,N4-S4-W0-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
310,30,7,VIS01_MP_B33B,0xB33B,N4-S4-W0-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
311,31,7,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
312,32,7,VIS01_MP_928D,0x928D,N6-S2-W6-E4,IDENTITY_NO_ROTATION,ROUTE_SOCKET_North_South,29,FALSE,5,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
313,33,7,VIS01_MP_B837,0xB837,N4-S8-W4-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
314,34,7,VIS01_MP_B9D0,0xB9D0,N4-SF-W1-E1,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
315,35,7,VIS01_MP_BB3C,0xBB3C,N4-S3-W1-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
316,36,7,VIS01_MP_B90B,0xB90B,N4-S4-W2-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
317,37,7,VIS01_MP_BA8A,0xBA8A,N4-S5-W7-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
318,38,7,VIS01_MP_A057,0xA057,N5-S8-WC-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
319,39,7,VIS01_MP_A0DD,0xA0DD,N5-S2-WC-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
320,0,8,VIS01_MP_4200,0x4200,NB-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
321,1,8,VIS01_MP_4300,0x4300,NB-SF-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
322,2,8,VIS01_MP_3511,0x3511,NC-SE-W0-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
323,3,8,VIS01_MP_3773,0x3773,NC-SC-W0-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
324,4,8,VIS01_MP_30E2,0x30E2,NC-SD-W7-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
325,5,8,VIS01_MP_1200,0x1200,NE-SF-W7-EF,IDENTITY_NO_ROTATION,ROUTE_SOCKET_North_South,45,FALSE,1,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
326,6,8,VIS01_MP_3380,0x3380,NC-SF-W3-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
327,7,8,VIS01_MP_3DCD,0x3DCD,NC-S2-W2-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
328,8,8,VIS01_MP_3F8B,0x3F8B,NC-S4-W2-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
329,9,8,VIS01_MP_38F0,0x38F0,NC-SF-W5-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
330,10,8,VIS01_MP_38F0,0x38F0,NC-SF-W5-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
331,11,8,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
332,12,8,VIS01_MP_2413,0x2413,ND-SC-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
333,13,8,VIS01_MP_2641,0x2641,ND-SE-WE-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
334,14,8,VIS01_MP_2040,0x2040,ND-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
335,15,8,VIS01_MP_20D1,0x20D1,ND-SE-WC-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
336,16,8,VIS01_MP_5191,0x5191,NA-SE-W0-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
337,17,8,VIS01_MP_5105,0x5105,NA-SA-W2-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
338,18,8,VIS01_MP_5401,0x5401,NA-SE-W6-EF,IDENTITY_NO_ROTATION,ROUTE_SOCKET_North_South,4,FALSE,3,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
339,19,8,VIS01_MP_546F,0x546F,NA-S0-W6-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
340,20,8,VIS01_MP_5501,0x5501,NA-SE-W2-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
341,21,8,VIS01_MP_5105,0x5105,NA-SA-W2-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
342,22,8,VIS01_MP_50F0,0x50F0,NA-SF-W5-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
343,23,8,VIS01_MP_4400,0x4400,NB-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
344,24,8,VIS01_MP_44FF,0x44FF,NB-S0-WC-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
345,25,8,VIS01_MP_47C0,0x47C0,NB-SF-WB-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
346,26,8,VIS01_MP_4100,0x4100,NB-SF-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
347,27,8,VIS01_MP_4200,0x4200,NB-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
348,28,8,VIS01_MP_4455,0x4455,NB-SA-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
349,29,8,VIS01_MP_44FF,0x44FF,NB-S0-WC-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
350,30,8,VIS01_MP_4710,0x4710,NB-SF-W9-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
351,31,8,VIS01_MP_408C,0x408C,NB-S3-WF-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
352,32,8,VIS01_MP_1A08,0x1A08,NE-S7-W7-EA,IDENTITY_NO_ROTATION,ROUTE_SOCKET_North_South,3,FALSE,5,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
353,33,8,VIS01_MP_0542,0x0542,NF-SD-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
354,34,8,VIS01_MP_07F3,0x07F3,NF-SC-W8-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
355,35,8,VIS01_MP_00EF,0x00EF,NF-S0-WE-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
356,36,8,VIS01_MP_0273,0x0273,NF-SC-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
357,37,8,VIS01_MP_037F,0x037F,NF-S0-W8-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
358,38,8,VIS01_MP_0D01,0x0D01,NF-SE-WA-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
359,39,8,VIS01_MP_0E8F,0x0E8F,NF-S0-WE-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
