SourceId,SourceMaskReference,OriginalReference,Transform,FinalCandidateId,Decision
"VIS01_MP_20B1","0x20B1","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5CC0A08F07AD","RETAINED_FINAL_POOL"
"VIS01_MP_20D1","0x20D1","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BEFE31963358","RETAINED_FINAL_POOL"
"VIS01_MP_2200","0x2200","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BFF2211950BE","RETAINED_FINAL_POOL"
"VIS01_MP_222C","0x222C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_F59B30730FDB","RETAINED_FINAL_POOL"
"VIS01_MP_2271","0x2271","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_22AE","0x22AE","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_02CF1643CC79","RETAINED_FINAL_POOL"
"VIS01_MP_2400","0x2400","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_6FE80DC49C14","RETAINED_FINAL_POOL"
"VIS01_MP_2413","0x2413","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_3DCC079BBE1E","RETAINED_FINAL_POOL"
"VIS01_MP_2622","0x2622","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1E6FB04E1626","RETAINED_FINAL_POOL"
"VIS01_MP_2641","0x2641","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_2915040227A3","RETAINED_FINAL_POOL"
"VIS01_MP_2800","0x2800","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP07_9B12418EC848","MERGED_WITH_RETAINED_RMAP07_16_CELL_GEOMETRY"
"VIS01_MP_2810","0x2810","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_033179396DF1","RETAINED_FINAL_POOL"
"VIS01_MP_2A33","0x2A33","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_41F5F182E430","RETAINED_FINAL_POOL"
"VIS01_MP_2ACE","0x2ACE","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5FA07238FFDC","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_14"
"VIS01_MP_2ACE","0x2ACE","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_2E0E","0x2E0E","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_38B2F757C4F6","RETAINED_FINAL_POOL"
"VIS01_MP_3000","0x3000","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_6AF5F5110E25","RETAINED_FINAL_POOL"
"VIS01_MP_30E2","0x30E2","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_645BE448C9B8","RETAINED_FINAL_POOL"
"VIS01_MP_310B","0x310B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_52C04574C062","RETAINED_FINAL_POOL"
"VIS01_MP_314F","0x314F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_46E75E918C0B","RETAINED_FINAL_POOL"
"VIS01_MP_317F","0x317F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_33682CD042B1","RETAINED_FINAL_POOL"
"VIS01_MP_3204","0x3204","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5F3086F6BF3C","RETAINED_FINAL_POOL"
"VIS01_MP_3267","0x3267","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_DA874B45B680","RETAINED_FINAL_POOL"
"VIS01_MP_3322","0x3322","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_B8F3C78760F4","RETAINED_FINAL_POOL"
"VIS01_MP_3380","0x3380","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_34D0","0x34D0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_955FF7CCE96A","RETAINED_FINAL_POOL"
"VIS01_MP_3511","0x3511","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_97CEC08A3F3D","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_188"
"VIS01_MP_3511","0x3511","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_3607","0x3607","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A89EB36DA87F","RETAINED_FINAL_POOL"
"VIS01_MP_3710","0x3710","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_D641C71FB839","RETAINED_FINAL_POOL"
"VIS01_MP_3773","0x3773","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_4E9224802DE4","RETAINED_FINAL_POOL"
"VIS01_MP_38F0","0x38F0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_3B01","0x3B01","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_3C19","0x3C19","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_EAB03754F8F1","RETAINED_FINAL_POOL"
"VIS01_MP_3C1B","0x3C1B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_48CD208338BD","RETAINED_FINAL_POOL"
"VIS01_MP_3C8D","0x3C8D","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_FFC35C08C456","RETAINED_FINAL_POOL"
"VIS01_MP_3C8F","0x3C8F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_426968E6B8DA","RETAINED_FINAL_POOL"
"VIS01_MP_3DCD","0x3DCD","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_9FAF735AD87F","RETAINED_FINAL_POOL"
"VIS01_MP_3F8B","0x3F8B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1A4745451F6F","RETAINED_FINAL_POOL"
"VIS01_MP_3FA0","0x3FA0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E2E4E2357FAD","RETAINED_FINAL_POOL"
"VIS01_MP_4020","0x4020","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_C46A9508B9E1","RETAINED_FINAL_POOL"
"VIS01_MP_4040","0x4040","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_82543D3DDFE4","RETAINED_FINAL_POOL"
"VIS01_MP_404E","0x404E","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E9C03CC462BC","RETAINED_FINAL_POOL"
"VIS01_MP_4080","0x4080","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1975700A30FC","RETAINED_FINAL_POOL"
"VIS01_MP_408C","0x408C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_7477F02E77BE","RETAINED_FINAL_POOL"
"VIS01_MP_40CF","0x40CF","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A383AD731904","RETAINED_FINAL_POOL"
"VIS01_MP_4100","0x4100","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP07_286521366D7E","MERGED_WITH_RETAINED_RMAP07_16_CELL_GEOMETRY"
"VIS01_MP_411D","0x411D","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_85D5FB0CAD55","RETAINED_FINAL_POOL"
"VIS01_MP_41C8","0x41C8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E704DE5F640D","RETAINED_FINAL_POOL"
"VIS01_MP_4200","0x4200","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BD537AB6626A","RETAINED_FINAL_POOL"
"VIS01_MP_4300","0x4300","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1CC736C3BC64","RETAINED_FINAL_POOL"
"VIS01_MP_4340","0x4340","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_26BE48D96298","RETAINED_FINAL_POOL"
"VIS01_MP_4400","0x4400","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1695C763B2B5","RETAINED_FINAL_POOL"
"VIS01_MP_4455","0x4455","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_C2FF97674578","RETAINED_FINAL_POOL"
"VIS01_MP_44DF","0x44DF","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_25CF92CA9E01","RETAINED_FINAL_POOL"
"VIS01_MP_44FF","0x44FF","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_01962FCDAA4E","RETAINED_FINAL_POOL"
"VIS01_MP_460B","0x460B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_AE268BAB47A7","RETAINED_FINAL_POOL"
"VIS01_MP_4710","0x4710","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_40D4E31A959A","RETAINED_FINAL_POOL"
"VIS01_MP_4762","0x4762","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_AF59E00F05DF","RETAINED_FINAL_POOL"
"VIS01_MP_4766","0x4766","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_4777","0x4777","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_AB00C33C2A69","RETAINED_FINAL_POOL"
"VIS01_MP_47C0","0x47C0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_EAE85B6F25CC","RETAINED_FINAL_POOL"
"VIS01_MP_47C8","0x47C8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_C714379026FB","RETAINED_FINAL_POOL"
"VIS01_MP_47D1","0x47D1","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_25A28B0CE3E6","RETAINED_FINAL_POOL"
"VIS01_MP_5000","0x5000","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_159B7D829B2D","RETAINED_FINAL_POOL"
"VIS01_MP_500D","0x500D","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5723196FAF06","RETAINED_FINAL_POOL"
"VIS01_MP_507C","0x507C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_6A1E5AF010DF","RETAINED_FINAL_POOL"
"VIS01_MP_50F0","0x50F0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_52C7A73634EF","RETAINED_FINAL_POOL"
"VIS01_MP_5105","0x5105","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_79CB1657D281","RETAINED_FINAL_POOL"
"VIS01_MP_5191","0x5191","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_B83D6D414486","RETAINED_FINAL_POOL"
"VIS01_MP_51B3","0x51B3","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_CCC1E752A85C","RETAINED_FINAL_POOL"
"VIS01_MP_5401","0x5401","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_36882586092B","RETAINED_FINAL_POOL"
"VIS01_MP_5447","0x5447","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_D5CD85C50DF6","RETAINED_FINAL_POOL"
"VIS01_MP_546F","0x546F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1C55EBE51C30","RETAINED_FINAL_POOL"
"VIS01_MP_54F0","0x54F0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BE5ACEB55F17","RETAINED_FINAL_POOL"
"VIS01_MP_5501","0x5501","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_F8312172C360","RETAINED_FINAL_POOL"
"VIS01_MP_5515","0x5515","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BC835354A059","RETAINED_FINAL_POOL"
"VIS01_MP_5520","0x5520","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_09A614F6A710","RETAINED_FINAL_POOL"
"VIS01_MP_5540","0x5540","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_6000","0x6000","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E4B8ADE861B3","RETAINED_FINAL_POOL"
"VIS01_MP_6013","0x6013","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_52D4C7533513","RETAINED_FINAL_POOL"
"VIS01_MP_6020","0x6020","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_B8937B666DED","RETAINED_FINAL_POOL"
"VIS01_MP_6040","0x6040","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_917E8726E68D","RETAINED_FINAL_POOL"
"VIS01_MP_6044","0x6044","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5B1B661D3818","RETAINED_FINAL_POOL"
"VIS01_MP_604D","0x604D","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5741F80B0773","RETAINED_FINAL_POOL"
"VIS01_MP_6222","0x6222","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_12502EAC2005","RETAINED_FINAL_POOL"
"VIS01_MP_62AF","0x62AF","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_69956A4D71E2","RETAINED_FINAL_POOL"
"VIS01_MP_6448","0x6448","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E298E932DD07","RETAINED_FINAL_POOL"
"VIS01_MP_64EC","0x64EC","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_3BE7341271BE","RETAINED_FINAL_POOL"
"VIS01_MP_6604","0x6604","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_B24E16D783B1","RETAINED_FINAL_POOL"
"VIS01_MP_660E","0x660E","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A607897AC1B7","RETAINED_FINAL_POOL"
"VIS01_MP_6643","0x6643","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_6F9CBA1568AA","RETAINED_FINAL_POOL"
"VIS01_MP_6647","0x6647","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_EC7939EFD59B","RETAINED_FINAL_POOL"
"VIS01_MP_664F","0x664F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BCAA064EDB4F","RETAINED_FINAL_POOL"
"VIS01_MP_66F0","0x66F0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E53C39904E5C","RETAINED_FINAL_POOL"
"VIS01_MP_70D0","0x70D0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_36E8899C65DD","RETAINED_FINAL_POOL"
"VIS01_MP_7117","0x7117","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_3EF2FE9783AA","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_42"
"VIS01_MP_7117","0x7117","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_720F","0x720F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_125C7D912C0E","RETAINED_FINAL_POOL"
"VIS01_MP_7226","0x7226","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1717F3EB1A1A","RETAINED_FINAL_POOL"
"VIS01_MP_7227","0x7227","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_DFFE39BBF8C3","RETAINED_FINAL_POOL"
"VIS01_MP_7307","0x7307","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1813091EA5BD","RETAINED_FINAL_POOL"
"VIS01_MP_7313","0x7313","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_182D67DE3EA0","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_38"
"VIS01_MP_7313","0x7313","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_732A","0x732A","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_D2907A320A7B","RETAINED_FINAL_POOL"
"VIS01_MP_7362","0x7362","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_F3460B7B0AB1","RETAINED_FINAL_POOL"
"VIS01_MP_7389","0x7389","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1607219DAE46","RETAINED_FINAL_POOL"
"VIS01_MP_739B","0x739B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_11B449DA0FBA","RETAINED_FINAL_POOL"
"VIS01_MP_746C","0x746C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_B8ADAFBC0CEF","RETAINED_FINAL_POOL"
"VIS01_MP_74A0","0x74A0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_06224AD452F9","RETAINED_FINAL_POOL"
"VIS01_MP_7518","0x7518","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_68FFD24E683B","RETAINED_FINAL_POOL"
"VIS01_MP_7599","0x7599","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_2FDD5D48F9B6","RETAINED_FINAL_POOL"
"VIS01_MP_768C","0x768C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_002807461C1C","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_13"
"VIS01_MP_768C","0x768C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_7737","0x7737","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BE98C8F281A7","RETAINED_FINAL_POOL"
"VIS01_MP_77D0","0x77D0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1407E85522D9","RETAINED_FINAL_POOL"
"VIS01_MP_8010","0x8010","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_70CAB4C1B4B1","RETAINED_FINAL_POOL"
"VIS01_MP_8020","0x8020","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_68EB4ED3E726","RETAINED_FINAL_POOL"
"VIS01_MP_8040","0x8040","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_DCC9B57244BD","RETAINED_FINAL_POOL"
"VIS01_MP_8042","0x8042","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BD9B8A88C896","RETAINED_FINAL_POOL"
"VIS01_MP_8080","0x8080","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BB0A2D56F7D5","RETAINED_FINAL_POOL"
