cluster_id,spine_variant_id,edge_id,from_node_id,to_node_id,movement,start_x,start_y,end_x,end_y,mandatory,graph_kind,clearance_width,clearance_height,landing_width,landing_x,landing_y,recovery_width,recovery_x,recovery_y,estimated_duration_ms,timing_ruleset_id
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_PATH_02,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_TOUCH_1,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_CORE,WALK,14,1,14,9,1,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_PATH_03,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_CORE,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_TOUCH_3,WALK,14,9,14,17,1,TRAVERSAL,1,2,1,14,17,1,14,17,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_PATH_04,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_TOUCH_3,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_RECOVERY,WALK,14,17,30,1,1,TRAVERSAL,1,2,1,30,1,1,30,1,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_PATH_05,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_RECOVERY,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_EXIT,WALK,30,1,34,0,1,TRAVERSAL,1,2,1,34,0,1,34,0,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,EDGE_MILL_QUIET_BEAM_ALT_HIGH_00,NODE_MILL_QUIET_BEAM_ALT_BUILD_UP,NODE_MILL_QUIET_BEAM_ALT_HIGH,WALK,4,1,8,5,0,TRAVERSAL,1,2,1,8,5,1,8,5,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,EDGE_MILL_QUIET_BEAM_ALT_HIGH_01,NODE_MILL_QUIET_BEAM_ALT_HIGH,NODE_MILL_QUIET_BEAM_ALT_CORE,WALK,8,5,14,1,0,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,EDGE_MILL_QUIET_BEAM_ALT_PATH_00,NODE_MILL_QUIET_BEAM_ALT_ENTRY,NODE_MILL_QUIET_BEAM_ALT_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,EDGE_MILL_QUIET_BEAM_ALT_PATH_01,NODE_MILL_QUIET_BEAM_ALT_BUILD_UP,NODE_MILL_QUIET_BEAM_ALT_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,EDGE_MILL_QUIET_BEAM_ALT_PATH_02,NODE_MILL_QUIET_BEAM_ALT_CORE,NODE_MILL_QUIET_BEAM_ALT_RECOVERY,WALK,14,1,18,1,1,TRAVERSAL,1,2,1,18,1,1,18,1,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,EDGE_MILL_QUIET_BEAM_ALT_PATH_03,NODE_MILL_QUIET_BEAM_ALT_RECOVERY,NODE_MILL_QUIET_BEAM_ALT_EXIT,WALK,18,1,23,1,1,TRAVERSAL,1,2,1,23,1,1,23,1,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,EDGE_MILL_QUIET_BEAM_ALT_RECOVER,NODE_MILL_QUIET_BEAM_ALT_HIGH,NODE_MILL_QUIET_BEAM_ALT_RECOVERY,WALK,8,5,18,1,0,TRAVERSAL,1,2,1,18,1,1,18,1,2000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,EDGE_MILL_QUIET_BEAM_BASE_PATH_00,NODE_MILL_QUIET_BEAM_BASE_ENTRY,NODE_MILL_QUIET_BEAM_BASE_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,EDGE_MILL_QUIET_BEAM_BASE_PATH_01,NODE_MILL_QUIET_BEAM_BASE_BUILD_UP,NODE_MILL_QUIET_BEAM_BASE_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,EDGE_MILL_QUIET_BEAM_BASE_PATH_02,NODE_MILL_QUIET_BEAM_BASE_CORE,NODE_MILL_QUIET_BEAM_BASE_RECOVERY,WALK,14,1,18,1,1,TRAVERSAL,1,2,1,18,1,1,18,1,3000,RULESET_ROUTE_V1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,EDGE_MILL_QUIET_BEAM_BASE_PATH_03,NODE_MILL_QUIET_BEAM_BASE_RECOVERY,NODE_MILL_QUIET_BEAM_BASE_EXIT,WALK,18,1,23,1,1,TRAVERSAL,1,2,1,23,1,1,23,1,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_HIGH_00,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_BUILD_UP,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_HIGH,WALK,4,9,8,12,0,TRAVERSAL,1,2,1,8,12,1,8,12,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_HIGH_01,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_HIGH,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_CORE,WALK,8,12,14,9,0,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_PATH_00,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_ENTRY,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_BUILD_UP,WALK,0,9,4,9,1,TRAVERSAL,1,2,1,4,9,1,4,9,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_PATH_01,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_BUILD_UP,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_TOUCH_1,WALK,4,9,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_PATH_02,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_TOUCH_1,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_CORE,WALK,14,1,14,9,1,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_PATH_03,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_CORE,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_TOUCH_3,WALK,14,9,14,17,1,TRAVERSAL,1,2,1,14,17,1,14,17,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_PATH_04,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_TOUCH_3,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_RECOVERY,WALK,14,17,30,9,1,TRAVERSAL,1,2,1,30,9,1,30,9,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_PATH_05,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_RECOVERY,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_EXIT,WALK,30,9,34,8,1,TRAVERSAL,1,2,1,34,8,1,34,8,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,EDGE_ROOT_FORKED_CANOPY_RECOVERY_ALT_RECOVER,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_HIGH,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_RECOVERY,WALK,8,12,30,9,0,TRAVERSAL,1,2,1,30,9,1,30,9,3500,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,EDGE_ROOT_FORKED_CANOPY_RECOVERY_BASE_PATH_00,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_ENTRY,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_BUILD_UP,WALK,0,9,4,9,1,TRAVERSAL,1,2,1,4,9,1,4,9,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,EDGE_ROOT_FORKED_CANOPY_RECOVERY_BASE_PATH_01,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_BUILD_UP,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_TOUCH_1,WALK,4,9,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,EDGE_ROOT_FORKED_CANOPY_RECOVERY_BASE_PATH_02,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_TOUCH_1,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_CORE,WALK,14,1,14,9,1,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,EDGE_ROOT_FORKED_CANOPY_RECOVERY_BASE_PATH_03,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_CORE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_TOUCH_3,WALK,14,9,14,17,1,TRAVERSAL,1,2,1,14,17,1,14,17,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,EDGE_ROOT_FORKED_CANOPY_RECOVERY_BASE_PATH_04,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_TOUCH_3,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_RECOVERY,WALK,14,17,30,9,1,TRAVERSAL,1,2,1,30,9,1,30,9,3000,RULESET_ROUTE_V1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,EDGE_ROOT_FORKED_CANOPY_RECOVERY_BASE_PATH_05,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_RECOVERY,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_EXIT,WALK,30,9,34,8,1,TRAVERSAL,1,2,1,34,8,1,34,8,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,EDGE_ROOT_HOLLOW_POCKET_ALT_HIGH_00,NODE_ROOT_HOLLOW_POCKET_ALT_BUILD_UP,NODE_ROOT_HOLLOW_POCKET_ALT_HIGH,WALK,4,1,8,4,0,TRAVERSAL,1,2,1,8,4,1,8,4,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,EDGE_ROOT_HOLLOW_POCKET_ALT_HIGH_01,NODE_ROOT_HOLLOW_POCKET_ALT_HIGH,NODE_ROOT_HOLLOW_POCKET_ALT_CORE,WALK,8,4,14,1,0,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,EDGE_ROOT_HOLLOW_POCKET_ALT_PATH_00,NODE_ROOT_HOLLOW_POCKET_ALT_ENTRY,NODE_ROOT_HOLLOW_POCKET_ALT_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,EDGE_ROOT_HOLLOW_POCKET_ALT_PATH_01,NODE_ROOT_HOLLOW_POCKET_ALT_BUILD_UP,NODE_ROOT_HOLLOW_POCKET_ALT_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,EDGE_ROOT_HOLLOW_POCKET_ALT_PATH_02,NODE_ROOT_HOLLOW_POCKET_ALT_CORE,NODE_ROOT_HOLLOW_POCKET_ALT_RECOVERY,WALK,14,1,30,1,1,TRAVERSAL,1,2,1,30,1,1,30,1,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,EDGE_ROOT_HOLLOW_POCKET_ALT_PATH_03,NODE_ROOT_HOLLOW_POCKET_ALT_RECOVERY,NODE_ROOT_HOLLOW_POCKET_ALT_EXIT,WALK,30,1,34,7,1,TRAVERSAL,1,2,1,34,7,1,34,7,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,EDGE_ROOT_HOLLOW_POCKET_ALT_RECOVER,NODE_ROOT_HOLLOW_POCKET_ALT_HIGH,NODE_ROOT_HOLLOW_POCKET_ALT_RECOVERY,WALK,8,4,30,1,0,TRAVERSAL,1,2,1,30,1,1,30,1,2500,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,EDGE_ROOT_HOLLOW_POCKET_BASE_PATH_00,NODE_ROOT_HOLLOW_POCKET_BASE_ENTRY,NODE_ROOT_HOLLOW_POCKET_BASE_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,EDGE_ROOT_HOLLOW_POCKET_BASE_PATH_01,NODE_ROOT_HOLLOW_POCKET_BASE_BUILD_UP,NODE_ROOT_HOLLOW_POCKET_BASE_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,EDGE_ROOT_HOLLOW_POCKET_BASE_PATH_02,NODE_ROOT_HOLLOW_POCKET_BASE_CORE,NODE_ROOT_HOLLOW_POCKET_BASE_RECOVERY,WALK,14,1,30,1,1,TRAVERSAL,1,2,1,30,1,1,30,1,3000,RULESET_ROUTE_V1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,EDGE_ROOT_HOLLOW_POCKET_BASE_PATH_03,NODE_ROOT_HOLLOW_POCKET_BASE_RECOVERY,NODE_ROOT_HOLLOW_POCKET_BASE_EXIT,WALK,30,1,34,7,1,TRAVERSAL,1,2,1,34,7,1,34,7,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,EDGE_ROOT_QUIET_ARCH_ALT_HIGH_00,NODE_ROOT_QUIET_ARCH_ALT_BUILD_UP,NODE_ROOT_QUIET_ARCH_ALT_HIGH,WALK,4,1,8,4,0,TRAVERSAL,1,2,1,8,4,1,8,4,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,EDGE_ROOT_QUIET_ARCH_ALT_HIGH_01,NODE_ROOT_QUIET_ARCH_ALT_HIGH,NODE_ROOT_QUIET_ARCH_ALT_CORE,WALK,8,4,14,1,0,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,EDGE_ROOT_QUIET_ARCH_ALT_PATH_00,NODE_ROOT_QUIET_ARCH_ALT_ENTRY,NODE_ROOT_QUIET_ARCH_ALT_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,EDGE_ROOT_QUIET_ARCH_ALT_PATH_01,NODE_ROOT_QUIET_ARCH_ALT_BUILD_UP,NODE_ROOT_QUIET_ARCH_ALT_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,EDGE_ROOT_QUIET_ARCH_ALT_PATH_02,NODE_ROOT_QUIET_ARCH_ALT_CORE,NODE_ROOT_QUIET_ARCH_ALT_RECOVERY,WALK,14,1,18,1,1,TRAVERSAL,1,2,1,18,1,1,18,1,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,EDGE_ROOT_QUIET_ARCH_ALT_PATH_03,NODE_ROOT_QUIET_ARCH_ALT_RECOVERY,NODE_ROOT_QUIET_ARCH_ALT_EXIT,WALK,18,1,23,1,1,TRAVERSAL,1,2,1,23,1,1,23,1,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,EDGE_ROOT_QUIET_ARCH_ALT_RECOVER,NODE_ROOT_QUIET_ARCH_ALT_HIGH,NODE_ROOT_QUIET_ARCH_ALT_RECOVERY,WALK,8,4,18,1,0,TRAVERSAL,1,2,1,18,1,1,18,1,2000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,EDGE_ROOT_QUIET_ARCH_BASE_PATH_00,NODE_ROOT_QUIET_ARCH_BASE_ENTRY,NODE_ROOT_QUIET_ARCH_BASE_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,EDGE_ROOT_QUIET_ARCH_BASE_PATH_01,NODE_ROOT_QUIET_ARCH_BASE_BUILD_UP,NODE_ROOT_QUIET_ARCH_BASE_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,EDGE_ROOT_QUIET_ARCH_BASE_PATH_02,NODE_ROOT_QUIET_ARCH_BASE_CORE,NODE_ROOT_QUIET_ARCH_BASE_RECOVERY,WALK,14,1,18,1,1,TRAVERSAL,1,2,1,18,1,1,18,1,3000,RULESET_ROUTE_V1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,EDGE_ROOT_QUIET_ARCH_BASE_PATH_03,NODE_ROOT_QUIET_ARCH_BASE_RECOVERY,NODE_ROOT_QUIET_ARCH_BASE_EXIT,WALK,18,1,23,1,1,TRAVERSAL,1,2,1,23,1,1,23,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,EDGE_ROOT_VERTICAL_TUNNEL_ALT_HIGH_00,NODE_ROOT_VERTICAL_TUNNEL_ALT_BUILD_UP,NODE_ROOT_VERTICAL_TUNNEL_ALT_HIGH,WALK,4,1,8,4,0,TRAVERSAL,1,2,1,8,4,1,8,4,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,EDGE_ROOT_VERTICAL_TUNNEL_ALT_HIGH_01,NODE_ROOT_VERTICAL_TUNNEL_ALT_HIGH,NODE_ROOT_VERTICAL_TUNNEL_ALT_CORE,WALK,8,4,14,1,0,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,EDGE_ROOT_VERTICAL_TUNNEL_ALT_PATH_00,NODE_ROOT_VERTICAL_TUNNEL_ALT_ENTRY,NODE_ROOT_VERTICAL_TUNNEL_ALT_BUILD_UP,WALK,1,7,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,EDGE_ROOT_VERTICAL_TUNNEL_ALT_PATH_01,NODE_ROOT_VERTICAL_TUNNEL_ALT_BUILD_UP,NODE_ROOT_VERTICAL_TUNNEL_ALT_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,EDGE_ROOT_VERTICAL_TUNNEL_ALT_PATH_02,NODE_ROOT_VERTICAL_TUNNEL_ALT_CORE,NODE_ROOT_VERTICAL_TUNNEL_ALT_TOUCH_2,WALK,14,1,26,1,1,TRAVERSAL,1,2,1,26,1,1,26,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,EDGE_ROOT_VERTICAL_TUNNEL_ALT_PATH_03,NODE_ROOT_VERTICAL_TUNNEL_ALT_TOUCH_2,NODE_ROOT_VERTICAL_TUNNEL_ALT_RECOVERY,WALK,26,1,42,1,1,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,EDGE_ROOT_VERTICAL_TUNNEL_ALT_PATH_04,NODE_ROOT_VERTICAL_TUNNEL_ALT_RECOVERY,NODE_ROOT_VERTICAL_TUNNEL_ALT_EXIT,WALK,42,1,46,0,1,TRAVERSAL,1,2,1,46,0,1,46,0,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,EDGE_ROOT_VERTICAL_TUNNEL_ALT_RECOVER,NODE_ROOT_VERTICAL_TUNNEL_ALT_HIGH,NODE_ROOT_VERTICAL_TUNNEL_ALT_RECOVERY,WALK,8,4,42,1,0,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,EDGE_ROOT_VERTICAL_TUNNEL_BASE_PATH_00,NODE_ROOT_VERTICAL_TUNNEL_BASE_ENTRY,NODE_ROOT_VERTICAL_TUNNEL_BASE_BUILD_UP,WALK,1,7,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,EDGE_ROOT_VERTICAL_TUNNEL_BASE_PATH_01,NODE_ROOT_VERTICAL_TUNNEL_BASE_BUILD_UP,NODE_ROOT_VERTICAL_TUNNEL_BASE_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,EDGE_ROOT_VERTICAL_TUNNEL_BASE_PATH_02,NODE_ROOT_VERTICAL_TUNNEL_BASE_CORE,NODE_ROOT_VERTICAL_TUNNEL_BASE_TOUCH_2,WALK,14,1,26,1,1,TRAVERSAL,1,2,1,26,1,1,26,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,EDGE_ROOT_VERTICAL_TUNNEL_BASE_PATH_03,NODE_ROOT_VERTICAL_TUNNEL_BASE_TOUCH_2,NODE_ROOT_VERTICAL_TUNNEL_BASE_RECOVERY,WALK,26,1,42,1,1,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,EDGE_ROOT_VERTICAL_TUNNEL_BASE_PATH_04,NODE_ROOT_VERTICAL_TUNNEL_BASE_RECOVERY,NODE_ROOT_VERTICAL_TUNNEL_BASE_EXIT,WALK,42,1,46,0,1,TRAVERSAL,1,2,1,46,0,1,46,0,3000,RULESET_ROUTE_V1
