x,y,value,provenance,owner
"96","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"97","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"98","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"99","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"100","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"101","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"102","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"103","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"104","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"105","156","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0274815fcd6818f05a6a"
"106","156","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0274815fcd6818f05a6a"
"107","156","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0274815fcd6818f05a6a"
"108","156","UNKNOWN","UNKNOWN",""
"109","156","UNKNOWN","UNKNOWN",""
"110","156","UNKNOWN","UNKNOWN",""
"111","156","UNKNOWN","UNKNOWN",""
"112","156","UNKNOWN","UNKNOWN",""
"113","156","UNKNOWN","UNKNOWN",""
"114","156","UNKNOWN","UNKNOWN",""
"115","156","UNKNOWN","UNKNOWN",""
"116","156","UNKNOWN","UNKNOWN",""
"117","156","UNKNOWN","UNKNOWN",""
"118","156","UNKNOWN","UNKNOWN",""
"119","156","UNKNOWN","UNKNOWN",""
"120","156","UNKNOWN","UNKNOWN",""
"121","156","UNKNOWN","UNKNOWN",""
"122","156","UNKNOWN","UNKNOWN",""
"123","156","UNKNOWN","UNKNOWN",""
"124","156","UNKNOWN","UNKNOWN",""
"125","156","UNKNOWN","UNKNOWN",""
"126","156","AIR","HOST_COMPONENT_AIR","SV5_OPTIONAL_09"
"127","156","AIR","RESERVATION_CorridorClearance+HOST_COMPONENT_AIR","SV5_OPTIONAL_09"
"128","156","SOLID","HOST_CORRIDOR_AIR+HOST_COMPONENT_SUPPORT","SV5_OPTIONAL_09"
"129","156","UNKNOWN","RESERVATION_CorridorClearance","SV5_OPTIONAL_09"
"130","156","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0172fae7eed3ae487f8f_LINK"
"131","156","UNKNOWN","UNKNOWN",""
"132","156","UNKNOWN","UNKNOWN",""
"133","156","UNKNOWN","UNKNOWN",""
"134","156","UNKNOWN","UNKNOWN",""
"135","156","UNKNOWN","UNKNOWN",""
"136","156","UNKNOWN","UNKNOWN",""
"137","156","UNKNOWN","UNKNOWN",""
"138","156","UNKNOWN","UNKNOWN",""
"139","156","UNKNOWN","UNKNOWN",""
"140","156","UNKNOWN","UNKNOWN",""
"141","156","UNKNOWN","UNKNOWN",""
"142","156","UNKNOWN","UNKNOWN",""
"143","156","UNKNOWN","UNKNOWN",""
"144","156","UNKNOWN","UNKNOWN",""
"145","156","UNKNOWN","UNKNOWN",""
"146","156","UNKNOWN","UNKNOWN",""
"147","156","UNKNOWN","UNKNOWN",""
"148","156","UNKNOWN","UNKNOWN",""
"149","156","UNKNOWN","UNKNOWN",""
"150","156","UNKNOWN","UNKNOWN",""
"151","156","UNKNOWN","UNKNOWN",""
"152","156","UNKNOWN","UNKNOWN",""
"153","156","UNKNOWN","UNKNOWN",""
"154","156","UNKNOWN","UNKNOWN",""
"155","156","UNKNOWN","UNKNOWN",""
"156","156","UNKNOWN","UNKNOWN",""
"157","156","UNKNOWN","UNKNOWN",""
"158","156","UNKNOWN","UNKNOWN",""
"159","156","UNKNOWN","UNKNOWN",""
"160","156","UNKNOWN","UNKNOWN",""
"161","156","UNKNOWN","UNKNOWN",""
"162","156","UNKNOWN","UNKNOWN",""
"163","156","UNKNOWN","UNKNOWN",""
"164","156","UNKNOWN","UNKNOWN",""
"165","156","UNKNOWN","UNKNOWN",""
"166","156","UNKNOWN","UNKNOWN",""
"167","156","UNKNOWN","UNKNOWN",""
"168","156","UNKNOWN","UNKNOWN",""
"169","156","UNKNOWN","UNKNOWN",""
"170","156","UNKNOWN","UNKNOWN",""
"171","156","UNKNOWN","UNKNOWN",""
"172","156","UNKNOWN","UNKNOWN",""
"173","156","UNKNOWN","UNKNOWN",""
"174","156","UNKNOWN","UNKNOWN",""
"175","156","UNKNOWN","UNKNOWN",""
"176","156","UNKNOWN","UNKNOWN",""
"177","156","UNKNOWN","UNKNOWN",""
"178","156","UNKNOWN","UNKNOWN",""
"179","156","UNKNOWN","UNKNOWN",""
"180","156","UNKNOWN","UNKNOWN",""
"181","156","UNKNOWN","UNKNOWN",""
"182","156","UNKNOWN","UNKNOWN",""
"183","156","UNKNOWN","UNKNOWN",""
"184","156","UNKNOWN","UNKNOWN",""
"185","156","UNKNOWN","UNKNOWN",""
"186","156","UNKNOWN","UNKNOWN",""
"187","156","UNKNOWN","UNKNOWN",""
"188","156","UNKNOWN","UNKNOWN",""
"189","156","UNKNOWN","UNKNOWN",""
"190","156","UNKNOWN","UNKNOWN",""
"191","156","UNKNOWN","UNKNOWN",""
"192","156","UNKNOWN","UNKNOWN",""
"193","156","UNKNOWN","UNKNOWN",""
"194","156","UNKNOWN","UNKNOWN",""
"195","156","UNKNOWN","UNKNOWN",""
"196","156","UNKNOWN","UNKNOWN",""
"197","156","UNKNOWN","UNKNOWN",""
"198","156","UNKNOWN","UNKNOWN",""
"199","156","UNKNOWN","UNKNOWN",""
"200","156","UNKNOWN","UNKNOWN",""
"201","156","UNKNOWN","UNKNOWN",""
"202","156","UNKNOWN","UNKNOWN",""
"203","156","UNKNOWN","UNKNOWN",""
"204","156","UNKNOWN","UNKNOWN",""
"205","156","UNKNOWN","UNKNOWN",""
"206","156","UNKNOWN","UNKNOWN",""
"207","156","UNKNOWN","UNKNOWN",""
"208","156","UNKNOWN","UNKNOWN",""
"209","156","UNKNOWN","UNKNOWN",""
"210","156","UNKNOWN","UNKNOWN",""
"211","156","UNKNOWN","UNKNOWN",""
"212","156","UNKNOWN","UNKNOWN",""
"213","156","UNKNOWN","UNKNOWN",""
"214","156","UNKNOWN","UNKNOWN",""
"215","156","UNKNOWN","UNKNOWN",""
"216","156","UNKNOWN","UNKNOWN",""
"217","156","UNKNOWN","UNKNOWN",""
"218","156","UNKNOWN","UNKNOWN",""
"219","156","UNKNOWN","UNKNOWN",""
"220","156","UNKNOWN","UNKNOWN",""
"221","156","UNKNOWN","UNKNOWN",""
"222","156","UNKNOWN","UNKNOWN",""
"223","156","UNKNOWN","UNKNOWN",""
"224","156","UNKNOWN","UNKNOWN",""
"225","156","UNKNOWN","UNKNOWN",""
"226","156","UNKNOWN","UNKNOWN",""
"227","156","UNKNOWN","UNKNOWN",""
"228","156","UNKNOWN","UNKNOWN",""
"229","156","UNKNOWN","UNKNOWN",""
"230","156","UNKNOWN","UNKNOWN",""
"231","156","UNKNOWN","UNKNOWN",""
"232","156","UNKNOWN","UNKNOWN",""
"233","156","UNKNOWN","UNKNOWN",""
"234","156","UNKNOWN","UNKNOWN",""
"235","156","UNKNOWN","UNKNOWN",""
"236","156","UNKNOWN","UNKNOWN",""
"237","156","UNKNOWN","UNKNOWN",""
"238","156","UNKNOWN","UNKNOWN",""
"239","156","UNKNOWN","UNKNOWN",""
"240","156","UNKNOWN","UNKNOWN",""
"241","156","UNKNOWN","UNKNOWN",""
"242","156","UNKNOWN","UNKNOWN",""
"243","156","UNKNOWN","UNKNOWN",""
"244","156","AIR","HOST_CORRIDOR_AIR","SV5_CORE_CONN_fec566f68036a383"
"245","156","UNKNOWN","UNKNOWN",""
"246","156","UNKNOWN","UNKNOWN",""
"247","156","UNKNOWN","UNKNOWN",""
"248","156","UNKNOWN","UNKNOWN",""
"249","156","UNKNOWN","UNKNOWN",""
"250","156","UNKNOWN","UNKNOWN",""
"251","156","UNKNOWN","UNKNOWN",""
"252","156","UNKNOWN","UNKNOWN",""
"253","156","UNKNOWN","UNKNOWN",""
"254","156","UNKNOWN","UNKNOWN",""
"255","156","UNKNOWN","UNKNOWN",""
"256","156","UNKNOWN","UNKNOWN",""
"257","156","UNKNOWN","UNKNOWN",""
"258","156","UNKNOWN","UNKNOWN",""
"259","156","UNKNOWN","UNKNOWN",""
"260","156","UNKNOWN","UNKNOWN",""
"261","156","UNKNOWN","UNKNOWN",""
"262","156","UNKNOWN","UNKNOWN",""
"263","156","UNKNOWN","UNKNOWN",""
"264","156","UNKNOWN","UNKNOWN",""
"265","156","UNKNOWN","UNKNOWN",""
"266","156","UNKNOWN","UNKNOWN",""
"267","156","UNKNOWN","UNKNOWN",""
"268","156","UNKNOWN","UNKNOWN",""
"269","156","UNKNOWN","UNKNOWN",""
"270","156","AIR","HOST_CORRIDOR_AIR","SV5_CORE_CONN_21e6a90771dd0ec3"
"271","156","UNKNOWN","UNKNOWN",""
"272","156","UNKNOWN","UNKNOWN",""
"273","156","UNKNOWN","UNKNOWN",""
"274","156","UNKNOWN","UNKNOWN",""
"275","156","UNKNOWN","UNKNOWN",""
"276","156","UNKNOWN","UNKNOWN",""
"277","156","UNKNOWN","UNKNOWN",""
"278","156","UNKNOWN","UNKNOWN",""
"279","156","UNKNOWN","UNKNOWN",""
"280","156","UNKNOWN","UNKNOWN",""
"281","156","UNKNOWN","UNKNOWN",""
"282","156","UNKNOWN","UNKNOWN",""
"283","156","UNKNOWN","UNKNOWN",""
"284","156","UNKNOWN","UNKNOWN",""
"285","156","UNKNOWN","UNKNOWN",""
"286","156","UNKNOWN","UNKNOWN",""
"287","156","UNKNOWN","UNKNOWN",""
"288","156","UNKNOWN","UNKNOWN",""
"289","156","UNKNOWN","UNKNOWN",""
"290","156","UNKNOWN","UNKNOWN",""
"291","156","UNKNOWN","UNKNOWN",""
"292","156","UNKNOWN","UNKNOWN",""
"293","156","UNKNOWN","UNKNOWN",""
"294","156","UNKNOWN","UNKNOWN",""
"295","156","UNKNOWN","UNKNOWN",""
"296","156","UNKNOWN","UNKNOWN",""
"297","156","UNKNOWN","UNKNOWN",""
"298","156","UNKNOWN","UNKNOWN",""
"299","156","UNKNOWN","UNKNOWN",""
"300","156","UNKNOWN","UNKNOWN",""
"301","156","UNKNOWN","UNKNOWN",""
"302","156","UNKNOWN","UNKNOWN",""
"303","156","UNKNOWN","UNKNOWN",""
"304","156","UNKNOWN","UNKNOWN",""
"305","156","UNKNOWN","UNKNOWN",""
"306","156","UNKNOWN","UNKNOWN",""
"307","156","UNKNOWN","UNKNOWN",""
"308","156","UNKNOWN","UNKNOWN",""
"309","156","UNKNOWN","UNKNOWN",""
"310","156","UNKNOWN","UNKNOWN",""
"311","156","UNKNOWN","UNKNOWN",""
"312","156","UNKNOWN","UNKNOWN",""
"313","156","UNKNOWN","UNKNOWN",""
"314","156","UNKNOWN","UNKNOWN",""
"315","156","UNKNOWN","UNKNOWN",""
"316","156","UNKNOWN","UNKNOWN",""
"317","156","UNKNOWN","UNKNOWN",""
"318","156","UNKNOWN","UNKNOWN",""
"319","156","UNKNOWN","UNKNOWN",""
"320","156","UNKNOWN","UNKNOWN",""
"321","156","UNKNOWN","UNKNOWN",""
"322","156","UNKNOWN","UNKNOWN",""
"323","156","UNKNOWN","UNKNOWN",""
"324","156","UNKNOWN","UNKNOWN",""
"325","156","UNKNOWN","UNKNOWN",""
"326","156","UNKNOWN","UNKNOWN",""
"327","156","UNKNOWN","UNKNOWN",""
"328","156","UNKNOWN","UNKNOWN",""
"329","156","UNKNOWN","UNKNOWN",""
"330","156","UNKNOWN","UNKNOWN",""
"331","156","UNKNOWN","UNKNOWN",""
"332","156","UNKNOWN","UNKNOWN",""
"333","156","UNKNOWN","UNKNOWN",""
"334","156","UNKNOWN","UNKNOWN",""
"335","156","UNKNOWN","UNKNOWN",""
"336","156","UNKNOWN","UNKNOWN",""
"337","156","UNKNOWN","UNKNOWN",""
"338","156","UNKNOWN","UNKNOWN",""
"339","156","UNKNOWN","UNKNOWN",""
"340","156","UNKNOWN","UNKNOWN",""
"341","156","UNKNOWN","UNKNOWN",""
"342","156","UNKNOWN","UNKNOWN",""
"343","156","UNKNOWN","UNKNOWN",""
"344","156","UNKNOWN","UNKNOWN",""
"345","156","UNKNOWN","UNKNOWN",""
"346","156","UNKNOWN","UNKNOWN",""
"347","156","UNKNOWN","UNKNOWN",""
"348","156","UNKNOWN","UNKNOWN",""
"349","156","UNKNOWN","UNKNOWN",""
"350","156","UNKNOWN","UNKNOWN",""
"351","156","UNKNOWN","UNKNOWN",""
"352","156","UNKNOWN","UNKNOWN",""
"353","156","UNKNOWN","UNKNOWN",""
"354","156","UNKNOWN","UNKNOWN",""
"355","156","UNKNOWN","UNKNOWN",""
"356","156","UNKNOWN","UNKNOWN",""
"357","156","UNKNOWN","UNKNOWN",""
"358","156","UNKNOWN","UNKNOWN",""
"359","156","UNKNOWN","UNKNOWN",""
"360","156","UNKNOWN","UNKNOWN",""
"361","156","UNKNOWN","UNKNOWN",""
"362","156","UNKNOWN","UNKNOWN",""
"363","156","UNKNOWN","UNKNOWN",""
"364","156","UNKNOWN","UNKNOWN",""
"365","156","UNKNOWN","UNKNOWN",""
"366","156","UNKNOWN","UNKNOWN",""
"367","156","UNKNOWN","UNKNOWN",""
"368","156","UNKNOWN","UNKNOWN",""
"369","156","UNKNOWN","UNKNOWN",""
"370","156","UNKNOWN","UNKNOWN",""
"371","156","UNKNOWN","UNKNOWN",""
"372","156","UNKNOWN","UNKNOWN",""
"373","156","UNKNOWN","UNKNOWN",""
"374","156","UNKNOWN","UNKNOWN",""
"375","156","UNKNOWN","UNKNOWN",""
"376","156","UNKNOWN","UNKNOWN",""
"377","156","UNKNOWN","UNKNOWN",""
"378","156","UNKNOWN","UNKNOWN",""
"379","156","UNKNOWN","UNKNOWN",""
"380","156","UNKNOWN","UNKNOWN",""
"381","156","UNKNOWN","UNKNOWN",""
"382","156","UNKNOWN","UNKNOWN",""
"383","156","UNKNOWN","UNKNOWN",""
"384","156","UNKNOWN","UNKNOWN",""
"385","156","UNKNOWN","UNKNOWN",""
"386","156","UNKNOWN","UNKNOWN",""
"387","156","UNKNOWN","UNKNOWN",""
"388","156","UNKNOWN","UNKNOWN",""
"389","156","UNKNOWN","UNKNOWN",""
"390","156","UNKNOWN","UNKNOWN",""
"391","156","UNKNOWN","UNKNOWN",""
"392","156","UNKNOWN","UNKNOWN",""
"393","156","UNKNOWN","UNKNOWN",""
"394","156","UNKNOWN","UNKNOWN",""
"395","156","UNKNOWN","UNKNOWN",""
"396","156","UNKNOWN","UNKNOWN",""
"397","156","UNKNOWN","UNKNOWN",""
"398","156","UNKNOWN","UNKNOWN",""
"399","156","UNKNOWN","UNKNOWN",""
"400","156","UNKNOWN","UNKNOWN",""
"401","156","UNKNOWN","UNKNOWN",""
"402","156","UNKNOWN","UNKNOWN",""
"403","156","UNKNOWN","UNKNOWN",""
"404","156","UNKNOWN","UNKNOWN",""
"405","156","UNKNOWN","UNKNOWN",""
"406","156","UNKNOWN","UNKNOWN",""
"407","156","UNKNOWN","UNKNOWN",""
"408","156","UNKNOWN","UNKNOWN",""
"409","156","UNKNOWN","UNKNOWN",""
"410","156","UNKNOWN","UNKNOWN",""
"411","156","UNKNOWN","UNKNOWN",""
"412","156","UNKNOWN","UNKNOWN",""
"413","156","UNKNOWN","UNKNOWN",""
"414","156","UNKNOWN","UNKNOWN",""
"415","156","UNKNOWN","RESERVATION_CoreRoute","0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3|21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"416","156","UNKNOWN","UNKNOWN",""
"417","156","UNKNOWN","UNKNOWN",""
"418","156","UNKNOWN","UNKNOWN",""
"419","156","UNKNOWN","UNKNOWN",""
"420","156","UNKNOWN","UNKNOWN",""
"421","156","UNKNOWN","UNKNOWN",""
"422","156","UNKNOWN","UNKNOWN",""
"423","156","UNKNOWN","UNKNOWN",""
"424","156","UNKNOWN","UNKNOWN",""
"425","156","UNKNOWN","UNKNOWN",""
"426","156","UNKNOWN","UNKNOWN",""
"427","156","UNKNOWN","UNKNOWN",""
"428","156","UNKNOWN","UNKNOWN",""
"429","156","UNKNOWN","UNKNOWN",""
"430","156","UNKNOWN","UNKNOWN",""
"431","156","UNKNOWN","UNKNOWN",""
"432","156","UNKNOWN","UNKNOWN",""
"433","156","UNKNOWN","UNKNOWN",""
"434","156","UNKNOWN","UNKNOWN",""
"435","156","UNKNOWN","UNKNOWN",""
"436","156","UNKNOWN","UNKNOWN",""
"437","156","UNKNOWN","UNKNOWN",""
"438","156","UNKNOWN","UNKNOWN",""
"439","156","UNKNOWN","UNKNOWN",""
"440","156","UNKNOWN","UNKNOWN",""
"441","156","UNKNOWN","UNKNOWN",""
"442","156","UNKNOWN","UNKNOWN",""
"443","156","UNKNOWN","UNKNOWN",""
"444","156","UNKNOWN","UNKNOWN",""
"445","156","UNKNOWN","UNKNOWN",""
"446","156","UNKNOWN","UNKNOWN",""
"447","156","UNKNOWN","UNKNOWN",""
"448","156","UNKNOWN","UNKNOWN",""
"449","156","UNKNOWN","UNKNOWN",""
"450","156","UNKNOWN","UNKNOWN",""
"451","156","UNKNOWN","UNKNOWN",""
"452","156","UNKNOWN","UNKNOWN",""
"453","156","UNKNOWN","UNKNOWN",""
"454","156","UNKNOWN","UNKNOWN",""
"455","156","UNKNOWN","UNKNOWN",""
"456","156","UNKNOWN","UNKNOWN",""
"457","156","UNKNOWN","UNKNOWN",""
"458","156","UNKNOWN","UNKNOWN",""
"459","156","UNKNOWN","UNKNOWN",""
"460","156","UNKNOWN","UNKNOWN",""
"461","156","UNKNOWN","UNKNOWN",""
"462","156","UNKNOWN","UNKNOWN",""
"463","156","UNKNOWN","UNKNOWN",""
"464","156","UNKNOWN","UNKNOWN",""
"465","156","UNKNOWN","UNKNOWN",""
"466","156","UNKNOWN","UNKNOWN",""
"467","156","UNKNOWN","UNKNOWN",""
"468","156","UNKNOWN","UNKNOWN",""
"469","156","UNKNOWN","UNKNOWN",""
"470","156","UNKNOWN","UNKNOWN",""
"471","156","UNKNOWN","UNKNOWN",""
"472","156","UNKNOWN","UNKNOWN",""
"473","156","UNKNOWN","UNKNOWN",""
"474","156","UNKNOWN","UNKNOWN",""
"475","156","UNKNOWN","UNKNOWN",""
"476","156","UNKNOWN","UNKNOWN",""
"477","156","UNKNOWN","UNKNOWN",""
"478","156","UNKNOWN","UNKNOWN",""
"479","156","UNKNOWN","UNKNOWN",""
"480","156","UNKNOWN","UNKNOWN",""
"481","156","UNKNOWN","UNKNOWN",""
"482","156","UNKNOWN","UNKNOWN",""
"483","156","UNKNOWN","UNKNOWN",""
"484","156","UNKNOWN","UNKNOWN",""
"485","156","UNKNOWN","UNKNOWN",""
"486","156","UNKNOWN","UNKNOWN",""
"487","156","UNKNOWN","UNKNOWN",""
"488","156","UNKNOWN","UNKNOWN",""
"489","156","UNKNOWN","UNKNOWN",""
"490","156","UNKNOWN","UNKNOWN",""
"491","156","UNKNOWN","UNKNOWN",""
"492","156","UNKNOWN","UNKNOWN",""
"493","156","UNKNOWN","UNKNOWN",""
"494","156","UNKNOWN","UNKNOWN",""
"495","156","UNKNOWN","UNKNOWN",""
"496","156","UNKNOWN","UNKNOWN",""
"497","156","UNKNOWN","UNKNOWN",""
"498","156","UNKNOWN","UNKNOWN",""
"499","156","UNKNOWN","UNKNOWN",""
"500","156","UNKNOWN","UNKNOWN",""
"501","156","UNKNOWN","UNKNOWN",""
"502","156","AIR","HOST_CORRIDOR_AIR","SV5_CORE_CONN_a98881f424039780"
"503","156","UNKNOWN","UNKNOWN",""
"504","156","UNKNOWN","UNKNOWN",""
"505","156","UNKNOWN","UNKNOWN",""
"506","156","UNKNOWN","UNKNOWN",""
"507","156","UNKNOWN","UNKNOWN",""
"508","156","UNKNOWN","UNKNOWN",""
"509","156","UNKNOWN","UNKNOWN",""
"510","156","UNKNOWN","UNKNOWN",""
"511","156","UNKNOWN","UNKNOWN",""
"512","156","UNKNOWN","UNKNOWN",""
"513","156","UNKNOWN","UNKNOWN",""
"514","156","UNKNOWN","UNKNOWN",""
"515","156","UNKNOWN","UNKNOWN",""
"516","156","UNKNOWN","UNKNOWN",""
"517","156","UNKNOWN","UNKNOWN",""
"518","156","UNKNOWN","UNKNOWN",""
"519","156","UNKNOWN","UNKNOWN",""
"520","156","UNKNOWN","UNKNOWN",""
"521","156","UNKNOWN","UNKNOWN",""
"522","156","UNKNOWN","UNKNOWN",""
"523","156","UNKNOWN","UNKNOWN",""
"524","156","UNKNOWN","UNKNOWN",""
"525","156","UNKNOWN","UNKNOWN",""
"526","156","UNKNOWN","UNKNOWN",""
"527","156","UNKNOWN","UNKNOWN",""
"528","156","UNKNOWN","UNKNOWN",""
"529","156","UNKNOWN","UNKNOWN",""
"530","156","UNKNOWN","UNKNOWN",""
"531","156","UNKNOWN","UNKNOWN",""
"532","156","UNKNOWN","RESERVATION_CoreRoute","29dc755094886d48300e9f8cf0fb0e54f09125a29c2fac78855bda7885f7dbaa"
"533","156","UNKNOWN","UNKNOWN",""
"534","156","UNKNOWN","UNKNOWN",""
"535","156","UNKNOWN","UNKNOWN",""
"536","156","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_05885ce148e473a135b3"
"537","156","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_05885ce148e473a135b3"
"538","156","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_05885ce148e473a135b3"
"539","156","AIR","HOST_CORRIDOR_AIR+HOST_COMPONENT_AIR+HOST_COMPONENT_SUPPORT+HOST_COMPONENT_AIR","SV5_OPTIONAL_04"
"540","156","AIR","HOST_CORRIDOR_AIR+HOST_COMPONENT_AIR","SV5_OPTIONAL_04"
"541","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"542","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"543","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"544","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"545","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"546","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"547","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"548","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"549","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"550","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"551","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"552","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"553","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"554","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"555","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"556","156","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_04"
"557","156","UNKNOWN","RESERVATION_CorridorClearance","SV5_OPTIONAL_04"
"558","156","UNKNOWN","UNKNOWN",""
"559","156","UNKNOWN","UNKNOWN",""
"560","156","UNKNOWN","UNKNOWN",""
"561","156","UNKNOWN","UNKNOWN",""
"562","156","UNKNOWN","UNKNOWN",""
"563","156","AIR","HOST_CORRIDOR_AIR","SV5_CORE_CONN_29dc755094886d48"
"564","156","UNKNOWN","UNKNOWN",""
"565","156","UNKNOWN","UNKNOWN",""
"566","156","UNKNOWN","UNKNOWN",""
"567","156","UNKNOWN","UNKNOWN",""
"568","156","UNKNOWN","UNKNOWN",""
"569","156","UNKNOWN","UNKNOWN",""
"570","156","UNKNOWN","UNKNOWN",""
"571","156","UNKNOWN","UNKNOWN",""
"572","156","UNKNOWN","UNKNOWN",""
"573","156","UNKNOWN","UNKNOWN",""
"574","156","UNKNOWN","UNKNOWN",""
"575","156","UNKNOWN","UNKNOWN",""
"576","156","UNKNOWN","UNKNOWN",""
"577","156","UNKNOWN","UNKNOWN",""
"578","156","UNKNOWN","UNKNOWN",""
"579","156","UNKNOWN","UNKNOWN",""
"580","156","UNKNOWN","UNKNOWN",""
"581","156","UNKNOWN","UNKNOWN",""
"582","156","UNKNOWN","UNKNOWN",""
"583","156","UNKNOWN","UNKNOWN",""
"584","156","UNKNOWN","UNKNOWN",""
"585","156","UNKNOWN","UNKNOWN",""
"586","156","UNKNOWN","UNKNOWN",""
"587","156","UNKNOWN","UNKNOWN",""
"588","156","UNKNOWN","UNKNOWN",""
"589","156","UNKNOWN","UNKNOWN",""
"590","156","UNKNOWN","UNKNOWN",""
"591","156","UNKNOWN","UNKNOWN",""
"592","156","UNKNOWN","UNKNOWN",""
"593","156","UNKNOWN","UNKNOWN",""
"594","156","UNKNOWN","UNKNOWN",""
"595","156","UNKNOWN","UNKNOWN",""
"596","156","UNKNOWN","UNKNOWN",""
"597","156","UNKNOWN","UNKNOWN",""
"598","156","UNKNOWN","UNKNOWN",""
"599","156","UNKNOWN","UNKNOWN",""
"600","156","UNKNOWN","UNKNOWN",""
"601","156","UNKNOWN","UNKNOWN",""
"602","156","UNKNOWN","UNKNOWN",""
"603","156","UNKNOWN","UNKNOWN",""
"604","156","UNKNOWN","UNKNOWN",""
"605","156","UNKNOWN","UNKNOWN",""
"606","156","UNKNOWN","UNKNOWN",""
"607","156","UNKNOWN","UNKNOWN",""
"608","156","UNKNOWN","UNKNOWN",""
"609","156","UNKNOWN","UNKNOWN",""
"610","156","UNKNOWN","UNKNOWN",""
"611","156","UNKNOWN","UNKNOWN",""
"612","156","UNKNOWN","UNKNOWN",""
"613","156","UNKNOWN","UNKNOWN",""
"614","156","UNKNOWN","UNKNOWN",""
"615","156","UNKNOWN","UNKNOWN",""
"616","156","UNKNOWN","UNKNOWN",""
"617","156","UNKNOWN","UNKNOWN",""
"618","156","UNKNOWN","UNKNOWN",""
"619","156","UNKNOWN","UNKNOWN",""
"620","156","UNKNOWN","UNKNOWN",""
"621","156","UNKNOWN","UNKNOWN",""
"622","156","UNKNOWN","UNKNOWN",""
"623","156","UNKNOWN","UNKNOWN",""
"0","157","UNKNOWN","UNKNOWN",""
"1","157","UNKNOWN","UNKNOWN",""
"2","157","UNKNOWN","UNKNOWN",""
"3","157","UNKNOWN","UNKNOWN",""
"4","157","UNKNOWN","UNKNOWN",""
"5","157","UNKNOWN","UNKNOWN",""
"6","157","UNKNOWN","UNKNOWN",""
"7","157","UNKNOWN","UNKNOWN",""
"8","157","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_225c40e5664c1cf9ab35"
"9","157","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_225c40e5664c1cf9ab35"
"10","157","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_225c40e5664c1cf9ab35"
"11","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"12","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"13","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"14","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"15","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"16","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"17","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"18","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"19","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
"20","157","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_09"
