contact_id,kind,first_x,first_y,second_x,second_y,direction,route_a,route_b,first_kinds,second_kinds,split_node_id,crossing,predicate,logical_state_transition_checked,geometry_state,player_state,detail,plan_digest
FACE_480_333_480_334_dac91adf2259,FACE,480,333,480,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Clearance,SV5_CONTACT_NODE_FACE_480_333_480_334_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_480_333_481_333_2098699183a1,FACE,480,333,481,333,RIGHT,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_480_333_481_333_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_480_333_481_333_b20815dd28bb,FACE,480,333,481,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_480_333_481_333_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_480_333_481_333_dac91adf2259,FACE,480,333,481,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Passage,SV5_CONTACT_NODE_FACE_480_333_481_333_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_480_334_481_334_b20815dd28bb,FACE,480,334,481,334,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Clearance,Clearance,SV5_CONTACT_NODE_FACE_480_334_481_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_481_333_481_334_2098699183a1,FACE,481,333,481,334,UP,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_481_333_481_334_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_481_333_481_334_b20815dd28bb,FACE,481,333,481,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_481_333_481_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_481_333_481_334_dac91adf2259,FACE,481,333,481,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Clearance,SV5_CONTACT_NODE_FACE_481_333_481_334_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_481_333_482_333_2098699183a1,FACE,481,333,482,333,RIGHT,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_481_333_482_333_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_481_333_482_333_b20815dd28bb,FACE,481,333,482,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_481_333_482_333_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_481_333_482_333_dac91adf2259,FACE,481,333,482,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Passage,SV5_CONTACT_NODE_FACE_481_333_482_333_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_481_334_482_334_b20815dd28bb,FACE,481,334,482,334,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Clearance,Clearance,SV5_CONTACT_NODE_FACE_481_334_482_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_482_333_482_334_2098699183a1,FACE,482,333,482,334,UP,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_482_333_482_334_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_482_333_482_334_b20815dd28bb,FACE,482,333,482,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_482_333_482_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_482_333_482_334_dac91adf2259,FACE,482,333,482,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Clearance,SV5_CONTACT_NODE_FACE_482_333_482_334_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_482_333_483_333_2098699183a1,FACE,482,333,483,333,RIGHT,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_482_333_483_333_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_482_333_483_333_b20815dd28bb,FACE,482,333,483,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_482_333_483_333_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_482_333_483_333_dac91adf2259,FACE,482,333,483,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Passage,SV5_CONTACT_NODE_FACE_482_333_483_333_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_482_334_483_334_b20815dd28bb,FACE,482,334,483,334,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Clearance,Clearance,SV5_CONTACT_NODE_FACE_482_334_483_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_483_333_483_334_2098699183a1,FACE,483,333,483,334,UP,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_483_333_483_334_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_483_333_483_334_b20815dd28bb,FACE,483,333,483,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_483_333_483_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_483_333_483_334_dac91adf2259,FACE,483,333,483,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Clearance,SV5_CONTACT_NODE_FACE_483_333_483_334_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_483_333_484_333_2098699183a1,FACE,483,333,484,333,RIGHT,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_483_333_484_333_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_483_333_484_333_b20815dd28bb,FACE,483,333,484,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_483_333_484_333_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_483_333_484_333_dac91adf2259,FACE,483,333,484,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Passage,SV5_CONTACT_NODE_FACE_483_333_484_333_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_483_334_484_334_b20815dd28bb,FACE,483,334,484,334,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Clearance,Clearance,SV5_CONTACT_NODE_FACE_483_334_484_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_484_333_484_334_2098699183a1,FACE,484,333,484,334,UP,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_484_333_484_334_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_484_333_484_334_b20815dd28bb,FACE,484,333,484,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_484_333_484_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_484_333_484_334_dac91adf2259,FACE,484,333,484,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Clearance,SV5_CONTACT_NODE_FACE_484_333_484_334_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_484_333_485_333_2098699183a1,FACE,484,333,485,333,RIGHT,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_484_333_485_333_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_484_333_485_333_b20815dd28bb,FACE,484,333,485,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Passage,SV5_CONTACT_NODE_FACE_484_333_485_333_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_484_333_485_333_dac91adf2259,FACE,484,333,485,333,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Passage,SV5_CONTACT_NODE_FACE_484_333_485_333_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_484_334_485_334_b20815dd28bb,FACE,484,334,485,334,RIGHT,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Clearance,Clearance,SV5_CONTACT_NODE_FACE_484_334_485_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_485_333_485_334_2098699183a1,FACE,485,333,485,334,UP,SV5_OPTIONAL_TO_VILLAGE,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_485_333_485_334_2098699183a1,Join,"782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_485_333_485_334_b20815dd28bb,FACE,485,333,485,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff,Passage,Clearance,SV5_CONTACT_NODE_FACE_485_333_485_334_b20815dd28bb,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || a98881f4240397805efa4bd7a49fec0d564a271544864f5fdd66657aed45cdff:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_485_333_485_334_dac91adf2259,FACE,485,333,485,334,UP,93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f,SV5_OPTIONAL_TO_VILLAGE,Passage,Clearance,SV5_CONTACT_NODE_FACE_485_333_485_334_dac91adf2259,Join,"93f752cf7b8f813c7187a636bc069c5d6f346ab0cc35ccae94931bdb9059f48f:mask=0,forge=0,seal=0,boss=0 || 782c704b3623c75af86d3774b2d1e43febdc134fdfd5d31768dade65cba70582:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
