slot_index,pattern_x,pattern_y,room_id,route_ownership,candidate_id,mask_hex,socket_signature,transform,attempt_count
1218,66,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_768C,0x768C,N8-S3-W7-EC,IDENTITY_NO_ROTATION,1
1219,67,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_74A0,0x74A0,N8-SF-W7-ED,IDENTITY_NO_ROTATION,1
1220,68,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_6222,0x6222,N9-SD-WF-EF,IDENTITY_NO_ROTATION,1
1221,69,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_6040,0x6040,N9-SF-WF-EF,IDENTITY_NO_ROTATION,1
1222,70,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_6448,0x6448,N9-S7-WF-EE,IDENTITY_NO_ROTATION,1
1223,71,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_62AF,0x62AF,N9-S0-WE-EC,IDENTITY_NO_ROTATION,1
1224,72,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_460B,0x460B,NB-S4-WE-EE,IDENTITY_NO_ROTATION,1
1225,73,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_4777,0x4777,NB-S8-W8-EF,IDENTITY_NO_ROTATION,1
1226,74,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_739B,0x739B,N8-S4-W0-EC,IDENTITY_NO_ROTATION,1
1227,75,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_70D0,0x70D0,N8-SF-W5-ED,IDENTITY_NO_ROTATION,1
1228,76,12,R07_WIDE,FILLER_DETAIL,VIS01_MP_74A0,0x74A0,N8-SF-W7-ED,IDENTITY_NO_ROTATION,1
1229,77,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_7518,0x7518,N8-S7-W1-EE,IDENTITY_NO_ROTATION,1
1230,78,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_7117,0x7117,N8-S8-W0-EF,IDENTITY_NO_ROTATION,1
1231,79,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_768C,0x768C,N8-S3-W7-EC,IDENTITY_NO_ROTATION,1
1232,80,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_1D9D,0x1D9D,NE-S2-W0-E8,IDENTITY_NO_ROTATION,1
1233,81,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_1A08,0x1A08,NE-S7-W7-EA,IDENTITY_NO_ROTATION,1
1234,82,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_1ECC,0x1ECC,NE-S3-W7-E8,IDENTITY_NO_ROTATION,1
1235,83,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_1F0D,0x1F0D,NE-S2-W2-EA,IDENTITY_NO_ROTATION,1
1236,84,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_136E,0x136E,NE-S1-W3-EE,IDENTITY_NO_ROTATION,1
1237,85,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_1020,0x1020,NE-SF-W7-EF,IDENTITY_NO_ROTATION,1
1238,86,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_1773,0x1773,NE-SC-W0-EF,IDENTITY_NO_ROTATION,1
1239,87,12,R08_WIDE,FILLER_DETAIL,VIS01_MP_15D0,0x15D0,NE-SF-W1-ED,IDENTITY_NO_ROTATION,1
1240,88,12,R09_EXIT,FILLER_DETAIL,VIS01_MP_6000,0x6000,N9-SF-WF-EF,IDENTITY_NO_ROTATION,1
1241,89,12,R09_EXIT,FILLER_DETAIL,VIS01_MP_66F0,0x66F0,N9-SF-WD-ED,IDENTITY_NO_ROTATION,1
1242,90,12,R09_EXIT,FILLER_DETAIL,VIS01_MP_6222,0x6222,N9-SD-WF-EF,IDENTITY_NO_ROTATION,1
1243,91,12,R09_EXIT,FILLER_DETAIL,VIS01_MP_6020,0x6020,N9-SF-WF-EF,IDENTITY_NO_ROTATION,1
1244,92,12,R09_EXIT,FILLER_DETAIL,VIS01_MP_66F0,0x66F0,N9-SF-WD-ED,IDENTITY_NO_ROTATION,1
1245,93,12,R09_EXIT,FILLER_DETAIL,VIS01_MP_6448,0x6448,N9-S7-WF-EE,IDENTITY_NO_ROTATION,1
1246,94,12,R09_EXIT,FILLER_DETAIL,VIS01_MP_18E2,0x18E2,NE-SD-W7-E9,IDENTITY_NO_ROTATION,1
1247,95,12,R09_EXIT,FILLER_DETAIL,VIS01_MP_1904,0x1904,NE-SB-W3-EB,IDENTITY_NO_ROTATION,1
1248,0,13,R01_START,FILLER_DETAIL,VIS01_MP_04C1,0x04C1,NF-SE-WE-ED,IDENTITY_NO_ROTATION,1
1249,1,13,R01_START,FILLER_DETAIL,VIS01_MP_0542,0x0542,NF-SD-WB-EF,IDENTITY_NO_ROTATION,1
1250,2,13,R01_START,FILLER_DETAIL,VIS01_MP_38F0,0x38F0,NC-SF-W5-E9,IDENTITY_NO_ROTATION,1
1251,3,13,R01_START,FILLER_DETAIL,VIS01_MP_0648,0x0648,NF-S7-WF-EE,IDENTITY_NO_ROTATION,1
1252,4,13,R01_START,FILLER_DETAIL,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,1
1253,5,13,R01_START,FILLER_DETAIL,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,1
1254,6,13,R01_START,FILLER_DETAIL,VIS01_MP_3FA0,0x3FA0,NC-SF-W3-E9,IDENTITY_NO_ROTATION,1
1255,7,13,R01_START,FILLER_DETAIL,VIS01_MP_3C19,0x3C19,NC-S6-W4-EA,IDENTITY_NO_ROTATION,1
1256,8,13,R01_START,FILLER_DETAIL,VIS01_MP_0855,0x0855,NF-SA-WC-EB,IDENTITY_NO_ROTATION,1
1257,9,13,R01_START,FILLER_DETAIL,VIS01_MP_160F,0x160F,NE-S0-W6-EE,IDENTITY_NO_ROTATION,1
1258,10,13,R01_START,FILLER_DETAIL,VIS01_MP_0D01,0x0D01,NF-SE-WA-EB,IDENTITY_NO_ROTATION,1
1259,11,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_0BE2,0x0BE2,NF-SD-WB-E9,IDENTITY_NO_ROTATION,1
1260,12,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_0E06,0x0E06,NF-S9-WF-EB,IDENTITY_NO_ROTATION,1
1261,13,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_0C8D,0x0C8D,NF-S2-WE-E8,IDENTITY_NO_ROTATION,1
1262,14,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_032E,0x032E,NF-S1-WB-EE,IDENTITY_NO_ROTATION,1
1263,15,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_0180,0x0180,NF-SF-WB-ED,IDENTITY_NO_ROTATION,1
1264,16,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,1
1265,17,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,1
1266,18,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_2020,0x2020,ND-SF-WF-EF,IDENTITY_NO_ROTATION,1
1267,19,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,1
1268,20,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_2400,0x2400,ND-SF-WF-EF,IDENTITY_NO_ROTATION,1
1269,21,13,R02_WIDE,FILLER_DETAIL,VIS01_MP_2271,0x2271,ND-SE-WC-EF,IDENTITY_NO_ROTATION,1
1270,22,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_2641,0x2641,ND-SE-WE-EF,IDENTITY_NO_ROTATION,1
1271,23,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_2641,0x2641,ND-SE-WE-EF,IDENTITY_NO_ROTATION,1
1272,24,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_30E2,0x30E2,NC-SD-W7-ED,IDENTITY_NO_ROTATION,1
1273,25,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_310B,0x310B,NC-S4-W2-EE,IDENTITY_NO_ROTATION,1
1274,26,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_34D0,0x34D0,NC-SF-W5-ED,IDENTITY_NO_ROTATION,1
1275,27,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_3267,0x3267,NC-S8-W6-EF,IDENTITY_NO_ROTATION,1
1276,28,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,1
1277,29,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_3773,0x3773,NC-SC-W0-EF,IDENTITY_NO_ROTATION,1
1278,30,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_2A33,0x2A33,ND-SC-WC-EB,IDENTITY_NO_ROTATION,1
1279,31,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,1
1280,32,13,R03_WIDE,FILLER_DETAIL,VIS01_MP_BB8B,0xBB8B,N4-S4-W2-E0,IDENTITY_NO_ROTATION,1
1281,33,13,R04_WIDE,FILLER_DETAIL,VIS01_MP_B837,0xB837,N4-S8-W4-E3,IDENTITY_NO_ROTATION,1
1282,34,13,R04_WIDE,FILLER_DETAIL,VIS01_MP_B8B3,0xB8B3,N4-SC-W4-E1,IDENTITY_NO_ROTATION,1
1283,35,13,R04_WIDE,FILLER_DETAIL,VIS01_MP_B922,0xB922,N4-SD-W3-E3,IDENTITY_NO_ROTATION,1
1284,36,13,R04_WIDE,SPLIT_REJOIN,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,1
1285,37,13,R04_WIDE,SPLIT_REJOIN,VIS01_MP_BB0D,0xBB0D,N4-S2-W2-E2,IDENTITY_NO_ROTATION,4
1286,38,13,R04_WIDE,SPLIT_REJOIN,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,2
1287,39,13,R04_WIDE,SPLIT_REJOIN,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,3
1288,40,13,R04_WIDE,SPLIT_REJOIN,VIS01_MP_8800,0x8800,N7-SF-WF-E3,IDENTITY_NO_ROTATION,26
1289,41,13,R04_WIDE,FILLER_DETAIL,VIS01_MP_8DEE,0x8DEE,N7-S1-WB-E0,IDENTITY_NO_ROTATION,1
1290,42,13,R04_WIDE,FILLER_DETAIL,VIS01_MP_8010,0x8010,N7-SF-WD-E7,IDENTITY_NO_ROTATION,1
1291,43,13,R04_WIDE,FILLER_DETAIL,VIS01_MP_8EB0,0x8EB0,N7-SF-WD-E1,IDENTITY_NO_ROTATION,1
1292,44,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_8502,0x8502,N7-SD-WB-E7,IDENTITY_NO_ROTATION,1
1293,45,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_8393,0x8393,N7-SC-W8-E5,IDENTITY_NO_ROTATION,1
1294,46,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_8641,0x8641,N7-SE-WE-E7,IDENTITY_NO_ROTATION,1
1295,47,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_8641,0x8641,N7-SE-WE-E7,IDENTITY_NO_ROTATION,1
1296,48,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_A29F,0xA29F,N5-S0-WC-E4,IDENTITY_NO_ROTATION,1
1297,49,13,R05_WIDE,BRANCH,VIS01_MP_8080,0x8080,N7-SF-WF-E5,IDENTITY_NO_ROTATION,29
1298,50,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_A29F,0xA29F,N5-S0-WC-E4,IDENTITY_NO_ROTATION,1
1299,51,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_A057,0xA057,N5-S8-WC-E7,IDENTITY_NO_ROTATION,1
1300,52,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_50F0,0x50F0,NA-SF-W5-ED,IDENTITY_NO_ROTATION,1
1301,53,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_5105,0x5105,NA-SA-W2-EF,IDENTITY_NO_ROTATION,1
1302,54,13,R05_WIDE,FILLER_DETAIL,VIS01_MP_5520,0x5520,NA-SF-W3-EF,IDENTITY_NO_ROTATION,1
1303,55,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_5000,0x5000,NA-SF-W7-EF,IDENTITY_NO_ROTATION,1
1304,56,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_B33B,0xB33B,N4-S4-W0-E6,IDENTITY_NO_ROTATION,1
1305,57,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_B082,0xB082,N4-SD-W7-E5,IDENTITY_NO_ROTATION,1
1306,58,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_AA17,0xAA17,N5-S8-WC-E3,IDENTITY_NO_ROTATION,1
1307,59,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,1
1308,60,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_A809,0xA809,N5-S6-WE-E2,IDENTITY_NO_ROTATION,1
1309,61,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,1
1310,62,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_A000,0xA000,N5-SF-WF-E7,IDENTITY_NO_ROTATION,1
1311,63,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,1
1312,64,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_4400,0x4400,NB-SF-WF-EF,IDENTITY_NO_ROTATION,1
1313,65,13,R06_WIDE,FILLER_DETAIL,VIS01_MP_4300,0x4300,NB-SF-WB-EF,IDENTITY_NO_ROTATION,1
1314,66,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_460B,0x460B,NB-S4-WE-EE,IDENTITY_NO_ROTATION,1
1315,67,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_44DF,0x44DF,NB-S0-WC-EC,IDENTITY_NO_ROTATION,1
1316,68,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_4340,0x4340,NB-SF-WB-EF,IDENTITY_NO_ROTATION,1
1317,69,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_41C8,0x41C8,NB-S7-WB-EC,IDENTITY_NO_ROTATION,1
1318,70,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_44DF,0x44DF,NB-S0-WC-EC,IDENTITY_NO_ROTATION,1
1319,71,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_4455,0x4455,NB-SA-WC-EF,IDENTITY_NO_ROTATION,1
1320,72,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_54F0,0x54F0,NA-SF-W5-ED,IDENTITY_NO_ROTATION,1
1321,73,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_5501,0x5501,NA-SE-W2-EF,IDENTITY_NO_ROTATION,1
1322,74,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_507C,0x507C,NA-S3-W5-EE,IDENTITY_NO_ROTATION,1
1323,75,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_500D,0x500D,NA-S2-W6-EE,IDENTITY_NO_ROTATION,1
1324,76,13,R07_WIDE,FILLER_DETAIL,VIS01_MP_5540,0x5540,NA-SF-W3-EF,IDENTITY_NO_ROTATION,1
1325,77,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_5540,0x5540,NA-SF-W3-EF,IDENTITY_NO_ROTATION,1
1326,78,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_404E,0x404E,NB-S1-WF-EE,IDENTITY_NO_ROTATION,1
1327,79,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_54F0,0x54F0,NA-SF-W5-ED,IDENTITY_NO_ROTATION,1
1328,80,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_746C,0x746C,N8-S3-W7-EE,IDENTITY_NO_ROTATION,1
1329,81,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_7227,0x7227,N8-S8-W6-EF,IDENTITY_NO_ROTATION,1
1330,82,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_604D,0x604D,N9-S2-WE-EE,IDENTITY_NO_ROTATION,1
1331,83,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_77D0,0x77D0,N8-SF-W1-ED,IDENTITY_NO_ROTATION,1
1332,84,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_6222,0x6222,N9-SD-WF-EF,IDENTITY_NO_ROTATION,1
1333,85,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_6020,0x6020,N9-SF-WF-EF,IDENTITY_NO_ROTATION,1
1334,86,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_6604,0x6604,N9-SB-WF-EF,IDENTITY_NO_ROTATION,1
1335,87,13,R08_WIDE,FILLER_DETAIL,VIS01_MP_64EC,0x64EC,N9-S3-WF-EC,IDENTITY_NO_ROTATION,1
1336,88,13,R09_EXIT,FILLER_DETAIL,VIS01_MP_7117,0x7117,N8-S8-W0-EF,IDENTITY_NO_ROTATION,1
1337,89,13,R09_EXIT,FILLER_DETAIL,VIS01_MP_460B,0x460B,NB-S4-WE-EE,IDENTITY_NO_ROTATION,1
1338,90,13,R09_EXIT,FILLER_DETAIL,VIS01_MP_7226,0x7226,N8-S9-W7-EF,IDENTITY_NO_ROTATION,1
1339,91,13,R09_EXIT,FILLER_DETAIL,VIS01_MP_732A,0x732A,N8-S5-W3-EE,IDENTITY_NO_ROTATION,1
1340,92,13,R09_EXIT,FILLER_DETAIL,VIS01_MP_77D0,0x77D0,N8-SF-W1-ED,IDENTITY_NO_ROTATION,1
1341,93,13,R09_EXIT,FILLER_DETAIL,VIS01_MP_746C,0x746C,N8-S3-W7-EE,IDENTITY_NO_ROTATION,1
1342,94,13,R09_EXIT,FILLER_DETAIL,VIS01_MP_7362,0x7362,N8-SD-W3-EF,IDENTITY_NO_ROTATION,1
1343,95,13,R09_EXIT,FILLER_DETAIL,VIS01_MP_7117,0x7117,N8-S8-W0-EF,IDENTITY_NO_ROTATION,1
1344,0,14,R01_START,FILLER_DETAIL,VIS01_MP_2622,0x2622,ND-SD-WF-EF,IDENTITY_NO_ROTATION,1
1345,1,14,R01_START,FILLER_DETAIL,VIS01_MP_2400,0x2400,ND-SF-WF-EF,IDENTITY_NO_ROTATION,1
1346,2,14,R01_START,FILLER_DETAIL,VIS01_MP_D8E9,0xD8E9,N2-S6-W6-E0,IDENTITY_NO_ROTATION,1
1347,3,14,R01_START,FILLER_DETAIL,VIS01_MP_D833,0xD833,N2-SC-W4-E3,IDENTITY_NO_ROTATION,1
1348,4,14,R01_START,FILLER_DETAIL,VIS01_MP_DC70,0xDC70,N2-SF-W5-E3,IDENTITY_NO_ROTATION,1
1349,5,14,R01_START,FILLER_DETAIL,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,1
1350,6,14,R01_START,FILLER_DETAIL,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,1
1351,7,14,R01_START,FILLER_DETAIL,VIS01_MP_DC70,0xDC70,N2-SF-W5-E3,IDENTITY_NO_ROTATION,1
1352,8,14,R01_START,FILLER_DETAIL,VIS01_MP_2A33,0x2A33,ND-SC-WC-EB,IDENTITY_NO_ROTATION,1
1353,9,14,R01_START,FILLER_DETAIL,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,1
1354,10,14,R01_START,FILLER_DETAIL,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,1
1355,11,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,1
1356,12,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_2020,0x2020,ND-SF-WF-EF,IDENTITY_NO_ROTATION,1
1357,13,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,1
1358,14,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_2413,0x2413,ND-SC-WC-EF,IDENTITY_NO_ROTATION,1
1359,15,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_22AE,0x22AE,ND-S1-WF-EC,IDENTITY_NO_ROTATION,1
1360,16,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_C157,0xC157,N3-S8-W8-E7,IDENTITY_NO_ROTATION,1
1361,17,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_CEC0,0xCEC0,N3-SF-WF-E1,IDENTITY_NO_ROTATION,1
1362,18,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_C271,0xC271,N3-SE-WC-E7,IDENTITY_NO_ROTATION,1
1363,19,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_C0BB,0xC0BB,N3-S4-WC-E4,IDENTITY_NO_ROTATION,1
1364,20,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_C474,0xC474,N3-SB-WD-E7,IDENTITY_NO_ROTATION,1
1365,21,14,R02_WIDE,FILLER_DETAIL,VIS01_MP_C460,0xC460,N3-SF-WF-E7,IDENTITY_NO_ROTATION,1
1366,22,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_F8A3,0xF8A3,N0-SC-W6-E1,IDENTITY_NO_ROTATION,1
1367,23,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_F944,0xF944,N0-SB-W3-E3,IDENTITY_NO_ROTATION,1
1368,24,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_D0C9,0xD0C9,N2-S6-W6-E4,IDENTITY_NO_ROTATION,1
1369,25,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,1
1370,26,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,1
1371,27,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,1
1372,28,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_CB39,0xCB39,N3-S6-W8-E2,IDENTITY_NO_ROTATION,1
1373,29,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_C9AE,0xC9AE,N3-S1-WB-E0,IDENTITY_NO_ROTATION,1
1374,30,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_CC77,0xCC77,N3-S8-WC-E3,IDENTITY_NO_ROTATION,1
1375,31,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_CBB3,0xCBB3,N3-SC-W8-E1,IDENTITY_NO_ROTATION,1
1376,32,14,R03_WIDE,FILLER_DETAIL,VIS01_MP_E837,0xE837,N1-S8-WC-E3,IDENTITY_NO_ROTATION,1
1377,33,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_F629,0xF629,N0-S6-W6-E6,IDENTITY_NO_ROTATION,1
1378,34,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_EC44,0xEC44,N1-SB-WF-E3,IDENTITY_NO_ROTATION,1
1379,35,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_EA00,0xEA00,N1-SF-WF-E3,IDENTITY_NO_ROTATION,1
1380,36,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_EE09,0xEE09,N1-S6-WE-E2,IDENTITY_NO_ROTATION,1
1381,37,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_ECC8,0xECC8,N1-S7-WF-E0,IDENTITY_NO_ROTATION,1
1382,38,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_E020,0xE020,N1-SF-WF-E7,IDENTITY_NO_ROTATION,1
1383,39,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_E0A2,0xE0A2,N1-SD-WF-E5,IDENTITY_NO_ROTATION,1
1384,40,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_FDC1,0xFDC1,N0-SE-W2-E1,IDENTITY_NO_ROTATION,1
1385,41,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_FA0F,0xFA0F,N0-S0-W6-E2,IDENTITY_NO_ROTATION,1
1386,42,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_FFD0,0xFFD0,N0-SF-W1-E1,IDENTITY_NO_ROTATION,1
1387,43,14,R04_WIDE,FILLER_DETAIL,VIS01_MP_FF44,0xFF44,N0-SB-W3-E3,IDENTITY_NO_ROTATION,1
1388,44,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_F300,0xF300,N0-SF-W3-E7,IDENTITY_NO_ROTATION,1
1389,45,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_F037,0xF037,N0-S8-W4-E7,IDENTITY_NO_ROTATION,1
1390,46,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_F415,0xF415,N0-SA-W4-E7,IDENTITY_NO_ROTATION,1
1391,47,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_F415,0xF415,N0-SA-W4-E7,IDENTITY_NO_ROTATION,1
1392,48,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_90A1,0x90A1,N6-SE-W6-E5,IDENTITY_NO_ROTATION,1
1393,49,14,R05_WIDE,BRANCH,VIS01_MP_91D9,0x91D9,N6-S6-W0-E4,IDENTITY_NO_ROTATION,3
1394,50,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_9571,0x9571,N6-SE-W0-E7,IDENTITY_NO_ROTATION,1
1395,51,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_9200,0x9200,N6-SF-W7-E7,IDENTITY_NO_ROTATION,1
1396,52,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_893F,0x893F,N7-S0-W8-E2,IDENTITY_NO_ROTATION,1
1397,53,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_9705,0x9705,N6-SA-W2-E7,IDENTITY_NO_ROTATION,1
1398,54,14,R05_WIDE,FILLER_DETAIL,VIS01_MP_8A2C,0x8A2C,N7-S3-WF-E2,IDENTITY_NO_ROTATION,1
1399,55,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_88D8,0x88D8,N7-S7-WD-E0,IDENTITY_NO_ROTATION,1
1400,56,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_E439,0xE439,N1-S6-WC-E6,IDENTITY_NO_ROTATION,1
1401,57,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_E0A2,0xE0A2,N1-SD-WF-E5,IDENTITY_NO_ROTATION,1
1402,58,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_99F0,0x99F0,N6-SF-W1-E1,IDENTITY_NO_ROTATION,1
1403,59,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_E673,0xE673,N1-SC-WC-E7,IDENTITY_NO_ROTATION,1
1404,60,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_9B01,0x9B01,N6-SE-W2-E3,IDENTITY_NO_ROTATION,1
1405,61,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_9B01,0x9B01,N6-SE-W2-E3,IDENTITY_NO_ROTATION,1
1406,62,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_9EC0,0x9EC0,N6-SF-W7-E1,IDENTITY_NO_ROTATION,1
1407,63,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_9C66,0x9C66,N6-S9-W7-E3,IDENTITY_NO_ROTATION,1
1408,64,14,R06_WIDE,FILLER_DETAIL,VIS01_MP_4455,0x4455,NB-SA-WC-EF,IDENTITY_NO_ROTATION,1
