pair_key,sector_a,sector_b,lower_bound,endpoint_pairs,plan_digest
S04_02|S04_02,S04_02,S04_02,0,16,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_02|S04_03,S04_02,S04_03,1,20,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_02|S04_04,S04_02,S04_04,33,8,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_03|S04_03,S04_03,S04_03,0,25,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_03|S04_04,S04_03,S04_04,1,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_03|S04_05,S04_03,S04_05,33,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_04|S04_04,S04_04,S04_04,0,4,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_04|S04_05,S04_04,S04_05,1,4,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_04|S04_06,S04_04,S04_06,33,30,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_05|S04_05,S04_05,S04_05,0,4,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_05|S04_06,S04_05,S04_06,1,30,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_05|S04_07,S04_05,S04_07,33,16,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_06|S04_06,S04_06,S04_06,0,225,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_06|S04_07,S04_06,S04_07,1,120,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_06|S04_08,S04_06,S04_08,33,45,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_06|S05_08,S04_06,S05_08,34,75,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_07|S04_07,S04_07,S04_07,0,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_07|S04_08,S04_07,S04_08,1,24,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_07|S04_09,S04_07,S04_09,33,72,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_07|S05_08,S04_07,S05_08,2,40,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_07|S05_09,S04_07,S05_09,34,24,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_07|S06_07,S04_07,S06_07,49,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_08|S04_08,S04_08,S04_08,0,9,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_08|S04_09,S04_08,S04_09,1,27,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_08|S04_10,S04_08,S04_10,33,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_08|S05_08,S04_08,S05_08,1,15,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_08|S05_09,S04_08,S05_09,2,9,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_08|S05_10,S04_08,S05_10,34,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_09|S04_09,S04_09,S04_09,0,81,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_09|S04_10,S04_09,S04_10,1,126,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_09|S04_11,S04_09,S04_11,33,198,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_09|S05_08,S05_08,S04_09,2,45,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_09|S05_09,S04_09,S05_09,1,27,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_09|S05_10,S04_09,S05_10,2,126,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_09|S05_11,S04_09,S05_11,34,126,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_09|S06_09,S04_09,S06_09,49,117,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S04_10,S04_10,S04_10,0,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S04_11,S04_10,S04_11,1,308,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S04_12,S04_10,S04_12,33,126,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S05_08,S05_08,S04_10,34,70,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S05_09,S05_09,S04_10,2,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S05_10,S04_10,S05_10,1,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S05_11,S04_10,S05_11,2,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S05_12,S04_10,S05_12,34,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_10|S06_10,S04_10,S06_10,49,14,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_11|S04_11,S04_11,S04_11,0,484,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_11|S04_12,S04_11,S04_12,1,198,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_11|S05_09,S05_09,S04_11,34,66,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_11|S05_10,S05_10,S04_11,2,308,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_11|S05_11,S04_11,S05_11,1,308,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_11|S05_12,S04_11,S05_12,2,66,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_11|S06_11,S04_11,S06_11,49,176,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_12|S04_12,S04_12,S04_12,0,81,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_12|S05_10,S05_10,S04_12,34,126,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_12|S05_11,S05_11,S04_12,2,126,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_12|S05_12,S04_12,S05_12,1,27,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_12|S06_12,S04_12,S06_12,49,63,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_08|S05_08,S05_08,S05_08,0,25,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_08|S05_09,S05_08,S05_09,1,15,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_08|S05_10,S05_08,S05_10,33,70,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_08|S06_07,S06_07,S05_08,2,40,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_08|S06_09,S05_08,S06_09,2,65,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_08|S06_10,S05_08,S06_10,34,5,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_08|S07_08,S05_08,S07_08,49,15,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_09|S05_09,S05_09,S05_09,0,9,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_09|S05_10,S05_09,S05_10,1,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_09|S05_11,S05_09,S05_11,33,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_09|S06_07,S06_07,S05_09,34,24,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_09|S06_09,S05_09,S06_09,1,39,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_09|S06_10,S05_09,S06_10,2,3,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_09|S06_11,S05_09,S06_11,34,24,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_09|S07_09,S05_09,S07_09,49,30,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_10|S05_10,S05_10,S05_10,0,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_10|S05_11,S05_10,S05_11,1,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_10|S05_12,S05_10,S05_12,33,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_10|S06_09,S06_09,S05_10,2,182,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_10|S06_10,S05_10,S06_10,1,14,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_10|S06_11,S05_10,S06_11,2,112,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_10|S06_12,S05_10,S06_12,34,98,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_10|S07_10,S05_10,S07_10,49,154,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_11|S05_11,S05_11,S05_11,0,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_11|S05_12,S05_11,S05_12,1,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_11|S06_09,S06_09,S05_11,34,182,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_11|S06_10,S06_10,S05_11,2,14,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_11|S06_11,S05_11,S06_11,1,112,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_11|S06_12,S05_11,S06_12,2,98,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_11|S07_11,S05_11,S07_11,49,112,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_12|S05_12,S05_12,S05_12,0,9,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_12|S06_10,S06_10,S05_12,34,3,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_12|S06_11,S06_11,S05_12,2,24,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_12|S06_12,S05_12,S06_12,1,21,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S05_12|S07_12,S05_12,S07_12,49,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_07|S06_07,S06_07,S06_07,0,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_07|S06_09,S06_07,S06_09,33,104,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_07|S07_07,S06_07,S07_07,1,72,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_07|S07_08,S06_07,S07_08,2,24,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_07|S07_09,S06_07,S07_09,34,80,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S06_09,S06_09,S06_09,0,169,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S06_10,S06_09,S06_10,1,13,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S06_11,S06_09,S06_11,33,104,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S07_07,S07_07,S06_09,34,117,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S07_08,S07_08,S06_09,2,39,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S07_09,S06_09,S07_09,1,130,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S07_10,S06_09,S07_10,2,143,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S07_11,S06_09,S07_11,34,104,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_09|S08_09,S06_09,S08_09,49,13,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S06_10,S06_10,S06_10,0,1,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S06_11,S06_10,S06_11,1,8,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S06_12,S06_10,S06_12,33,7,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S07_08,S07_08,S06_10,34,3,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S07_09,S07_09,S06_10,2,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S07_10,S06_10,S07_10,1,11,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S07_11,S06_10,S07_11,2,8,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S07_12,S06_10,S07_12,34,12,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_10|S08_10,S06_10,S08_10,49,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_11|S06_11,S06_11,S06_11,0,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_11|S06_12,S06_11,S06_12,1,56,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_11|S07_09,S07_09,S06_11,34,80,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_11|S07_10,S07_10,S06_11,2,88,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_11|S07_11,S06_11,S07_11,1,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_11|S07_12,S06_11,S07_12,2,96,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_11|S08_11,S06_11,S08_11,49,104,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_12|S06_12,S06_12,S06_12,0,49,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_12|S07_10,S07_10,S06_12,34,77,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_12|S07_11,S07_11,S06_12,2,56,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_12|S07_12,S06_12,S07_12,1,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S06_12|S08_12,S06_12,S08_12,49,49,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_00|S07_00,S07_00,S07_00,0,9,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_00|S08_01,S07_00,S08_01,2,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_00|S09_00,S07_00,S09_00,49,21,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_07|S07_07,S07_07,S07_07,0,81,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_07|S07_08,S07_07,S07_08,1,27,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_07|S07_09,S07_07,S07_09,33,90,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_07|S08_08,S07_07,S08_08,2,9,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_07|S08_09,S07_07,S08_09,34,9,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_07|S09_07,S07_07,S09_07,49,27,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_08|S07_08,S07_08,S07_08,0,9,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_08|S07_09,S07_08,S07_09,1,30,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_08|S07_10,S07_08,S07_10,33,33,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_08|S08_08,S07_08,S08_08,1,3,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_08|S08_09,S07_08,S08_09,2,3,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_08|S08_10,S07_08,S08_10,34,18,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_08|S09_08,S07_08,S09_08,49,24,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_09|S07_09,S07_09,S07_09,0,100,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_09|S07_10,S07_09,S07_10,1,110,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_09|S07_11,S07_09,S07_11,33,80,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_09|S08_08,S08_08,S07_09,2,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_09|S08_09,S07_09,S08_09,1,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_09|S08_10,S07_09,S08_10,2,60,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_09|S08_11,S07_09,S08_11,34,130,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_10|S07_10,S07_10,S07_10,0,121,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_10|S07_11,S07_10,S07_11,1,88,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_10|S07_12,S07_10,S07_12,33,132,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_10|S08_08,S08_08,S07_10,34,11,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_10|S08_09,S08_09,S07_10,2,11,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_10|S08_10,S07_10,S08_10,1,66,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_10|S08_11,S07_10,S08_11,2,143,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_10|S08_12,S07_10,S08_12,34,77,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_11|S07_11,S07_11,S07_11,0,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_11|S07_12,S07_11,S07_12,1,96,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_11|S08_09,S08_09,S07_11,34,8,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_11|S08_10,S08_10,S07_11,2,48,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_11|S08_11,S07_11,S08_11,1,104,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_11|S08_12,S07_11,S08_12,2,56,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_11|S09_11,S07_11,S09_11,49,16,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_12|S07_12,S07_12,S07_12,0,144,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_12|S08_10,S08_10,S07_12,34,72,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_12|S08_11,S08_11,S07_12,2,156,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_12|S08_12,S07_12,S08_12,1,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S07_12|S09_12,S07_12,S09_12,49,72,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_01|S08_01,S08_01,S08_01,0,4,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_01|S09_00,S09_00,S08_01,2,14,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_01|S09_01,S08_01,S09_01,1,26,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_01|S09_02,S08_01,S09_02,2,26,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_01|S09_03,S08_01,S09_03,34,2,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_01|S10_01,S08_01,S10_01,49,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_08|S08_08,S08_08,S08_08,0,1,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_08|S08_09,S08_08,S08_09,1,1,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_08|S08_10,S08_08,S08_10,33,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_08|S09_07,S09_07,S08_08,2,3,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_08|S09_08,S08_08,S09_08,1,8,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_08|S10_08,S08_08,S10_08,49,1,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_09|S08_09,S08_09,S08_09,0,1,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_09|S08_10,S08_09,S08_10,1,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_09|S08_11,S08_09,S08_11,33,13,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_09|S09_07,S09_07,S08_09,34,3,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_09|S09_08,S09_08,S08_09,2,8,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_09|S09_11,S08_09,S09_11,34,2,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_10|S08_10,S08_10,S08_10,0,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_10|S08_11,S08_10,S08_11,1,78,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_10|S08_12,S08_10,S08_12,33,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_10|S09_08,S09_08,S08_10,34,48,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_10|S09_11,S08_10,S09_11,2,12,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_10|S09_12,S08_10,S09_12,34,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_11|S08_11,S08_11,S08_11,0,169,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_11|S08_12,S08_11,S08_12,1,91,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_11|S09_11,S08_11,S09_11,1,26,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_11|S09_12,S08_11,S09_12,2,78,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_11|S10_11,S08_11,S10_11,49,286,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_12|S08_12,S08_12,S08_12,0,49,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_12|S09_11,S09_11,S08_12,2,14,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S08_12|S09_12,S08_12,S09_12,1,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
