candidate_id,stable_rank,stable_hash,status,reason,eligible,from_room,to_room,host,sector_id,baseline_cost,new_cost,ordered_path,plan_digest
"SV5_LOOP_CAND_5f9a8a3f39dd383044bf","6888970584174966832","5f9a8a3f39dd383044bf73e4f3efd533539a457eeed0b8ed52bd3773f97527fc","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","16","16","564,127|563,127|563,126|562,126|561,126|561,125|560,125|559,125|558,125|558,124|557,124|556,124|555,124|555,123|554,123|553,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_5fa995e9f0e498df040c","6893205536668686559","5fa995e9f0e498df040c932dd38908a9d965524dddc0abecdbffabdf8feaf9f6","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_02284733d117494c6d27_LINK","SV5_INFILL_ROOM_030a02d7aa5a692e4bf7_LINK","SV5_OPTIONAL_12","S11_00","23","23","42,351|41,351|40,351|40,352|39,352|38,352|38,353|37,353|36,353|36,354|35,354|34,354|34,355|33,355|32,355|32,356|31,356|30,356|30,357|29,357|28,357|28,358|27,358","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_61712cc0a9ba75485d84","7021442500040226120","61712cc0a9ba75485d842461cecd8f3639e89a3dd4760b76e45a7662c61ed822","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_02284733d117494c6d27_LINK","SV5_INFILL_ROOM_030a02d7aa5a692e4bf7_LINK","SV5_OPTIONAL_12","S11_00","16","16","42,351|41,351|41,352|40,352|40,353|39,353|39,354|38,354|38,355|37,355|37,356|36,356|36,357|35,357|35,358|34,358","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_63b65dbe7f69bf721d10","7185033328279011186","63b65dbe7f69bf721d10316fde1708f86b087f3635343206bfa52ec204d5b83e","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","15","15","121,151|122,151|122,150|123,150|124,150|124,149|125,149|126,149|127,149|127,148|128,148|129,148|129,147|130,147|131,147","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_63c771c0d83261890194","7189840403195126153","63c771c0d8326189019408616154ba80c24325ae73425b8a7a2d3400400bd02f","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","16","16","547,75|548,75|548,74|549,74|550,74|550,73|551,73|552,73|553,73|553,72|554,72|555,72|556,72|556,71|557,71|558,71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_67c5e51db484b3ea30bb","7477634672063984618","67c5e51db484b3ea30bb135f03744f9e7b30be39617dc03f509d0ad26edb63aa","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0b825bde62b1eee79257_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142_LINK","SV5_OPTIONAL_12","S09_00","8","8","37,308|38,308|38,307|39,307|40,307|41,307|42,307|43,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_688eb14711cd245fc9d9","7534154145436869727","688eb14711cd245fc9d9666ad9e2453c88509c24212eafcc3c16694fe0dbfe04","ACCEPTED","PASS","True","SV5_INFILL_ROOM_0172fae7eed3ae487f8f_LINK","SV5_INFILL_ROOM_01ba3c3a3c17419084a1_LINK","SV5_OPTIONAL_09","S05_02","11","11","130,159|129,159|129,160|128,160|128,161|127,161|126,161|126,162|125,162|125,163|124,163","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_6a767849bacf246424bc","7671451273334301796","6a767849bacf246424bc39e7962bb240d30b23d1b6b8ed2ffae8ebd2021bb6db","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","15","15","564,127|563,127|563,126|562,126|561,126|561,125|560,125|559,125|558,125|558,124|557,124|556,124|556,123|555,123|554,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_6b42ccb35ba5dd49ec05","7728964981230001481","6b42ccb35ba5dd49ec05586154a706834b23e41cbd1c5718375be915fe068865","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","19","19","125,131|126,131|127,131|128,131|128,132|129,132|130,132|131,132|131,133|132,133|133,133|134,133|135,133|135,134|136,134|137,134|138,134|138,135|139,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_6c49c093fc2088d3fc58","7802979571218811091","6c49c093fc2088d3fc58c2b18afb85a8db3efb9d1739b344ff8407d1bb4e7d40","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SV5_OPTIONAL_07","S02_03","12","12","184,87|183,87|182,87|181,87|180,87|179,87|178,87|177,87|176,87|175,87|174,87|173,87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_6d45e3e449d542f6b593","7873950093157942006","6d45e3e449d542f6b593c5ac535a1c2292302742b55ea93529dc0627a1a2fdd7","ACCEPTED","PASS","True","SV5_INFILL_ROOM_002847beba22c27fafc7_LINK","SV5_INFILL_ROOM_9643b540e628fa680b9f_LINK","SV5_OPTIONAL_00","S10_08","21","21","394,355|393,355|393,354|392,354|392,353|391,353|390,353|390,352|389,352|389,351|388,351|387,351|387,350|386,350|386,349|385,349|384,349|384,348|383,348|383,347|382,347","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_6f0c1f36489a3a59e29f","8001804955937290841","6f0c1f36489a3a59e29f21ace22cd677080c5f00bab57b5e946f64782f78b386","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SV5_OPTIONAL_07","S02_03","6","6","178,87|177,87|176,87|175,87|174,87|173,87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_6f551e8a55d5fb663eb5","8022351890724813670","6f551e8a55d5fb663eb5092875848d3d8c83895fdb4ece3b76383cf9614d22f2","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_16de283f3026f06e031f_LINK","SV5_INFILL_ROOM_1ea3a9898e39ffe90dff_LINK","SV5_OPTIONAL_04","S03_11","8","8","559,108|558,108|558,107|557,107|556,107|555,107|554,107|553,107","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_71254cef43f2f3e1b3e9","8153007290945041377","71254cef43f2f3e1b3e90a03c18df3f4de029f182a7025bdd9a8e9a2201f472b","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","22","22","114,151|115,151|115,150|116,150|117,150|118,150|119,150|119,149|120,149|121,149|122,149|123,149|123,148|124,148|125,148|126,148|127,148|127,147|128,147|129,147|130,147|131,147","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_71313a61b0587a947113","8156364591389506196","71313a61b0587a94711331bc0ee7f7ce25756bd2c49c504d0773f06ad4972134","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","17","17","565,127|564,127|564,126|563,126|562,126|561,126|561,125|560,125|559,125|558,125|558,124|557,124|556,124|555,124|555,123|554,123|553,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_747292a17b0bc1682200","8390930277996413288","747292a17b0bc1682200743ad29eca46946b9e6a3e2e972aae12d4092f0fabb8","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_02284733d117494c6d27_LINK","SV5_INFILL_ROOM_030a02d7aa5a692e4bf7_LINK","SV5_OPTIONAL_12","S11_00","23","23","43,351|42,351|41,351|41,352|40,352|39,352|39,353|38,353|37,353|37,354|36,354|35,354|35,355|34,355|33,355|33,356|32,356|31,356|31,357|30,357|29,357|29,358|28,358","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_75578b2eddc9aa51064f","8455379858817133137","75578b2eddc9aa51064f34e46334774030c3c6a3857f7af1e260bfc52cbd7bcf","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","13","13","550,75|551,75|551,74|552,74|553,74|553,73|554,73|555,73|555,72|556,72|557,72|557,71|558,71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_75a0ac9fecb6e9f61e63","8475964301582461430","75a0ac9fecb6e9f61e6377dd944e664aa4bd77b119bd74523894517f6e6ac745","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0033f24aa202678fd527_LINK","SV5_INFILL_ROOM_0555f7159cc5807eccd0_LINK","SV5_OPTIONAL_10","S06_03","17","17","175,210|174,210|174,209|173,209|173,208|172,208|172,207|171,207|171,206|170,206|169,206|169,205|168,205|168,204|167,204|167,203|166,203","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7613b5199cf2544cc130","8508343242644935756","7613b5199cf2544cc130e68b66576bcef3f25b4220f9eb488bfa93217551be5e","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","22","22","570,127|569,127|569,126|568,126|567,126|566,126|565,126|565,125|564,125|563,125|562,125|561,125|561,124|560,124|559,124|558,124|557,124|557,123|556,123|555,123|554,123|553,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7692e4e8f5b19745749c","8544143132280854341","7692e4e8f5b19745749ce6125ffa44fbe3420c763c8307abacc4719176397cf8","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","10","10","559,127|558,127|558,126|557,126|557,125|556,125|556,124|555,124|555,123|554,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_776c695238ce4e3c83e4","8605368789859454524","776c695238ce4e3c83e43041bfcc073df414153734f9fd4ce066119ea100df67","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","15","15","558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23|548,23|547,23|546,23|545,23|544,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_777077d52588c4fd1682","8606510645246477565","777077d52588c4fd1682d4a66d50e48c5530e169108171ca152489643aab0549","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","16","16","126,131|127,131|128,131|128,132|129,132|130,132|131,132|131,133|132,133|133,133|134,133|134,134|135,134|136,134|136,135|137,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_78abf01914b04d7cc2af","8695307496080821628","78abf01914b04d7cc2af286879c43cf859b916b9f7197e66dbb2fc362e57f8af","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","21","21","570,127|569,127|569,126|568,126|567,126|566,126|565,126|565,125|564,125|563,125|562,125|561,125|561,124|560,124|559,124|558,124|557,124|557,123|556,123|555,123|554,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_78d358dd7b2569966955","8706400212914366870","78d358dd7b2569966955ec86c5786634985f50e52b5452c532397b4e381a169b","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SV5_OPTIONAL_07","S02_03","14","14","186,87|185,87|184,87|183,87|182,87|181,87|180,87|179,87|178,87|177,87|176,87|175,87|174,87|173,87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7abcf1ac36a90215320d","8844209490202526229","7abcf1ac36a90215320d192511beb36da25536e2eb61cfa4926c14643f5f8620","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","20","20","568,127|567,127|567,126|566,126|565,126|564,126|564,125|563,125|562,125|561,125|560,125|560,124|559,124|558,124|557,124|556,124|556,123|555,123|554,123|553,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7bb0a6361eb90e109bcb","8912806413940100624","7bb0a6361eb90e109bcbd09dc46bd3947854509e876db1b7ffceef64f2a8d6e0","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_16de283f3026f06e031f_LINK","SV5_INFILL_ROOM_1ea3a9898e39ffe90dff_LINK","SV5_OPTIONAL_04","S03_11","19","19","569,110|568,110|568,109|567,109|566,109|565,109|564,109|563,109|563,108|562,108|561,108|560,108|559,108|558,108|558,107|557,107|556,107|555,107|554,107","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7c33b3b6396e74698605","8949694479744267369","7c33b3b6396e74698605b994e6b6d6a4d5fa85fa20e18d3a7a86dd5d391ae00b","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","18","18","567,127|566,127|566,126|565,126|564,126|563,126|563,125|562,125|561,125|560,125|560,124|559,124|558,124|557,124|557,123|556,123|555,123|554,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7cdc0fcc0d0f70c5c281","8997083524646269125","7cdc0fcc0d0f70c5c28127dd14dd350fe94a94dc17a7d20f55e7c6a21a72ee9a","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","5","5","558,23|557,23|556,23|555,23|554,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7d4d5a5ec3ee12f86bed","9028972191008297720","7d4d5a5ec3ee12f86bed91d23280aa36c7813ec3c093b3f13ac925fbf10e50c2","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","9","9","559,23|558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7d5c3bfcf243c7acaf1d","9033160910180698028","7d5c3bfcf243c7acaf1d2beacdd2004912a5b61ce3509a8eaebdc42f6ba5e39a","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","15","15","548,75|549,75|549,74|550,74|551,74|551,73|552,73|553,73|554,73|554,72|555,72|556,72|556,71|557,71|558,71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7f45e8bddc62434856ec","9170992118353773384","7f45e8bddc62434856ecd89832738c9b45c5910dd52d91c0b2de9b4750f23646","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_00214737a7823549ff84_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142","SV5_OPTIONAL_12","S09_01","26","24","41,298|42,298|42,299|43,299|44,299|44,300|45,300|45,301|46,301|47,301|47,302|48,302|48,303|49,303|50,303|50,304|51,304|51,305|52,305|53,305|53,306|54,306|54,307|55,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_7f739c62e84d6828530d","9183856013756688424","7f739c62e84d6828530d9ad4c70f659756e5f63db638c893522d6bd86dad533f","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","18","18","125,131|126,131|127,131|128,131|128,132|129,132|130,132|131,132|131,133|132,133|133,133|134,133|134,134|135,134|136,134|137,134|137,135|138,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_8030132c0ebe60adb938","9236903915683733677","8030132c0ebe60adb93871858bca730670898e0e0d66f262a272c489f6d883de","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SV5_OPTIONAL_06","S00_04","8","8","217,24|218,24|218,23|219,23|220,23|221,23|222,23|223,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_829a25f2c266d036ed76","9410876095917903926","829a25f2c266d036ed76a6c8d421510cf9d817fca2bf133120a4fb5695043058","ACCEPTED","PASS","True","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SV5_OPTIONAL_06","S00_04","6","6","218,23|219,23|220,23|221,23|222,23|223,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_842d8fc2d36d7693d85a","9524426853892060819","842d8fc2d36d7693d85afb17be4c4a3ab5bef34475ee89684068a6a371bbefd0","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","22","22","569,127|568,127|568,126|567,126|566,126|565,126|564,126|564,125|563,125|562,125|561,125|560,125|560,124|559,124|558,124|557,124|556,124|556,123|555,123|554,123|553,123|552,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_8660e9d6a8bb0038b269","9682996307009667128","8660e9d6a8bb0038b269d408800d3d91de2d980887a87181d4ecfa5d2ed6a8b9","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","10","10","126,131|127,131|127,132|128,132|128,133|129,133|129,134|130,134|130,135|131,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_8661d70c361c0190b61b","9683257121270661520","8661d70c361c0190b61bf8b44c72e5a6d127856e699e541436b039d7b6774e92","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0b825bde62b1eee79257_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142_LINK","SV5_OPTIONAL_12","S09_00","10","10","38,307|39,307|40,307|41,307|42,307|43,307|44,307|45,307|46,307|47,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_886eb82d61342ccfb24a","9830997541640219855","886eb82d61342ccfb24a2ae01537d2846ff60d40fbcc4cce7eca581a09ba6195","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SV5_OPTIONAL_07","S02_03","8","8","179,87|178,87|177,87|176,87|175,87|174,87|173,87|172,87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_88ac173a4b335f18f9f1","9848272024289632024","88ac173a4b335f18f9f16e524bed3a710dd3e140518ce9aca9e6646ba7e645a3","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","13","13","122,151|123,151|123,150|124,150|125,150|125,149|126,149|127,149|127,148|128,148|129,148|129,147|130,147","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_88ba8357558a42259683","9852331545946898981","88ba8357558a4225968349b1506c8246efba3313256156ba42a5822574236dfa","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SV5_OPTIONAL_07","S02_03","10","10","183,87|182,87|181,87|180,87|179,87|178,87|177,87|176,87|175,87|174,87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_8994f938988012a66ef7","9913822701221319334","8994f938988012a66ef7613cf564ff9887f8e10fbea6031d4eb0fc67db8ea863","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","16","16","559,23|558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23|548,23|547,23|546,23|545,23|544,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_8cae94d1df0efd8574db","10137203440368942469","8cae94d1df0efd8574dbae633d1ceb46a77b57ca96f9bebe3d1aacf67d11d3d2","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SV5_OPTIONAL_07","S02_03","10","10","182,87|181,87|180,87|179,87|178,87|177,87|176,87|175,87|174,87|173,87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_8d6816b2835e7680359d","10189419112889742976","8d6816b2835e7680359d8c55cfb26323305f735f3799ed1a2ca4cb247d2fa2e9","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","18","18","545,75|546,75|546,74|547,74|548,74|549,74|549,73|550,73|551,73|552,73|552,72|553,72|554,72|555,72|555,71|556,71|557,71|558,71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_8ef48a814cead7d9a16a","10301010535649040345","8ef48a814cead7d9a16a6626f55cc4f8501471da040285aef48c2e754ec7ee8d","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","22","22","113,151|114,151|114,150|115,150|116,150|117,150|118,150|118,149|119,149|120,149|121,149|122,149|122,148|123,148|124,148|125,148|126,148|126,147|127,147|128,147|129,147|130,147","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_903e4a516a39ef7e8050","10393826703552671614","903e4a516a39ef7e8050e152000c228832d8f492f4162e84ac16b40a95b3096b","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0b825bde62b1eee79257_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142_LINK","SV5_OPTIONAL_12","S09_00","5","5","38,307|39,307|40,307|41,307|42,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_90d8655ffcad7d229930","10437203599366651170","90d8655ffcad7d22993044577a0cbf53856db649ba86b83f83a644b7c2ca585b","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","14","14","562,127|561,127|561,126|560,126|559,126|559,125|558,125|557,125|557,124|556,124|555,124|555,123|554,123|553,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_924eded6c69159fec88c","10542608791756691966","924eded6c69159fec88c50f238eb3c10b85119d95d9441f5b050820da3ca6de4","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","14","14","121,151|122,151|122,150|123,150|124,150|124,149|125,149|126,149|126,148|127,148|128,148|128,147|129,147|130,147","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_9493d3bd4c91ebcabfb1","10706133549176712138","9493d3bd4c91ebcabfb127165095282a2d64f27d1dbbcfe655c498fa90367e3e","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","12","12","558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23|548,23|547,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
