tile_x,tile_y,open,pattern_x,pattern_y,room_id,route_ownership
191,39,FALSE,47,9,OUTSIDE_QUIET,FILLER_DETAIL
192,39,TRUE,48,9,OUTSIDE_QUIET,FILLER_DETAIL
193,39,TRUE,48,9,OUTSIDE_QUIET,FILLER_DETAIL
194,39,FALSE,48,9,OUTSIDE_QUIET,FILLER_DETAIL
195,39,FALSE,48,9,OUTSIDE_QUIET,FILLER_DETAIL
196,39,TRUE,49,9,OUTSIDE_QUIET,FILLER_DETAIL
197,39,TRUE,49,9,OUTSIDE_QUIET,FILLER_DETAIL
198,39,FALSE,49,9,OUTSIDE_QUIET,FILLER_DETAIL
199,39,FALSE,49,9,OUTSIDE_QUIET,FILLER_DETAIL
200,39,TRUE,50,9,OUTSIDE_QUIET,FILLER_DETAIL
201,39,TRUE,50,9,OUTSIDE_QUIET,FILLER_DETAIL
202,39,FALSE,50,9,OUTSIDE_QUIET,FILLER_DETAIL
203,39,FALSE,50,9,OUTSIDE_QUIET,FILLER_DETAIL
204,39,FALSE,51,9,B02_LOWER_BRANCH,FILLER_DETAIL
205,39,FALSE,51,9,B02_LOWER_BRANCH,FILLER_DETAIL
206,39,TRUE,51,9,B02_LOWER_BRANCH,FILLER_DETAIL
207,39,FALSE,51,9,B02_LOWER_BRANCH,FILLER_DETAIL
208,39,FALSE,52,9,B02_LOWER_BRANCH,FILLER_DETAIL
209,39,FALSE,52,9,B02_LOWER_BRANCH,FILLER_DETAIL
210,39,TRUE,52,9,B02_LOWER_BRANCH,FILLER_DETAIL
211,39,FALSE,52,9,B02_LOWER_BRANCH,FILLER_DETAIL
212,39,FALSE,53,9,B02_LOWER_BRANCH,FILLER_DETAIL
213,39,FALSE,53,9,B02_LOWER_BRANCH,FILLER_DETAIL
214,39,TRUE,53,9,B02_LOWER_BRANCH,FILLER_DETAIL
215,39,FALSE,53,9,B02_LOWER_BRANCH,FILLER_DETAIL
216,39,FALSE,54,9,B02_LOWER_BRANCH,FILLER_DETAIL
217,39,FALSE,54,9,B02_LOWER_BRANCH,FILLER_DETAIL
218,39,TRUE,54,9,B02_LOWER_BRANCH,FILLER_DETAIL
219,39,FALSE,54,9,B02_LOWER_BRANCH,FILLER_DETAIL
220,39,FALSE,55,9,B02_LOWER_BRANCH,FILLER_DETAIL
221,39,FALSE,55,9,B02_LOWER_BRANCH,FILLER_DETAIL
222,39,TRUE,55,9,B02_LOWER_BRANCH,FILLER_DETAIL
223,39,FALSE,55,9,B02_LOWER_BRANCH,FILLER_DETAIL
224,39,FALSE,56,9,B02_LOWER_BRANCH,FILLER_DETAIL
225,39,FALSE,56,9,B02_LOWER_BRANCH,FILLER_DETAIL
226,39,TRUE,56,9,B02_LOWER_BRANCH,FILLER_DETAIL
227,39,FALSE,56,9,B02_LOWER_BRANCH,FILLER_DETAIL
228,39,FALSE,57,9,B02_LOWER_BRANCH,FILLER_DETAIL
229,39,FALSE,57,9,B02_LOWER_BRANCH,FILLER_DETAIL
230,39,TRUE,57,9,B02_LOWER_BRANCH,FILLER_DETAIL
231,39,FALSE,57,9,B02_LOWER_BRANCH,FILLER_DETAIL
232,39,FALSE,58,9,B02_LOWER_BRANCH,FILLER_DETAIL
233,39,FALSE,58,9,B02_LOWER_BRANCH,FILLER_DETAIL
234,39,TRUE,58,9,B02_LOWER_BRANCH,FILLER_DETAIL
235,39,FALSE,58,9,B02_LOWER_BRANCH,FILLER_DETAIL
236,39,FALSE,59,9,B02_LOWER_BRANCH,FILLER_DETAIL
237,39,FALSE,59,9,B02_LOWER_BRANCH,FILLER_DETAIL
238,39,TRUE,59,9,B02_LOWER_BRANCH,FILLER_DETAIL
239,39,FALSE,59,9,B02_LOWER_BRANCH,FILLER_DETAIL
240,39,FALSE,60,9,B02_LOWER_BRANCH,FILLER_DETAIL
241,39,FALSE,60,9,B02_LOWER_BRANCH,FILLER_DETAIL
242,39,TRUE,60,9,B02_LOWER_BRANCH,FILLER_DETAIL
243,39,FALSE,60,9,B02_LOWER_BRANCH,FILLER_DETAIL
244,39,FALSE,61,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
245,39,FALSE,61,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
246,39,TRUE,61,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
247,39,FALSE,61,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
248,39,TRUE,62,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
249,39,FALSE,62,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
250,39,TRUE,62,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
251,39,FALSE,62,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
252,39,TRUE,63,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
253,39,FALSE,63,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
254,39,TRUE,63,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
255,39,FALSE,63,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
256,39,FALSE,64,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
257,39,TRUE,64,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
258,39,FALSE,64,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
259,39,FALSE,64,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
260,39,FALSE,65,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
261,39,TRUE,65,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
262,39,FALSE,65,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
263,39,FALSE,65,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
264,39,FALSE,66,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
265,39,TRUE,66,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
266,39,FALSE,66,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
267,39,FALSE,66,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
268,39,FALSE,67,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
269,39,TRUE,67,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
270,39,FALSE,67,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
271,39,FALSE,67,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
272,39,FALSE,68,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
273,39,TRUE,68,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
274,39,FALSE,68,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
275,39,FALSE,68,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
276,39,FALSE,69,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
277,39,TRUE,69,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
278,39,FALSE,69,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
279,39,FALSE,69,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
280,39,FALSE,70,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
281,39,TRUE,70,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
282,39,FALSE,70,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
283,39,FALSE,70,9,R07_VERTICAL_DESCENT,FILLER_DETAIL
284,39,FALSE,71,9,R08_EXIT,FILLER_DETAIL
285,39,TRUE,71,9,R08_EXIT,FILLER_DETAIL
286,39,FALSE,71,9,R08_EXIT,FILLER_DETAIL
287,39,FALSE,71,9,R08_EXIT,FILLER_DETAIL
288,39,FALSE,72,9,R08_EXIT,FILLER_DETAIL
289,39,TRUE,72,9,R08_EXIT,FILLER_DETAIL
290,39,FALSE,72,9,R08_EXIT,FILLER_DETAIL
291,39,FALSE,72,9,R08_EXIT,FILLER_DETAIL
292,39,TRUE,73,9,R08_EXIT,FILLER_DETAIL
293,39,TRUE,73,9,R08_EXIT,FILLER_DETAIL
294,39,FALSE,73,9,R08_EXIT,FILLER_DETAIL
295,39,FALSE,73,9,R08_EXIT,FILLER_DETAIL
296,39,TRUE,74,9,R08_EXIT,FILLER_DETAIL
297,39,TRUE,74,9,R08_EXIT,FILLER_DETAIL
298,39,FALSE,74,9,R08_EXIT,FILLER_DETAIL
299,39,FALSE,74,9,R08_EXIT,FILLER_DETAIL
300,39,TRUE,75,9,R08_EXIT,FILLER_DETAIL
301,39,TRUE,75,9,R08_EXIT,FILLER_DETAIL
302,39,FALSE,75,9,R08_EXIT,FILLER_DETAIL
303,39,FALSE,75,9,R08_EXIT,FILLER_DETAIL
304,39,TRUE,76,9,R08_EXIT,FILLER_DETAIL
305,39,TRUE,76,9,R08_EXIT,FILLER_DETAIL
306,39,FALSE,76,9,R08_EXIT,FILLER_DETAIL
307,39,FALSE,76,9,R08_EXIT,FILLER_DETAIL
308,39,TRUE,77,9,R08_EXIT,FILLER_DETAIL
309,39,TRUE,77,9,R08_EXIT,FILLER_DETAIL
310,39,FALSE,77,9,R08_EXIT,FILLER_DETAIL
311,39,FALSE,77,9,R08_EXIT,FILLER_DETAIL
312,39,TRUE,78,9,R08_EXIT,FILLER_DETAIL
313,39,TRUE,78,9,R08_EXIT,FILLER_DETAIL
314,39,FALSE,78,9,R08_EXIT,FILLER_DETAIL
315,39,FALSE,78,9,R08_EXIT,FILLER_DETAIL
316,39,TRUE,79,9,R08_EXIT,FILLER_DETAIL
317,39,TRUE,79,9,R08_EXIT,FILLER_DETAIL
318,39,FALSE,79,9,R08_EXIT,FILLER_DETAIL
319,39,FALSE,79,9,R08_EXIT,FILLER_DETAIL
0,40,TRUE,0,10,R01_START,FILLER_DETAIL
1,40,TRUE,0,10,R01_START,FILLER_DETAIL
2,40,TRUE,0,10,R01_START,FILLER_DETAIL
3,40,TRUE,0,10,R01_START,FILLER_DETAIL
4,40,FALSE,1,10,R01_START,FILLER_DETAIL
5,40,TRUE,1,10,R01_START,FILLER_DETAIL
6,40,TRUE,1,10,R01_START,FILLER_DETAIL
7,40,TRUE,1,10,R01_START,FILLER_DETAIL
8,40,TRUE,2,10,R01_START,FILLER_DETAIL
9,40,TRUE,2,10,R01_START,FILLER_DETAIL
10,40,TRUE,2,10,R01_START,FILLER_DETAIL
11,40,TRUE,2,10,R01_START,FILLER_DETAIL
12,40,TRUE,3,10,R01_START,FILLER_DETAIL
13,40,FALSE,3,10,R01_START,FILLER_DETAIL
14,40,TRUE,3,10,R01_START,FILLER_DETAIL
15,40,TRUE,3,10,R01_START,FILLER_DETAIL
16,40,FALSE,4,10,R01_START,FILLER_DETAIL
17,40,TRUE,4,10,R01_START,FILLER_DETAIL
18,40,TRUE,4,10,R01_START,FILLER_DETAIL
19,40,TRUE,4,10,R01_START,FILLER_DETAIL
20,40,TRUE,5,10,R01_START,FILLER_DETAIL
21,40,TRUE,5,10,R01_START,FILLER_DETAIL
22,40,TRUE,5,10,R01_START,FILLER_DETAIL
23,40,TRUE,5,10,R01_START,FILLER_DETAIL
24,40,TRUE,6,10,R01_START,FILLER_DETAIL
25,40,FALSE,6,10,R01_START,FILLER_DETAIL
26,40,TRUE,6,10,R01_START,FILLER_DETAIL
27,40,TRUE,6,10,R01_START,FILLER_DETAIL
28,40,TRUE,7,10,R01_START,FILLER_DETAIL
29,40,FALSE,7,10,R01_START,FILLER_DETAIL
30,40,FALSE,7,10,R01_START,FILLER_DETAIL
31,40,TRUE,7,10,R01_START,FILLER_DETAIL
32,40,TRUE,8,10,R01_START,FILLER_DETAIL
33,40,FALSE,8,10,R01_START,FILLER_DETAIL
34,40,FALSE,8,10,R01_START,FILLER_DETAIL
35,40,FALSE,8,10,R01_START,FILLER_DETAIL
36,40,FALSE,9,10,R01_START,FILLER_DETAIL
37,40,TRUE,9,10,R01_START,FILLER_DETAIL
38,40,TRUE,9,10,R01_START,FILLER_DETAIL
39,40,TRUE,9,10,R01_START,FILLER_DETAIL
40,40,TRUE,10,10,R01_START,FILLER_DETAIL
41,40,TRUE,10,10,R01_START,FILLER_DETAIL
42,40,TRUE,10,10,R01_START,FILLER_DETAIL
43,40,FALSE,10,10,R01_START,FILLER_DETAIL
44,40,TRUE,11,10,R02_TRANSIT,FILLER_DETAIL
45,40,TRUE,11,10,R02_TRANSIT,FILLER_DETAIL
46,40,FALSE,11,10,R02_TRANSIT,FILLER_DETAIL
47,40,FALSE,11,10,R02_TRANSIT,FILLER_DETAIL
48,40,TRUE,12,10,R02_TRANSIT,FILLER_DETAIL
49,40,FALSE,12,10,R02_TRANSIT,FILLER_DETAIL
50,40,TRUE,12,10,R02_TRANSIT,FILLER_DETAIL
51,40,FALSE,12,10,R02_TRANSIT,FILLER_DETAIL
52,40,TRUE,13,10,R02_TRANSIT,FILLER_DETAIL
53,40,TRUE,13,10,R02_TRANSIT,FILLER_DETAIL
54,40,TRUE,13,10,R02_TRANSIT,FILLER_DETAIL
55,40,FALSE,13,10,R02_TRANSIT,FILLER_DETAIL
56,40,TRUE,14,10,R02_TRANSIT,FILLER_DETAIL
57,40,TRUE,14,10,R02_TRANSIT,FILLER_DETAIL
58,40,FALSE,14,10,R02_TRANSIT,FILLER_DETAIL
59,40,FALSE,14,10,R02_TRANSIT,FILLER_DETAIL
60,40,TRUE,15,10,R02_TRANSIT,FILLER_DETAIL
61,40,TRUE,15,10,R02_TRANSIT,FILLER_DETAIL
62,40,TRUE,15,10,R02_TRANSIT,FILLER_DETAIL
63,40,TRUE,15,10,R02_TRANSIT,FILLER_DETAIL
64,40,TRUE,16,10,R02_TRANSIT,FILLER_DETAIL
65,40,FALSE,16,10,R02_TRANSIT,FILLER_DETAIL
66,40,TRUE,16,10,R02_TRANSIT,FILLER_DETAIL
67,40,TRUE,16,10,R02_TRANSIT,FILLER_DETAIL
68,40,FALSE,17,10,R02_TRANSIT,FILLER_DETAIL
69,40,TRUE,17,10,R02_TRANSIT,FILLER_DETAIL
70,40,FALSE,17,10,R02_TRANSIT,FILLER_DETAIL
71,40,FALSE,17,10,R02_TRANSIT,FILLER_DETAIL
72,40,FALSE,18,10,R02_TRANSIT,FILLER_DETAIL
73,40,FALSE,18,10,R02_TRANSIT,FILLER_DETAIL
74,40,FALSE,18,10,R02_TRANSIT,FILLER_DETAIL
75,40,FALSE,18,10,R02_TRANSIT,FILLER_DETAIL
76,40,TRUE,19,10,R02_TRANSIT,FILLER_DETAIL
77,40,FALSE,19,10,R02_TRANSIT,FILLER_DETAIL
78,40,FALSE,19,10,R02_TRANSIT,FILLER_DETAIL
79,40,TRUE,19,10,R02_TRANSIT,FILLER_DETAIL
80,40,TRUE,20,10,R02_TRANSIT,MAIN
81,40,TRUE,20,10,R02_TRANSIT,MAIN
82,40,FALSE,20,10,R02_TRANSIT,MAIN
83,40,FALSE,20,10,R02_TRANSIT,MAIN
84,40,TRUE,21,10,R03_VERTICAL_ASCENT,MAIN
85,40,TRUE,21,10,R03_VERTICAL_ASCENT,MAIN
86,40,TRUE,21,10,R03_VERTICAL_ASCENT,MAIN
87,40,TRUE,21,10,R03_VERTICAL_ASCENT,MAIN
88,40,TRUE,22,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
89,40,FALSE,22,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
90,40,FALSE,22,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
91,40,TRUE,22,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
92,40,TRUE,23,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
93,40,FALSE,23,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
94,40,TRUE,23,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
95,40,TRUE,23,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
96,40,FALSE,24,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
97,40,FALSE,24,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
98,40,FALSE,24,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
99,40,TRUE,24,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
100,40,FALSE,25,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
101,40,TRUE,25,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
102,40,FALSE,25,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
103,40,TRUE,25,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
104,40,FALSE,26,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
105,40,TRUE,26,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
106,40,FALSE,26,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
107,40,TRUE,26,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
108,40,FALSE,27,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
109,40,FALSE,27,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
110,40,FALSE,27,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
111,40,TRUE,27,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
112,40,TRUE,28,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
113,40,TRUE,28,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
114,40,TRUE,28,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
115,40,TRUE,28,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
116,40,FALSE,29,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
117,40,TRUE,29,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
118,40,TRUE,29,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
119,40,TRUE,29,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
120,40,TRUE,30,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
121,40,TRUE,30,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
122,40,TRUE,30,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
123,40,TRUE,30,10,R03_VERTICAL_ASCENT,FILLER_DETAIL
124,40,TRUE,31,10,OUTSIDE_QUIET,FILLER_DETAIL
125,40,TRUE,31,10,OUTSIDE_QUIET,FILLER_DETAIL
126,40,TRUE,31,10,OUTSIDE_QUIET,FILLER_DETAIL
127,40,TRUE,31,10,OUTSIDE_QUIET,FILLER_DETAIL
128,40,TRUE,32,10,OUTSIDE_QUIET,FILLER_DETAIL
129,40,FALSE,32,10,OUTSIDE_QUIET,FILLER_DETAIL
130,40,FALSE,32,10,OUTSIDE_QUIET,FILLER_DETAIL
131,40,FALSE,32,10,OUTSIDE_QUIET,FILLER_DETAIL
132,40,TRUE,33,10,OUTSIDE_QUIET,FILLER_DETAIL
133,40,FALSE,33,10,OUTSIDE_QUIET,FILLER_DETAIL
134,40,FALSE,33,10,OUTSIDE_QUIET,FILLER_DETAIL
135,40,FALSE,33,10,OUTSIDE_QUIET,FILLER_DETAIL
136,40,TRUE,34,10,OUTSIDE_QUIET,FILLER_DETAIL
137,40,FALSE,34,10,OUTSIDE_QUIET,FILLER_DETAIL
138,40,FALSE,34,10,OUTSIDE_QUIET,FILLER_DETAIL
139,40,FALSE,34,10,OUTSIDE_QUIET,FILLER_DETAIL
140,40,TRUE,35,10,OUTSIDE_QUIET,FILLER_DETAIL
141,40,TRUE,35,10,OUTSIDE_QUIET,FILLER_DETAIL
142,40,TRUE,35,10,OUTSIDE_QUIET,FILLER_DETAIL
143,40,TRUE,35,10,OUTSIDE_QUIET,FILLER_DETAIL
144,40,TRUE,36,10,OUTSIDE_QUIET,FILLER_DETAIL
145,40,FALSE,36,10,OUTSIDE_QUIET,FILLER_DETAIL
146,40,FALSE,36,10,OUTSIDE_QUIET,FILLER_DETAIL
147,40,FALSE,36,10,OUTSIDE_QUIET,FILLER_DETAIL
148,40,FALSE,37,10,OUTSIDE_QUIET,FILLER_DETAIL
149,40,TRUE,37,10,OUTSIDE_QUIET,FILLER_DETAIL
150,40,TRUE,37,10,OUTSIDE_QUIET,FILLER_DETAIL
151,40,FALSE,37,10,OUTSIDE_QUIET,FILLER_DETAIL
152,40,TRUE,38,10,OUTSIDE_QUIET,FILLER_DETAIL
153,40,TRUE,38,10,OUTSIDE_QUIET,FILLER_DETAIL
154,40,TRUE,38,10,OUTSIDE_QUIET,FILLER_DETAIL
155,40,TRUE,38,10,OUTSIDE_QUIET,FILLER_DETAIL
156,40,FALSE,39,10,OUTSIDE_QUIET,FILLER_DETAIL
157,40,FALSE,39,10,OUTSIDE_QUIET,FILLER_DETAIL
158,40,TRUE,39,10,OUTSIDE_QUIET,FILLER_DETAIL
159,40,TRUE,39,10,OUTSIDE_QUIET,FILLER_DETAIL
160,40,TRUE,40,10,OUTSIDE_QUIET,FILLER_DETAIL
161,40,TRUE,40,10,OUTSIDE_QUIET,FILLER_DETAIL
162,40,TRUE,40,10,OUTSIDE_QUIET,FILLER_DETAIL
163,40,TRUE,40,10,OUTSIDE_QUIET,FILLER_DETAIL
164,40,TRUE,41,10,OUTSIDE_QUIET,FILLER_DETAIL
165,40,TRUE,41,10,OUTSIDE_QUIET,FILLER_DETAIL
166,40,TRUE,41,10,OUTSIDE_QUIET,FILLER_DETAIL
167,40,TRUE,41,10,OUTSIDE_QUIET,FILLER_DETAIL
168,40,TRUE,42,10,OUTSIDE_QUIET,FILLER_DETAIL
169,40,FALSE,42,10,OUTSIDE_QUIET,FILLER_DETAIL
170,40,FALSE,42,10,OUTSIDE_QUIET,FILLER_DETAIL
171,40,FALSE,42,10,OUTSIDE_QUIET,FILLER_DETAIL
172,40,FALSE,43,10,OUTSIDE_QUIET,FILLER_DETAIL
173,40,FALSE,43,10,OUTSIDE_QUIET,FILLER_DETAIL
174,40,FALSE,43,10,OUTSIDE_QUIET,FILLER_DETAIL
175,40,TRUE,43,10,OUTSIDE_QUIET,FILLER_DETAIL
176,40,TRUE,44,10,OUTSIDE_QUIET,FILLER_DETAIL
177,40,TRUE,44,10,OUTSIDE_QUIET,FILLER_DETAIL
178,40,FALSE,44,10,OUTSIDE_QUIET,FILLER_DETAIL
179,40,FALSE,44,10,OUTSIDE_QUIET,FILLER_DETAIL
180,40,TRUE,45,10,OUTSIDE_QUIET,FILLER_DETAIL
181,40,FALSE,45,10,OUTSIDE_QUIET,FILLER_DETAIL
182,40,TRUE,45,10,OUTSIDE_QUIET,FILLER_DETAIL
183,40,TRUE,45,10,OUTSIDE_QUIET,FILLER_DETAIL
184,40,TRUE,46,10,OUTSIDE_QUIET,FILLER_DETAIL
185,40,TRUE,46,10,OUTSIDE_QUIET,FILLER_DETAIL
186,40,TRUE,46,10,OUTSIDE_QUIET,FILLER_DETAIL
187,40,FALSE,46,10,OUTSIDE_QUIET,FILLER_DETAIL
188,40,TRUE,47,10,OUTSIDE_QUIET,FILLER_DETAIL
189,40,FALSE,47,10,OUTSIDE_QUIET,FILLER_DETAIL
190,40,TRUE,47,10,OUTSIDE_QUIET,FILLER_DETAIL
191,40,FALSE,47,10,OUTSIDE_QUIET,FILLER_DETAIL
192,40,TRUE,48,10,OUTSIDE_QUIET,FILLER_DETAIL
193,40,TRUE,48,10,OUTSIDE_QUIET,FILLER_DETAIL
194,40,TRUE,48,10,OUTSIDE_QUIET,FILLER_DETAIL
195,40,TRUE,48,10,OUTSIDE_QUIET,FILLER_DETAIL
196,40,FALSE,49,10,OUTSIDE_QUIET,FILLER_DETAIL
197,40,TRUE,49,10,OUTSIDE_QUIET,FILLER_DETAIL
198,40,TRUE,49,10,OUTSIDE_QUIET,FILLER_DETAIL
199,40,TRUE,49,10,OUTSIDE_QUIET,FILLER_DETAIL
200,40,FALSE,50,10,OUTSIDE_QUIET,FILLER_DETAIL
201,40,FALSE,50,10,OUTSIDE_QUIET,FILLER_DETAIL
202,40,FALSE,50,10,OUTSIDE_QUIET,FILLER_DETAIL
203,40,TRUE,50,10,OUTSIDE_QUIET,FILLER_DETAIL
204,40,TRUE,51,10,B02_LOWER_BRANCH,FILLER_DETAIL
205,40,TRUE,51,10,B02_LOWER_BRANCH,FILLER_DETAIL
206,40,TRUE,51,10,B02_LOWER_BRANCH,FILLER_DETAIL
207,40,TRUE,51,10,B02_LOWER_BRANCH,FILLER_DETAIL
208,40,FALSE,52,10,B02_LOWER_BRANCH,FILLER_DETAIL
209,40,FALSE,52,10,B02_LOWER_BRANCH,FILLER_DETAIL
210,40,TRUE,52,10,B02_LOWER_BRANCH,FILLER_DETAIL
211,40,FALSE,52,10,B02_LOWER_BRANCH,FILLER_DETAIL
212,40,TRUE,53,10,B02_LOWER_BRANCH,FILLER_DETAIL
213,40,FALSE,53,10,B02_LOWER_BRANCH,FILLER_DETAIL
214,40,TRUE,53,10,B02_LOWER_BRANCH,FILLER_DETAIL
215,40,TRUE,53,10,B02_LOWER_BRANCH,FILLER_DETAIL
216,40,FALSE,54,10,B02_LOWER_BRANCH,FILLER_DETAIL
217,40,TRUE,54,10,B02_LOWER_BRANCH,FILLER_DETAIL
218,40,FALSE,54,10,B02_LOWER_BRANCH,FILLER_DETAIL
219,40,FALSE,54,10,B02_LOWER_BRANCH,FILLER_DETAIL
220,40,TRUE,55,10,B02_LOWER_BRANCH,FILLER_DETAIL
221,40,TRUE,55,10,B02_LOWER_BRANCH,FILLER_DETAIL
222,40,TRUE,55,10,B02_LOWER_BRANCH,FILLER_DETAIL
223,40,TRUE,55,10,B02_LOWER_BRANCH,FILLER_DETAIL
224,40,TRUE,56,10,B02_LOWER_BRANCH,FILLER_DETAIL
225,40,TRUE,56,10,B02_LOWER_BRANCH,FILLER_DETAIL
226,40,TRUE,56,10,B02_LOWER_BRANCH,FILLER_DETAIL
227,40,TRUE,56,10,B02_LOWER_BRANCH,FILLER_DETAIL
228,40,TRUE,57,10,B02_LOWER_BRANCH,FILLER_DETAIL
229,40,TRUE,57,10,B02_LOWER_BRANCH,FILLER_DETAIL
230,40,TRUE,57,10,B02_LOWER_BRANCH,FILLER_DETAIL
231,40,TRUE,57,10,B02_LOWER_BRANCH,FILLER_DETAIL
232,40,FALSE,58,10,B02_LOWER_BRANCH,FILLER_DETAIL
233,40,TRUE,58,10,B02_LOWER_BRANCH,FILLER_DETAIL
234,40,TRUE,58,10,B02_LOWER_BRANCH,FILLER_DETAIL
235,40,TRUE,58,10,B02_LOWER_BRANCH,FILLER_DETAIL
236,40,FALSE,59,10,B02_LOWER_BRANCH,FILLER_DETAIL
237,40,FALSE,59,10,B02_LOWER_BRANCH,FILLER_DETAIL
238,40,TRUE,59,10,B02_LOWER_BRANCH,FILLER_DETAIL
239,40,TRUE,59,10,B02_LOWER_BRANCH,FILLER_DETAIL
240,40,FALSE,60,10,B02_LOWER_BRANCH,FILLER_DETAIL
241,40,TRUE,60,10,B02_LOWER_BRANCH,FILLER_DETAIL
242,40,TRUE,60,10,B02_LOWER_BRANCH,FILLER_DETAIL
243,40,TRUE,60,10,B02_LOWER_BRANCH,FILLER_DETAIL
244,40,FALSE,61,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
245,40,TRUE,61,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
246,40,TRUE,61,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
247,40,TRUE,61,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
248,40,TRUE,62,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
249,40,TRUE,62,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
250,40,TRUE,62,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
251,40,TRUE,62,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
252,40,TRUE,63,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
253,40,FALSE,63,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
254,40,FALSE,63,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
255,40,FALSE,63,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
256,40,FALSE,64,10,R07_VERTICAL_DESCENT,FILLER_DETAIL
